water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1986,1986-03-04 12:15:00,0.38,0.507,1986-03-04 12:15:00,10.81,1.606
1987,1987-08-17 05:30:00,0.34,0.386,1987-08-17 05:30:00,10.61,1.066
1988,1988-07-10 03:15:00,0.33,0.611,1988-09-05 04:30:00,10.34,0.553
1989,1989-03-09 09:30:00,0.19,0.202,1989-08-20 17:45:00,7.88,0.315
1990,1990-06-30 18:00:00,0.18,0.3,1990-02-19 08:30:00,5.98,0.354
1991,1991-09-24 02:00:00,0.16,0.34,1990-12-26 09:45:00,8.18,0.28
1992,1992-08-03 02:45:00,0.66,1.886,1992-08-03 02:45:00,13.04,14.174
1993,1993-01-23 17:15:00,0.22,0.268,1993-01-23 17:30:00,6.93,0.474
1994,1994-03-28 19:30:00,0.17,0.193,1993-12-08 18:15:00,5.55,0.216
1995,1995-01-31 04:30:00,0.23,0.28,1995-01-31 04:45:00,6.66,0.451
1996,1995-10-03 00:15:00,0.21,0.35,1995-10-12 20:00:00,5.59,0.528
1997,1997-07-03 17:30:00,0.28,0.609,1996-10-27 05:00:00,6.86,0.309
1998,1998-06-10 17:00:00,0.27,0.365,1998-06-10 17:00:00,7.86,1.129
1999,1999-09-24 06:15:00,0.25,0.294,1998-10-27 03:15:00,8.18,0.379
2000,1999-11-26 12:45:00,0.22,0.253,2000-09-11 07:45:00,7.76,0.346
2001,2001-03-07 12:30:00,0.27,0.329,2001-03-07 12:30:00,8.8,0.991
2002,2002-02-01 09:00:00,0.25,0.263,2002-02-01 09:15:00,11.57,0.529
2003,2002-10-27 04:15:00,0.16,0.148,2002-10-27 04:30:00,6.92,0.29
2004,2004-09-18 06:00:00,0.29,0.284,2004-08-09 15:15:00,11.9,0.299
2005,2005-08-09 21:45:00,0.25,,2005-01-07 22:30:00,7.63,0.228
2006,2005-10-30 12:30:00,0.31,0.333,2005-10-30 12:45:00,16.42,0.681
2007,2006-11-10 15:15:00,0.26,0.382,2006-11-19 21:00:00,9.19,0.223
2008,2008-08-13 18:00:00,0.37,0.544,2008-08-06 22:45:00,14.09,0.532
2009,2008-10-04 12:45:00,0.14,0.255,2009-08-19 21:15:00,7.64,0.154
2010,2010-01-15 21:00:00,0.24,0.312,2010-01-15 21:00:00,7.65,1.312
2011,2010-12-10 17:15:00,0.36,0.554,2010-12-10 20:15:00,10.56,1.576
2012,2012-09-20 19:00:00,0.19,0.247,2011-12-08 09:00:00,10.81,0.221
2013,2013-07-23 21:15:00,0.2,0.5,2013-01-27 02:45:00,8.1,0.169
2014,2013-12-23 14:15:00,0.18,0.18,2013-12-23 14:30:00,9.35,0.456
2015,2015-07-06 23:30:00,0.3,0.536,2015-01-15 01:00:00,10.68,0.316
2016,2015-11-08 15:45:00,0.19,0.137,2015-11-08 15:45:00,13.63,0.425
2017,2016-12-23 12:30:00,0.15,0.195,2016-12-23 13:30:00,5.88,0.237
2018,2018-08-12 22:15:00,0.48,1.091,2018-01-24 04:45:00,8.77,0.173
2019,2019-07-24 04:30:00,0.22,0.355,2019-03-16 14:00:00,5.99,0.256
2020,2020-08-25 12:00:00,0.16,0.165,2020-02-15 16:15:00,11.11,0.208
2021,2021-08-21 20:30:00,0.22,0.407,2021-02-23 21:15:00,3.67,0.111
2022,2021-10-27 03:30:00,0.12,0.085,2021-10-28 00:00:00,7.55,0.133
