water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
2016,2007-08-24 21:15:00,0.19,,2007-07-05 18:00:00,2.96,0.892
2017,2008-09-03 17:30:00,0.35,0.432,2008-09-03 17:30:00,5.36,7.768
2018,2009-07-06 18:15:00,0.26,,2009-03-14 13:15:00,4.71,0.595
2019,2010-08-10 17:45:00,0.26,,2010-08-22 07:30:00,4.63,0.796
2020,2011-07-10 06:30:00,0.44,0.543,2011-07-10 06:30:00,8.24,12.118
2021,2012-08-06 20:15:00,0.2,,2012-01-11 22:00:00,4.81,0.787
2022,2013-07-29 22:30:00,0.2,,2013-08-11 23:00:00,3.82,0.596
2007,2014-08-06 14:30:00,0.56,0.667,2014-08-06 14:30:00,14.06,15.283
2008,2015-08-10 16:30:00,0.58,0.682,2015-08-10 16:30:00,13.35,30.341
2009,2016-08-10 16:15:00,0.23,0.253,2016-08-03 15:30:00,5.84,0.725
2010,2017-06-04 22:00:00,0.25,,2017-04-11 17:15:00,6.27,0.179
2011,2017-10-07 07:30:00,0.31,0.274,2017-10-07 07:30:00,10.99,3.078
2012,2019-09-27 14:00:00,0.4,0.488,2018-10-23 02:15:00,13.48,0.52
2013,2020-05-09 16:15:00,0.28,0.311,2019-12-05 17:45:00,5.0,0.266
2014,2021-07-10 17:15:00,0.38,0.487,2021-07-12 17:30:00,6.05,1.12
2015,2021-12-20 17:30:00,0.17,,2021-11-18 02:45:00,6.75,0.555
