water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1988,1988-07-22 05:15:00,0.96,0.686,1988-07-22 05:15:00,95.02,1.873
1989,1988-10-26 03:30:00,0.66,0.717,1988-10-26 03:30:00,42.55,2.025
1990,1989-12-16 18:45:00,0.67,0.971,1990-01-23 07:00:00,40.79,0.385
1991,1991-01-01 17:15:00,0.4,0.142,1991-01-01 17:15:00,67.45,0.315
1992,1992-09-06 21:45:00,0.41,0.387,1991-11-10 20:45:00,33.68,0.179
1993,1993-01-09 06:15:00,0.47,0.456,1993-01-19 00:30:00,39.17,0.36
1994,1993-11-09 17:45:00,0.89,1.978,1994-03-05 04:15:00,66.75,2.139
1995,1995-02-18 23:45:00,0.67,0.827,1995-01-31 06:30:00,52.78,0.328
1996,1996-09-29 04:00:00,0.28,,1995-11-24 06:15:00,19.81,0.4
1997,1996-10-12 09:00:00,0.58,,1997-02-19 17:00:00,56.81,0.492
1998,1997-11-18 11:00:00,0.85,1.441,1997-11-18 11:00:00,47.4,9.312
1999,1998-10-27 04:45:00,0.45,0.251,1998-10-27 04:45:00,48.13,0.557
2000,2000-07-09 20:45:00,0.99,1.1,2000-07-09 20:45:00,76.39,3.685
2001,2000-10-23 22:30:00,0.36,0.456,2001-02-11 03:30:00,24.9,0.204
2002,2002-08-02 14:30:00,1.35,1.824,2002-08-02 14:30:00,103.0,10.068
2003,2002-11-02 23:45:00,0.35,0.232,2002-11-06 04:30:00,32.89,0.415
2004,2004-08-09 17:45:00,0.99,0.832,2004-08-09 17:45:00,94.01,3.504
2005,2005-09-26 21:15:00,0.7,0.921,2005-01-07 23:45:00,54.69,0.21
2006,2005-11-26 13:45:00,0.53,0.457,2005-11-26 13:45:00,41.0,1.601
2007,2007-06-16 18:30:00,0.66,0.524,2007-06-16 18:30:00,59.38,1.854
2008,2008-08-01 09:15:00,0.78,0.722,2008-08-01 09:30:00,81.59,0.969
2009,2009-07-27 09:30:00,0.61,0.67,2009-08-15 11:00:00,37.35,0.212
2010,2010-08-10 14:15:00,0.57,0.606,2010-08-10 14:15:00,36.73,1.743
2011,2011-09-21 16:45:00,0.88,1.128,2011-09-21 16:45:00,58.65,5.195
2012,2012-08-04 17:15:00,1.01,1.403,2012-08-04 17:15:00,68.28,7.921
2013,2013-08-05 09:15:00,0.4,0.404,2013-08-05 09:15:00,27.5,1.446
2014,2014-03-20 17:15:00,0.73,0.936,2013-12-21 20:15:00,73.73,0.411
2015,2014-12-09 17:15:00,0.74,0.597,2014-12-09 17:15:00,65.83,1.989
2016,2016-08-20 17:30:00,0.54,0.628,2015-11-08 17:30:00,44.23,0.405
2017,2017-05-27 18:15:00,0.44,,2016-12-23 16:00:00,28.25,0.264
2018,2018-06-14 07:45:00,0.41,0.526,2018-06-14 07:45:00,24.04,1.988
2019,2019-07-27 16:30:00,0.8,1.29,2019-07-27 16:30:00,40.06,10.487
2020,2020-02-09 00:15:00,0.95,1.056,2020-02-09 00:15:00,70.69,5.48
2021,2021-03-28 04:15:00,0.63,0.538,2021-03-28 04:15:00,51.33,1.915
2022,2021-10-27 06:45:00,0.19,0.152,2021-10-27 07:00:00,15.23,0.332
