water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1983,1983-05-07 19:00:00,0.19000000000000006,0.3958333333333335,1983-05-07 19:15:00,6.0600000000000005,0.5776930409914204
1984,1984-09-23 18:30:00,0.1200000000000001,0.06122448979591842,1984-09-23 18:30:00,9.669999999999987,0.11487289142314074
1985,1985-07-27 17:15:00,0.32,0.7272727272727273,1985-07-27 17:15:00,8.75,1.7857142857142856
1986,1986-03-04 15:15:00,0.17000000000000004,0.4722222222222224,1985-12-01 08:00:00,12.100000000000009,0.184535610797621
1987,1987-03-27 21:45:00,0.050000000000000044,0.051546391752577365,1987-07-11 14:15:00,2.3200000000000003,0.10521541950113379
1988,1988-05-02 17:15:00,0.14000000000000012,0.12389380530973464,1988-05-02 17:15:00,7.380000000000003,0.2507645259938839
1989,1989-09-23 06:15:00,0.10999999999999999,0.23404255319148934,1989-05-12 13:45:00,2.8000000000000007,0.11799410029498528
1990,1990-03-10 12:30:00,0.050000000000000044,0.06097560975609762,1990-03-10 12:30:00,1.8899999999999988,0.12007623888182965
1991,1991-06-30 15:45:00,0.14,,1990-10-28 19:45:00,5.030000000000001,0.16573311367380564
1992,1991-11-04 08:00:00,0.08000000000000007,0.1403508771929826,1991-11-04 08:30:00,2.4499999999999993,0.1988636363636363
1993,1992-11-02 11:30:00,0.050000000000000044,0.09803921568627459,1993-01-16 19:00:00,1.7100000000000009,0.06864712966680052
1994,1994-09-12 17:15:00,0.06,,1993-10-06 19:00:00,2.989999999999995,0.048681211331813655
1995,1995-09-07 22:15:00,0.07999999999999996,0.09090909090909087,1995-09-07 22:30:00,3.3099999999999987,0.15525328330206373
1996,1996-07-23 00:15:00,0.19,,1996-07-23 01:30:00,5.210000000000001,0.3436675461741425
1997,1997-07-01 03:45:00,0.09000000000000008,0.09473684210526324,1997-07-01 13:30:00,5.6499999999999915,0.04456187396482365
1998,1998-08-12 15:45:00,0.12,0.17142857142857143,1998-08-12 16:00:00,4.829999999999998,0.30056004978220274
1999,1999-06-28 16:45:00,0.21999999999999997,0.5789473684210525,1999-06-28 17:00:00,6.58,0.7128927410617552
2000,1999-11-28 20:30:00,0.09000000000000008,0.08823529411764713,1999-11-28 20:30:00,4.050000000000001,0.166392769104355
2001,2000-11-07 02:00:00,0.06000000000000005,0.0857142857142858,2000-11-08 14:00:00,3.9299999999999926,0.03606166269040184
2002,2001-12-21 05:30:00,0.040000000000000036,0.08163265306122457,2001-12-21 06:45:00,1.4100000000000001,0.11380145278450364
2003,2002-11-15 11:15:00,0.07000000000000006,0.039548022598870095,2002-11-15 11:15:00,5.299999999999997,0.07695658487004496
2004,2004-08-19 03:00:00,0.20999999999999996,0.15909090909090906,2004-08-19 03:00:00,12.649999999999999,0.3180789539854161
2005,2005-06-13 03:45:00,0.1100000000000001,0.10891089108910901,2005-06-13 03:45:00,4.75,0.1976695796920516
2006,2005-11-25 18:45:00,0.07000000000000006,0.08139534883720938,2005-11-25 20:00:00,3.5799999999999983,0.11215538847117788
2007,2006-10-21 04:30:00,0.040000000000000036,0.06451612903225812,2007-05-30 18:00:00,2.059999999999995,0.04357943727522731
2008,2008-01-09 12:45:00,0.06000000000000005,0.09677419354838718,2007-11-22 05:15:00,2.5700000000000003,0.04628962536023055
2009,2009-09-03 15:15:00,0.08000000000000007,0.10958904109589052,2009-09-03 15:30:00,2.950000000000001,0.1884984025559106
2010,2009-11-01 21:15:00,0.08000000000000007,0.07843137254901968,2009-11-01 21:30:00,4.029999999999998,0.14367201426024948
2011,2010-12-10 16:45:00,0.06999999999999995,0.09210526315789468,2010-12-10 16:45:00,2.7200000000000006,0.19738751814223518
2012,2012-04-25 11:30:00,0.050000000000000044,0.06097560975609762,2011-12-08 20:00:00,1.7900000000000027,0.06516199490353122
2013,2013-06-23 17:45:00,0.06000000000000005,0.0857142857142858,2013-06-23 21:00:00,2.8599999999999994,0.07058242843040471
2014,2014-08-11 04:45:00,0.13000000000000012,0.0653266331658292,2014-08-11 04:45:00,11.269999999999996,0.13081834010446888
2015,2015-07-17 11:00:00,0.09000000000000002,,2014-10-08 02:15:00,3.3599999999999994,0.11658570437196389
2016,2016-06-24 14:45:00,0.13,,2016-06-24 15:30:00,2.9499999999999993,0.38562091503267965
2017,2017-08-25 19:45:00,0.14,,2017-06-07 00:00:00,6.200000000000003,0.05689117269223713
2018,2018-06-01 18:30:00,0.04000000000000001,,2017-11-21 19:15:00,1.2800000000000011,0.05192697768762682
2019,2019-08-07 01:15:00,0.12,0.20689655172413793,2019-08-07 07:15:00,7.550000000000004,0.13779886840664363
2020,2019-11-12 04:30:00,0.050000000000000044,0.10000000000000009,2019-11-12 11:45:00,1.7100000000000009,0.04399279650115773
2021,2021-07-11 00:00:00,0.18000000000000002,,2020-12-08 03:00:00,4.269999999999996,0.051826677994902245
