water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1978,1978-06-22 20:15:00,0.53,2.038,1978-06-22 20:15:00,9.38,14.0
1979,1979-06-12 20:00:00,0.25,0.581,1979-06-12 20:00:00,5.0,2.155
1980,1980-06-08 10:30:00,0.26,0.722,1979-11-25 11:15:00,5.86,0.144
1981,1981-08-19 21:00:00,0.22,,1981-09-18 05:00:00,4.33,0.743
1982,1982-09-24 18:15:00,0.37,0.507,1982-09-27 14:15:00,13.04,0.97
1983,1982-12-19 04:15:00,0.34,0.37,1982-12-19 04:15:00,12.42,0.888
1984,1978-03-01 08:45:00,,,1978-03-01 08:45:00,,
1985,1978-03-01 08:45:00,,,1978-03-01 08:45:00,,
1986,1978-03-01 08:45:00,,,1978-03-01 08:45:00,,
1987,1987-09-05 13:45:00,0.08,,1987-08-16 08:00:00,1.39,0.263
1988,1987-12-26 09:15:00,0.18,0.212,1987-12-26 09:15:00,6.1,0.524
1989,1989-08-14 22:45:00,0.19,0.358,1989-08-13 06:30:00,5.74,0.462
1990,1990-08-29 10:45:00,0.34,0.667,1990-08-29 10:45:00,8.2,2.336
1991,1991-01-01 14:45:00,0.21,0.284,1991-01-01 14:45:00,6.1,0.69
1992,1992-03-09 12:45:00,0.17,0.25,1991-12-22 07:45:00,5.36,0.143
1993,1992-10-28 09:15:00,0.24,0.429,1992-10-28 09:30:00,6.59,0.634
1994,1994-01-13 21:15:00,0.27,0.273,1994-01-13 21:15:00,10.37,0.645
1995,1994-12-10 16:45:00,0.18,0.107,1994-12-10 16:45:00,9.87,0.216
1996,1995-10-17 10:15:00,0.14,0.292,1996-02-18 02:30:00,3.77,0.277
1997,1997-05-04 12:00:00,0.18,0.45,1997-05-05 00:15:00,4.82,0.377
1998,1997-10-10 04:15:00,0.29,0.829,1997-10-10 04:15:00,5.09,4.277
1999,1999-07-10 19:15:00,0.41,1.242,1998-10-09 13:45:00,8.16,2.242
2000,2000-09-11 09:45:00,0.35,0.486,2000-09-11 09:45:00,10.6,1.274
2001,2001-07-04 00:15:00,1.05,2.283,2001-07-04 00:15:00,34.67,12.516
2002,2002-07-30 17:15:00,0.26,0.255,2002-07-30 17:15:00,9.7,0.557
2003,2003-09-22 04:45:00,0.25,0.735,2003-09-22 04:45:00,3.99,3.627
2004,2004-08-08 23:45:00,0.33,0.611,2004-08-08 23:45:00,8.18,1.952
2005,2005-05-03 21:00:00,0.16,,2004-10-24 19:15:00,4.22,0.324
2006,2006-07-02 13:45:00,0.17,,2005-10-24 10:45:00,4.33,0.369
2007,2007-07-18 18:00:00,0.6,1.395,2007-07-18 18:00:00,15.32,6.901
2008,2008-05-10 17:15:00,0.22,,2008-08-19 17:45:00,5.53,0.504
2009,2009-08-14 19:00:00,0.22,0.44,2008-10-10 07:45:00,6.82,0.145
2010,2010-07-19 20:00:00,0.1,,2009-11-01 15:30:00,2.71,0.156
2011,2010-12-10 11:15:00,0.23,0.5,2010-12-10 11:15:00,4.58,1.659
2012,2011-10-17 15:00:00,0.33,0.465,2011-10-17 15:00:00,9.84,1.228
2013,2013-09-15 12:00:00,0.18,0.353,2012-11-22 11:00:00,4.53,0.401
2014,2013-10-03 03:00:00,0.26,0.684,2014-01-25 12:30:00,5.15,0.451
2015,2015-06-28 11:45:00,0.22,,2015-07-31 23:45:00,4.39,0.911
2016,2016-09-28 23:00:00,0.15,,2016-01-10 15:45:00,2.74,0.099
2017,2017-06-08 15:15:00,0.13,0.188,2017-06-08 15:15:00,3.42,0.463
2018,2018-06-01 16:00:00,0.38,1.267,2018-06-20 02:30:00,6.57,1.5
2019,2019-07-22 03:30:00,0.23,,2019-08-09 11:15:00,3.38,
2020,2020-08-04 16:00:00,0.2,0.333,2020-08-04 16:00:00,5.02,0.931
2021,2021-09-19 09:30:00,0.12,,2020-12-04 17:30:00,1.79,0.206
2022,2021-10-24 11:00:00,0.09,,2021-11-30 23:45:00,2.21,0.122
