water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1991,1991-02-28 14:15:00,0.1,0.085,1991-02-28 14:15:00,1.63,0.163
1992,1991-11-18 20:30:00,0.2,0.4,1991-11-18 20:30:00,1.69,0.809
1993,1992-11-02 04:30:00,0.06,,1993-01-16 17:30:00,0.8,0.032
1994,1994-09-08 10:00:00,0.18,,1994-01-03 19:30:00,1.87,0.25
1995,1994-10-23 02:45:00,0.11,,1995-02-11 18:00:00,1.13,0.171
1996,1996-05-22 10:45:00,0.1,,1995-11-12 01:45:00,0.8,0.12
1997,1997-08-17 18:00:00,0.17,,1997-08-17 18:00:00,0.76,
1998,1998-09-01 17:00:00,0.14,,1998-07-23 13:00:00,1.13,
1999,1998-10-16 15:30:00,0.16,,1998-10-16 15:30:00,1.32,0.534
2000,2000-08-14 02:45:00,0.12,,1999-12-24 23:30:00,0.97,0.121
2001,2001-08-16 12:30:00,0.07,,2001-03-07 06:00:00,0.84,
2002,2002-07-30 23:15:00,0.17,0.288,2002-07-30 23:15:00,2.04,0.662
2003,2002-10-12 07:45:00,0.08,,2002-11-03 02:30:00,0.88,0.073
2004,2004-08-16 17:00:00,0.15,0.195,2004-08-16 17:00:00,2.7,0.6
2005,2005-01-08 07:00:00,0.05,0.057,2005-01-08 08:15:00,1.15,0.116
2006,2006-08-18 19:30:00,0.14,,2006-08-18 19:30:00,1.53,
2007,2006-12-31 16:15:00,0.07,,2006-12-31 16:15:00,0.81,
2008,2008-08-13 00:00:00,0.11,0.153,2008-08-13 00:00:00,1.65,0.411
2009,2009-09-04 08:30:00,0.08,0.035,2009-09-04 08:30:00,2.47,0.063
2010,2009-11-01 18:45:00,0.07,0.043,2009-11-01 18:45:00,1.85,0.087
2011,2011-07-10 14:45:00,0.08,0.121,2011-01-15 16:15:00,1.31,0.052
2012,2012-04-04 15:30:00,0.07,,2012-08-21 15:00:00,0.81,0.266
2013,2013-07-23 23:15:00,0.09,,2012-10-12 04:00:00,1.49,0.08
2014,2014-08-08 17:15:00,0.07,,2013-10-22 03:15:00,0.83,0.212
2015,2015-07-17 09:00:00,0.09,0.102,2015-07-17 09:00:00,1.29,0.2
2016,2016-07-20 20:00:00,0.13,,2016-07-20 20:00:00,1.69,
2017,2017-05-20 15:00:00,0.07,,2016-10-22 03:00:00,0.66,
2018,2018-08-10 15:30:00,0.17,,2018-08-10 15:30:00,1.02,
2019,2019-06-29 19:30:00,0.14,,2019-08-10 22:45:00,2.51,0.182
2020,2019-11-04 13:15:00,0.05,0.045,2019-11-04 13:15:00,0.91,0.087
2021,2021-07-28 00:15:00,0.27,0.45,2021-07-28 00:15:00,3.86,1.595
2022,2021-12-29 12:00:00,0.06,0.088,2021-12-29 12:00:00,0.74,0.209
