water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1953,1953-09-02 21:00:00,0.32,0.311,1953-09-02 21:00:00,31.7,0.816
1954,1953-11-07 08:30:00,0.56,0.747,1953-11-07 08:30:00,46.53,2.397
1955,1954-11-22 21:30:00,0.66,0.75,1954-11-22 21:30:00,66.55,2.451
1956,1956-06-12 00:15:00,0.94,1.958,1956-06-12 00:15:00,73.75,9.73
1957,1956-10-24 09:45:00,0.3,0.37,1956-10-24 09:45:00,27.36,1.073
1958,1958-06-26 14:15:00,0.46,0.438,1958-06-26 14:15:00,41.07,0.839
1959,1959-01-19 07:15:00,0.24,0.25,1959-01-19 07:15:00,19.36,0.469
1960,1959-11-09 07:00:00,0.5,0.909,1959-11-19 23:15:00,38.0,0.348
1961,1961-07-28 22:00:00,0.63,0.969,1961-07-28 22:00:00,53.05,3.754
1962,1962-06-24 22:30:00,0.27,0.45,1961-10-23 03:00:00,25.07,0.283
1963,1963-09-01 10:45:00,0.59,0.621,1963-09-01 10:45:00,57.47,1.596
1964,1964-08-18 13:15:00,0.17,0.181,1964-08-28 12:45:00,18.97,0.228
1965,1964-12-09 00:45:00,0.25,0.227,1964-12-09 00:45:00,25.71,0.57
1966,1966-02-25 18:30:00,0.35,0.398,1966-02-25 18:30:00,29.8,1.069
1967,1966-10-06 06:00:00,0.84,1.167,1966-10-06 06:00:00,78.31,4.296
1968,1968-09-28 07:45:00,0.33,0.384,1968-09-28 07:45:00,27.38,1.056
1969,1968-10-10 15:00:00,0.27,0.435,1968-10-10 15:00:00,14.52,1.111
1970,1970-09-08 17:15:00,0.42,0.538,1970-09-08 17:15:00,36.08,1.682
1971,1970-10-19 05:15:00,0.26,,1970-10-19 05:15:00,11.05,
1972,1972-05-27 12:45:00,0.29,0.518,1972-05-27 13:00:00,17.27,0.565
1973,1973-09-29 14:00:00,0.58,1.415,1973-09-29 14:00:00,31.93,3.433
1974,1974-02-10 16:30:00,0.24,0.369,1974-02-10 16:30:00,14.3,0.756
1975,1974-12-22 07:30:00,0.39,0.5,1974-12-22 07:30:00,31.53,1.215
1976,1976-07-02 23:45:00,0.66,2.357,1976-07-02 23:45:00,31.53,5.61
1977,1976-11-28 03:30:00,0.5,1.19,1976-11-28 03:45:00,42.75,1.196
1978,1978-08-03 10:15:00,0.56,1.037,1978-08-04 20:15:00,42.98,1.1
1979,1978-11-15 12:30:00,0.67,0.691,1978-11-15 12:30:00,77.75,1.861
1980,1980-06-06 19:15:00,1.41,3.205,1980-06-06 19:15:00,144.02,12.859
1981,1981-09-20 09:15:00,0.68,0.895,1981-09-20 09:15:00,64.9,2.369
1982,1982-09-24 22:30:00,1.02,2.55,1982-09-24 22:30:00,82.65,7.419
1983,1982-10-04 20:15:00,0.37,0.306,1982-10-04 20:15:00,45.23,0.65
1984,1983-10-15 23:15:00,0.49,1.361,1984-09-23 15:45:00,61.33,0.957
1985,1984-10-18 12:15:00,0.74,1.254,1984-10-18 12:15:00,62.21,3.479
1986,1986-06-17 19:30:00,0.28,0.359,1986-06-17 19:30:00,21.18,0.742
1987,1986-11-15 20:15:00,0.56,1.333,1986-11-15 20:15:00,31.96,2.823
1988,1988-07-25 17:30:00,0.56,1.697,1988-09-01 23:15:00,34.36,1.594
1989,1989-01-13 21:30:00,1.08,3.086,1989-01-13 21:30:00,83.53,9.85
1990,1990-02-04 13:00:00,0.72,2.057,1990-02-04 13:00:00,42.52,4.979
1991,1990-10-28 19:45:00,0.78,0.848,1990-10-28 19:45:00,94.9,2.539
1992,1991-10-31 13:45:00,1.03,2.239,1991-10-31 13:45:00,83.24,6.067
1993,1992-11-27 18:45:00,0.7,1.667,1992-11-27 18:45:00,41.12,3.324
1994,1993-10-01 10:30:00,0.62,2.818,1993-10-01 10:30:00,25.46,4.08
1995,1994-10-23 10:30:00,0.59,0.686,1994-10-23 10:30:00,57.78,1.741
1996,1995-10-26 07:00:00,0.55,1.122,1995-10-26 07:00:00,34.08,2.053
1997,1997-08-13 21:30:00,0.62,0.925,1997-08-13 21:30:00,52.12,2.05
1998,1998-09-10 23:30:00,0.48,0.716,1998-09-10 23:30:00,36.99,1.443
1999,1998-10-21 01:00:00,0.47,0.94,1998-10-21 01:00:00,29.0,1.692
2000,1999-12-23 23:45:00,0.44,0.518,1999-12-23 23:45:00,41.98,1.198
2001,2000-10-28 22:45:00,0.77,0.856,2000-10-28 22:45:00,87.87,2.244
2002,2001-10-08 05:15:00,0.83,1.239,2001-10-08 05:15:00,78.77,3.185
2003,2003-01-17 07:00:00,0.55,1.078,2002-11-27 23:45:00,35.58,1.161
2004,2004-08-04 08:00:00,0.8,3.333,2004-08-18 14:15:00,45.26,0.431
2005,2005-01-01 17:45:00,0.48,0.828,2005-01-01 17:45:00,32.99,1.551
2006,2006-09-15 00:00:00,0.65,0.691,2006-09-15 00:00:00,71.54,1.635
