water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1971,1971-07-25 17:30:00,0.02,,1971-07-25 19:00:00,0.56,
1972,1972-01-11 22:45:00,0.04,,1972-01-11 23:00:00,2.51,0.111
1973,1973-09-28 04:00:00,0.06,,1973-09-28 04:15:00,3.25,0.179
1974,1974-08-15 04:00:00,0.04,,1973-12-20 17:00:00,3.11,0.097
1975,1974-10-23 17:15:00,0.05,,1975-09-17 11:30:00,2.06,
1976,1975-11-16 00:45:00,0.06,,1975-11-16 00:45:00,2.9,
1977,1977-01-20 16:15:00,0.06,0.059,1977-01-20 16:15:00,6.14,0.117
1978,1978-02-23 05:00:00,0.2,0.303,1978-02-23 05:00:00,15.02,0.634
1979,1979-01-15 06:00:00,0.09,,1979-01-07 02:30:00,4.49,0.164
1980,1979-10-04 20:00:00,0.07,,1979-10-04 20:30:00,3.64,0.179
1981,1981-09-20 10:00:00,0.07,,1981-09-20 10:30:00,4.31,0.196
1982,1982-05-22 19:00:00,0.09,,1981-12-31 07:15:00,6.43,0.15
1983,1983-01-03 03:15:00,0.03,,1983-01-03 04:30:00,2.02,0.087
1984,1983-12-24 19:00:00,0.03,0.048,1983-12-24 21:30:00,1.99,0.052
1985,1985-02-10 22:30:00,0.06,,1985-01-31 01:30:00,5.21,0.125
1986,1985-12-31 15:15:00,0.14,0.222,1985-12-31 15:15:00,9.31,0.456
1987,1987-01-09 02:30:00,0.03,,1987-03-25 14:45:00,1.64,0.04
1988,1988-01-19 16:30:00,0.04,0.053,1988-01-19 17:00:00,2.69,0.078
1989,1988-10-26 05:30:00,0.03,,1988-12-05 01:45:00,1.32,0.062
1990,1989-10-28 04:45:00,0.04,0.065,1989-12-17 09:00:00,3.12,0.077
1991,1991-01-01 20:00:00,0.05,0.068,1991-01-01 20:00:00,3.92,0.143
1992,1991-11-04 01:30:00,0.04,0.063,1991-11-04 02:30:00,2.84,0.092
1993,1992-10-28 03:00:00,0.03,,1993-01-16 01:00:00,2.47,0.057
1994,1993-10-07 01:30:00,0.03,0.019,1993-10-07 03:30:00,4.44,0.029
1995,1994-11-24 18:30:00,0.03,,1995-02-11 18:00:00,1.99,0.086
1996,1996-01-01 23:45:00,0.05,,1996-01-02 21:00:00,3.52,0.138
1997,1997-07-01 10:30:00,0.05,0.082,1997-07-01 11:00:00,3.11,0.124
1998,1998-06-26 16:30:00,0.11,,1998-06-26 16:30:00,4.93,
1999,1999-07-20 19:30:00,0.15,,1999-07-20 19:30:00,7.3,
2000,1999-11-28 18:45:00,0.03,,2000-04-27 05:00:00,2.28,0.073
2001,2000-10-10 07:30:00,0.04,,2000-12-08 18:15:00,2.49,0.105
2002,2001-10-08 08:00:00,0.04,,2001-10-21 09:00:00,2.67,0.071
2003,2002-10-12 11:00:00,0.08,,2002-10-12 11:00:00,3.1,
2004,2004-08-17 13:30:00,0.05,,2004-01-19 13:15:00,3.71,0.039
2005,2004-10-14 13:00:00,0.03,,2005-03-16 15:45:00,2.52,0.027
2006,2006-07-28 04:30:00,0.04,,2005-11-26 03:15:00,4.57,0.042
2007,2006-10-26 14:00:00,0.07,0.03,2006-10-26 14:00:00,17.02,0.063
2008,2007-11-08 20:45:00,0.02,,2008-01-09 17:45:00,2.26,0.058
2009,2009-01-22 11:45:00,0.04,,2009-09-04 08:30:00,4.5,0.031
2010,2010-01-14 12:30:00,0.12,0.103,2010-01-14 12:30:00,13.89,0.232
2011,2010-12-28 10:15:00,0.23,0.434,2010-12-28 10:15:00,13.22,1.097
2012,2012-01-03 12:15:00,0.04,0.055,2011-12-09 03:00:00,2.92,0.032
2013,2012-10-12 20:45:00,0.03,0.048,2012-12-23 11:30:00,5.47,0.033
2014,2014-08-11 04:45:00,0.05,0.083,2013-11-03 12:30:00,5.8,0.031
2015,2014-10-07 13:45:00,0.04,,2015-01-09 07:00:00,2.83,0.079
2016,2015-10-06 21:30:00,0.03,,2016-01-10 08:45:00,4.16,0.052
2017,2017-03-04 18:30:00,0.03,0.048,2017-06-07 06:15:00,3.22,0.038
2018,2018-01-22 15:15:00,0.06,,2017-11-27 21:00:00,3.0,0.032
2019,2018-12-16 09:15:00,0.04,0.061,2019-04-04 17:45:00,2.1,0.029
2020,2020-02-29 10:00:00,0.04,0.049,2020-02-29 10:00:00,2.65,0.093
2021,2020-10-03 21:15:00,0.04,,2020-10-03 22:15:00,1.93,
2022,2021-10-07 08:00:00,0.02,,2021-11-02 00:15:00,1.12,0.018
