water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1989,1989-09-24 15:15:00,0.3,0.882,1989-09-24 15:15:00,7.44,4.18
1990,1990-01-29 16:45:00,0.1,0.095,1990-01-29 16:45:00,5.33,0.194
1991,1990-12-25 10:45:00,0.08,0.071,1990-12-25 10:45:00,4.78,0.152
1992,1991-12-22 08:45:00,0.07,0.05,1991-12-22 08:45:00,4.51,0.093
1993,1993-01-23 20:15:00,0.09,0.07,1993-01-23 20:15:00,5.35,0.13
1994,1994-01-14 02:00:00,0.11,0.1,1994-01-14 02:00:00,6.05,0.201
1995,1994-10-23 02:45:00,0.1,0.204,1994-12-10 23:30:00,5.49,0.101
1996,1996-01-02 23:30:00,0.1,,1996-01-02 23:30:00,1.38,
1997,1997-09-14 05:45:00,0.14,,1997-02-19 17:45:00,2.9,0.098
1998,1997-10-10 02:45:00,0.07,,1997-11-18 03:00:00,2.38,0.294
1999,1999-05-08 07:00:00,0.06,,1998-10-24 12:30:00,1.94,0.174
2000,2000-01-10 12:15:00,0.1,0.196,2000-03-08 23:15:00,4.66,0.107
2001,2001-07-04 02:30:00,0.28,0.28,2001-07-04 02:30:00,15.31,0.613
2002,2002-02-22 06:00:00,0.16,0.125,2002-02-22 06:00:00,10.38,0.257
2003,2003-01-13 04:15:00,0.08,0.154,2003-01-13 04:15:00,2.72,0.518
2004,2004-08-08 22:45:00,0.13,,2004-08-08 23:00:00,3.77,0.569
2005,2005-09-26 21:15:00,0.1,,2004-10-24 23:15:00,2.34,0.073
2006,2006-05-05 00:45:00,0.11,,2006-08-27 23:45:00,2.39,0.314
2007,2007-07-18 16:30:00,0.12,,2007-07-18 16:45:00,3.4,0.496
2008,2007-10-03 23:45:00,0.12,,2008-07-10 06:30:00,2.92,0.365
2009,2009-08-14 18:30:00,0.1,,2008-10-10 10:15:00,3.33,0.078
2010,2010-01-16 07:30:00,0.87,2.122,2010-01-16 07:30:00,38.86,14.08
2011,2010-10-26 09:15:00,0.08,,2011-08-10 14:00:00,2.3,
2012,2012-08-05 12:45:00,0.09,,2012-01-05 01:00:00,8.92,0.119
2013,2012-11-22 15:15:00,0.1,0.087,2012-11-22 15:15:00,7.18,0.184
2014,2013-12-30 08:00:00,0.13,0.081,2013-12-30 08:00:00,14.27,0.183
2015,2015-06-28 10:15:00,0.14,,2015-01-15 03:45:00,9.75,0.158
2016,2016-02-16 20:15:00,0.07,0.123,2015-12-30 12:15:00,4.58,0.08
2017,2017-06-08 14:45:00,0.08,0.116,2017-06-08 14:45:00,3.25,0.309
2018,2018-06-01 14:45:00,0.18,,2018-06-20 03:00:00,3.83,0.486
2019,2019-08-09 11:30:00,0.09,,2018-11-29 12:00:00,3.56,0.233
2020,2020-06-17 19:45:00,0.27,,2020-06-17 19:45:00,3.53,
2021,2021-05-13 17:00:00,0.26,0.684,2021-05-13 17:00:00,6.71,3.355
2022,2021-11-30 22:45:00,0.06,0.077,2021-11-30 22:45:00,3.05,0.216
