water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1976,1976-09-22 00:15:00,0.03,,1976-09-30 00:00:00,0.45,
1977,1976-11-16 02:30:00,0.18,0.321,1976-11-16 02:30:00,4.56,0.686
1978,1978-09-09 23:00:00,0.24,0.147,1978-09-09 23:15:00,8.6,0.185
1979,1979-08-13 03:15:00,0.14,0.189,1979-08-13 03:15:00,3.83,0.347
1980,1980-06-05 11:45:00,0.24,,1980-06-05 11:45:00,4.64,3.268
1981,1981-05-26 15:00:00,0.29,,1981-09-15 00:15:00,5.66,2.844
1982,1981-10-19 23:15:00,0.16,0.348,1982-09-27 15:45:00,6.11,0.197
1983,1983-09-23 03:30:00,0.22,0.282,1982-12-19 05:15:00,9.59,0.173
1984,1983-10-15 10:15:00,0.27,0.628,1984-02-04 11:45:00,9.85,0.259
1985,1985-09-21 03:30:00,0.23,0.177,1985-09-21 03:30:00,13.29,0.395
1986,1986-01-10 04:00:00,0.33,0.452,1986-01-10 04:00:00,11.6,1.063
1987,1987-09-21 09:00:00,0.23,0.348,1987-09-21 09:00:00,7.11,0.794
1988,1987-12-26 06:45:00,0.5,0.667,1987-12-26 06:45:00,19.8,1.708
1989,1988-10-06 04:00:00,0.26,0.542,1988-10-06 04:15:00,7.44,0.654
1990,1990-03-06 03:45:00,0.29,0.276,1990-03-06 03:45:00,13.97,0.629
1991,1991-08-09 05:15:00,0.25,0.568,1991-08-09 05:15:00,5.93,1.594
1992,1991-10-31 11:00:00,0.25,0.305,1991-10-31 11:15:00,10.52,0.455
1993,1992-10-28 08:15:00,0.26,0.321,1992-10-28 08:15:00,9.87,0.739
1994,1994-03-14 05:30:00,0.17,0.173,1994-03-14 05:30:00,7.04,0.362
1995,1995-09-13 16:30:00,0.41,1.952,1994-12-10 16:00:00,10.72,0.143
1996,1995-10-22 06:45:00,0.16,0.18,1995-10-22 06:45:00,5.99,0.371
1997,1997-09-14 04:30:00,0.34,1.062,1997-09-14 04:30:00,7.18,4.034
1998,1998-07-30 17:45:00,0.19,0.257,1998-07-30 18:00:00,7.65,0.44
1999,1999-07-03 11:45:00,0.23,0.383,1999-07-03 12:00:00,8.17,0.584
2000,2000-09-22 01:15:00,0.19,0.268,2000-03-08 20:00:00,10.0,0.148
2001,2001-07-04 00:30:00,0.33,0.825,2001-07-04 00:30:00,7.92,2.571
2002,2002-08-06 23:45:00,0.3,0.833,2002-03-06 04:15:00,9.25,0.131
2003,2003-05-30 15:30:00,0.53,2.304,2003-09-22 00:15:00,13.74,0.238
2004,2003-11-02 02:15:00,0.18,0.353,2003-11-02 02:15:00,4.66,0.889
2005,2004-10-19 12:15:00,0.22,0.253,2004-10-19 12:15:00,8.55,0.554
2006,2006-05-04 21:45:00,0.17,,2005-10-24 10:30:00,4.01,0.247
2007,2007-07-18 15:15:00,0.31,0.408,2007-07-18 15:15:00,11.12,0.935
2008,2007-12-02 00:30:00,0.28,0.209,2007-12-02 00:30:00,16.67,0.462
2009,2009-08-14 17:00:00,0.24,0.393,2008-10-07 10:00:00,8.75,0.415
2010,2009-11-17 00:30:00,0.15,0.179,2009-11-17 00:30:00,5.42,0.378
2011,2010-12-28 06:45:00,0.17,0.347,2011-02-04 20:00:00,5.74,0.203
2012,2012-06-27 22:45:00,0.15,0.197,2012-01-04 21:15:00,9.43,0.178
2013,2012-11-22 09:00:00,0.18,0.31,2012-10-18 20:30:00,6.39,0.165
2014,2014-08-29 17:30:00,0.21,0.437,2014-08-29 17:30:00,5.16,1.119
2015,2015-07-17 04:00:00,0.17,0.221,2014-12-22 02:30:00,9.1,0.101
2016,2016-05-02 07:15:00,0.19,0.271,2015-12-30 09:00:00,7.15,0.212
2017,2017-05-27 20:00:00,0.18,,2017-02-21 22:45:00,6.39,0.428
2018,2017-12-17 10:15:00,0.16,0.267,2017-10-04 07:45:00,5.01,0.447
2019,2019-08-01 19:15:00,0.13,,2019-08-11 18:30:00,7.89,0.104
2020,2020-08-04 13:45:00,0.17,0.181,2020-08-04 14:15:00,7.33,0.232
2021,2021-08-08 13:30:00,0.15,0.375,2021-08-08 13:30:00,3.41,1.125
2022,2021-11-30 19:30:00,0.07,0.068,2021-11-30 21:45:00,3.95,0.081
