water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1992,1992-09-13 03:45:00,0.15,0.203,1992-09-13 04:00:00,2.95,0.424
1993,1993-07-16 10:45:00,0.18,0.31,1993-07-16 11:00:00,3.17,0.683
1994,1993-10-07 16:45:00,0.17,0.102,1993-10-07 17:00:00,6.09,0.186
1995,1995-07-14 13:45:00,0.24,0.453,1995-07-14 14:00:00,4.42,0.911
1996,1995-11-15 10:30:00,0.12,0.113,1995-11-15 10:30:00,2.6,0.245
1997,1997-01-11 22:30:00,0.18,0.247,1997-01-11 22:30:00,3.12,0.743
1998,1998-07-31 21:30:00,0.22,0.393,1998-07-31 21:30:00,3.33,1.959
1999,1998-10-16 12:45:00,0.12,0.11,1999-01-19 13:00:00,2.91,0.206
2000,2000-08-02 17:00:00,0.45,1.098,2000-08-02 17:15:00,7.96,1.24
2001,2001-03-14 22:00:00,0.17,0.246,2000-12-08 05:45:00,3.16,0.26
2002,2002-08-05 14:15:00,0.27,0.551,2002-08-18 17:30:00,3.62,0.556
2003,2003-09-22 00:45:00,0.13,,2002-10-22 06:30:00,3.16,0.099
2004,2004-08-11 22:00:00,0.83,1.361,2004-08-11 22:00:00,17.68,7.216
2005,2005-03-30 15:15:00,0.2,0.357,2005-03-30 15:15:00,2.84,1.56
2006,2006-07-02 14:45:00,0.23,0.329,2006-07-02 14:45:00,4.08,1.088
2007,2007-07-23 21:45:00,0.33,0.623,2007-07-23 21:45:00,4.85,3.089
2008,2008-02-16 18:30:00,0.21,,2008-02-29 17:30:00,4.15,0.446
2009,2009-07-16 19:30:00,0.32,0.711,2009-07-16 19:30:00,3.95,4.593
2010,2010-09-23 06:00:00,0.18,0.281,2010-09-23 06:00:00,3.01,1.075
2011,2011-07-16 19:00:00,0.54,0.607,2011-07-16 19:00:00,12.99,1.872
2012,2012-08-29 14:30:00,0.19,0.288,2012-07-07 06:45:00,5.05,0.14
2013,2013-07-23 18:45:00,0.16,,2012-10-18 23:15:00,2.55,0.318
2014,2014-05-25 12:45:00,0.39,0.684,2014-05-25 12:45:00,6.44,3.32
2015,2015-02-28 20:45:00,0.25,0.352,2015-02-28 20:45:00,4.5,1.148
2016,2016-06-10 09:30:00,0.18,,2016-06-25 01:00:00,3.0,0.396
2017,2017-09-13 16:45:00,0.13,,2016-10-01 06:45:00,0.06,
2018,2018-09-19 09:15:00,0.09,,2018-01-23 18:30:00,2.09,0.176
2019,2019-06-24 15:30:00,0.29,0.238,2019-06-24 15:30:00,10.3,0.608
2020,2020-08-11 22:15:00,0.14,0.246,2020-02-09 01:00:00,3.14,0.108
2021,2021-07-04 16:45:00,0.32,0.464,2021-07-04 16:45:00,7.12,1.93
2022,2021-10-16 16:30:00,0.11,,2021-10-16 16:30:00,1.4,
