water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1985,1985-08-25 12:30:00,0.15,0.417,1985-09-21 07:30:00,1.76,0.253
1986,1986-07-31 10:15:00,0.15,0.517,1986-05-07 11:30:00,1.61,0.409
1987,1986-12-02 20:15:00,0.12,0.316,1986-12-02 20:15:00,1.1,1.25
1988,1987-10-15 14:15:00,0.16,0.41,1987-10-15 14:15:00,1.69,1.798
1989,1989-06-27 13:30:00,0.14,,1989-01-11 16:15:00,0.72,0.103
1990,1990-06-30 21:15:00,0.13,,1990-02-04 13:45:00,0.84,0.12
1991,1991-07-01 15:30:00,0.17,0.548,1991-07-01 15:30:00,1.3,2.826
1992,1992-08-03 02:15:00,0.26,1.13,1992-08-03 02:15:00,1.76,11.733
1993,1993-06-12 01:30:00,0.09,0.257,1993-01-23 19:15:00,0.87,0.161
1994,1994-07-31 19:15:00,0.23,1.278,1994-07-07 15:45:00,1.24,2.033
1995,1995-07-14 13:30:00,0.32,1.778,1995-07-14 13:45:00,3.94,2.01
1996,1996-08-21 07:45:00,0.25,1.19,1996-08-24 17:15:00,1.67,1.637
1997,1997-06-20 13:00:00,0.27,0.964,1997-07-03 10:30:00,2.41,2.434
1998,1998-01-03 06:00:00,0.21,0.677,1998-01-03 06:00:00,1.77,4.023
1999,1999-09-20 05:45:00,0.32,1.684,1998-10-17 07:00:00,2.37,1.092
2000,2000-08-02 16:30:00,0.52,2.08,2000-08-02 16:30:00,6.35,33.421
2001,2001-08-18 16:45:00,0.23,0.719,2001-08-18 16:45:00,2.03,4.06
2002,2002-08-06 17:30:00,0.33,1.138,2002-07-31 10:15:00,3.81,2.071
2003,2003-09-22 00:15:00,0.21,0.477,2003-09-22 00:15:00,2.72,2.03
2004,2004-06-01 13:00:00,0.27,1.174,2004-02-05 17:15:00,3.71,3.144
2005,2004-10-02 18:15:00,0.22,0.88,2004-10-02 18:15:00,1.44,7.2
2006,2006-07-02 14:30:00,0.48,2.4,2006-07-02 14:30:00,4.52,50.222
2007,2007-05-31 16:45:00,0.29,1.381,2007-07-01 12:45:00,2.55,6.071
2008,2008-07-29 17:30:00,0.37,1.542,2008-08-07 00:30:00,3.45,0.589
2009,2009-07-01 16:45:00,0.28,1.333,2009-07-22 12:30:00,2.56,3.879
2010,2010-08-21 21:00:00,0.23,1.0,2010-02-26 09:15:00,3.29,0.213
2011,2011-07-08 14:15:00,0.45,1.667,2011-07-08 14:15:00,5.12,17.655
2012,2012-07-04 15:30:00,0.31,0.939,2012-07-04 17:45:00,4.16,0.681
2013,2013-07-29 13:00:00,0.41,1.64,2013-07-29 13:00:00,3.3,15.0
2014,2014-08-08 15:00:00,0.17,0.708,2014-05-25 15:00:00,1.33,0.472
2015,2015-09-14 11:00:00,0.14,,2015-02-28 22:45:00,1.22,1.13
2016,2016-06-25 00:45:00,0.53,2.409,2016-06-25 00:45:00,5.29,35.267
2017,2017-07-22 16:00:00,0.34,1.308,2017-07-22 16:00:00,2.87,10.63
2018,2018-09-19 08:30:00,0.34,1.7,2018-09-19 08:30:00,2.72,34.0
2019,2019-06-24 12:45:00,0.45,1.552,2019-06-24 14:00:00,6.81,2.293
2020,2020-06-29 05:45:00,0.32,1.6,2020-09-02 17:45:00,2.94,9.8
2021,2021-07-04 16:15:00,0.65,3.095,2021-07-04 16:15:00,7.61,76.1
2022,2021-10-04 15:30:00,0.16,0.571,2021-10-04 15:30:00,1.33,3.093
