water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1986,1986-08-13 23:00:00,0.29,0.744,1986-08-16 03:30:00,3.47,0.31
1987,1987-08-19 23:15:00,0.33,0.846,1987-08-20 13:45:00,5.29,0.5
1988,1988-09-25 17:15:00,0.19,0.388,1988-09-25 17:30:00,2.36,1.168
1989,1989-08-05 09:45:00,0.3,0.789,1989-08-05 10:00:00,4.25,2.083
1990,1989-10-16 04:45:00,0.15,0.288,1990-03-20 13:30:00,2.01,0.648
1991,1991-08-09 02:00:00,0.13,0.271,1990-10-02 14:00:00,2.47,0.163
1992,1991-12-17 09:00:00,0.17,0.258,1991-10-06 21:00:00,2.32,0.556
1993,1992-11-25 08:45:00,0.14,0.275,1992-12-18 01:00:00,1.78,0.175
1994,1994-08-01 04:30:00,0.14,0.212,1994-03-08 04:30:00,1.9,0.307
1995,1995-04-03 08:45:00,0.18,0.346,1995-09-25 05:30:00,2.32,0.446
1996,1996-07-13 07:30:00,0.23,0.365,1995-10-24 08:30:00,3.02,0.516
1997,1997-04-04 16:30:00,0.18,0.31,1996-10-23 13:00:00,2.57,0.345
1998,1998-06-21 01:15:00,0.18,,1998-06-21 02:00:00,2.82,0.631
1999,1999-07-17 07:30:00,0.19,0.275,1999-07-17 07:30:00,2.44,1.114
2000,2000-09-06 04:15:00,0.37,0.725,2000-09-06 04:15:00,3.81,5.219
2001,2001-09-12 08:45:00,0.37,0.881,2001-09-12 08:45:00,3.0,10.0
2002,2002-09-05 08:45:00,0.39,1.026,2002-02-21 14:30:00,3.86,1.35
2003,2003-07-18 13:45:00,0.68,2.519,2003-07-18 13:45:00,5.78,144.5
2004,2004-08-26 18:30:00,0.44,1.189,2004-08-09 05:45:00,4.26,2.979
2005,2005-06-04 17:30:00,0.46,1.022,2005-06-04 17:30:00,4.66,11.095
2006,2006-08-27 05:15:00,0.4,1.081,2005-11-14 16:45:00,7.21,1.392
2007,2007-06-21 15:45:00,0.8,2.222,2007-06-21 15:45:00,10.04,62.75
2008,2007-11-06 23:15:00,0.43,0.878,2007-11-06 23:15:00,4.51,7.159
2009,2009-07-17 18:45:00,0.4,1.29,2008-10-23 06:30:00,4.28,0.233
2010,2010-07-16 08:30:00,0.35,0.814,2009-11-03 07:00:00,3.12,0.637
2011,2011-07-15 23:15:00,0.35,1.061,2010-10-26 03:15:00,2.57,6.119
2012,2012-07-22 17:15:00,0.48,1.263,2012-07-05 18:00:00,5.07,1.824
2013,2013-09-15 04:45:00,0.37,0.755,2013-09-15 04:45:00,3.63,5.762
2014,2014-08-11 23:45:00,0.31,0.721,2014-08-03 06:30:00,4.39,0.707
2015,2014-10-06 05:15:00,0.39,0.83,2014-10-06 05:15:00,3.76,7.52
2016,2016-09-21 18:45:00,0.47,1.146,2016-09-21 18:45:00,4.32,16.615
2017,2017-08-23 05:00:00,0.46,0.852,2017-08-23 05:00:00,5.7,6.064
2018,2018-08-21 22:45:00,0.34,0.85,2018-09-10 02:15:00,2.79,0.949
2019,2019-08-14 21:00:00,0.41,0.953,2019-08-04 22:30:00,4.16,0.904
2020,2020-01-02 11:30:00,0.43,1.075,2020-01-02 11:30:00,3.63,15.783
2021,2020-11-21 01:00:00,0.3,0.492,2020-12-18 14:45:00,4.34,1.251
2022,2021-10-14 12:45:00,0.25,0.41,2021-10-03 13:30:00,2.95,0.913
