water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
2016,2007-05-30 14:45:00,0.03,0.042,2009-09-27 18:30:00,1.9,0.11
2017,2008-03-21 14:30:00,0.07,0.099,2009-10-03 15:00:00,1.9,0.055
2018,2008-12-19 17:15:00,0.06,,2010-12-10 11:30:00,1.49,0.041
2019,2010-09-15 02:15:00,0.04,0.04,2012-01-12 01:00:00,2.57,0.117
2020,2011-02-03 21:00:00,0.05,,2013-09-03 10:00:00,6.16,0.489
2021,2012-01-12 01:00:00,0.06,0.051,2014-08-11 06:15:00,6.5,0.81
2022,2013-09-03 10:00:00,0.18,0.2,2015-03-07 19:45:00,1.32,0.039
2009,2016-02-01 09:00:00,0.06,0.058,2016-02-01 09:00:00,2.07,0.123
2010,2016-12-23 20:15:00,0.05,0.074,2016-12-31 04:30:00,1.34,0.045
2011,2017-10-04 00:45:00,0.03,,2017-12-06 04:15:00,1.3,0.049
2012,2018-10-23 02:30:00,0.08,0.061,2018-10-23 03:00:00,3.53,0.103
2013,2020-01-07 12:45:00,0.06,0.07,2020-01-07 12:45:00,2.02,0.178
2014,2020-10-21 06:45:00,0.04,0.056,2021-04-08 10:30:00,0.97,0.136
2015,2021-11-18 04:45:00,0.08,0.078,2021-11-18 04:45:00,2.46,0.147
