water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
2016,2005-08-24 10:15:00,0.13,,2005-09-26 20:00:00,4.4,
2017,2006-09-01 14:15:00,0.15,,2006-02-15 01:30:00,6.43,0.226
2018,2007-07-02 16:30:00,0.17,,2006-11-19 21:15:00,10.31,0.125
2019,2007-10-28 05:15:00,0.1,0.101,2008-01-08 21:45:00,8.3,0.086
2020,2009-07-21 21:45:00,0.09,,2009-08-20 13:15:00,6.01,0.055
2021,2010-09-13 17:30:00,0.15,,2009-11-19 17:45:00,9.82,0.046
2022,2010-12-29 18:30:00,0.16,0.182,2010-12-29 18:30:00,10.14,0.588
2005,2011-12-08 09:00:00,0.09,0.064,2011-11-29 13:15:00,8.18,0.058
2006,2013-01-27 02:30:00,0.08,0.07,2013-01-28 16:45:00,5.41,0.158
2007,2014-03-20 13:15:00,0.07,0.067,2013-12-30 12:15:00,8.0,0.04
2008,2015-06-01 20:15:00,0.17,0.149,2015-06-01 20:15:00,11.16,0.337
2009,2016-05-19 23:30:00,0.13,,2015-12-30 09:45:00,14.38,0.069
2010,2017-05-28 01:00:00,0.09,,2016-12-23 14:15:00,5.23,0.132
2011,2017-11-07 07:30:00,0.1,0.099,2018-01-24 04:45:00,7.65,0.068
2012,2019-08-09 12:15:00,0.09,,2019-03-12 03:45:00,5.19,0.068
2013,2020-08-25 14:00:00,0.08,0.085,2020-02-15 15:00:00,7.52,0.071
2014,2021-09-10 23:15:00,0.1,,2021-02-20 17:15:00,5.96,0.07
2015,2021-10-24 07:45:00,0.05,,2021-10-24 08:15:00,3.12,0.147
