water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1978,1978-06-01 19:15:00,0.05,,1978-09-28 19:15:00,0.67,0.15
1979,1979-08-06 17:45:00,0.04,,1978-11-16 11:30:00,0.86,0.076
1980,1979-10-14 01:45:00,0.05,0.143,1979-10-14 02:00:00,0.6,0.267
1981,1981-05-27 16:15:00,0.06,,1981-09-26 19:00:00,1.21,0.13
1982,1982-06-05 18:00:00,0.09,,1982-09-27 16:00:00,1.12,0.169
1983,1983-05-07 14:15:00,0.1,0.256,1983-05-07 14:30:00,2.14,0.577
1984,1983-10-15 09:30:00,0.06,0.154,1984-01-13 03:15:00,2.02,0.104
1985,1985-09-21 02:15:00,0.09,0.18,1985-09-21 02:45:00,2.9,0.349
1986,1986-05-10 05:15:00,0.1,0.25,1985-10-01 00:00:00,2.07,0.441
1987,1987-09-01 07:00:00,0.08,0.258,1986-12-03 11:00:00,1.96,0.324
1988,1987-12-27 12:30:00,0.08,0.186,1988-02-01 10:45:00,1.55,0.208
1989,1989-08-05 13:30:00,0.07,,1989-01-11 12:30:00,1.96,0.122
1990,1990-01-30 20:45:00,0.07,0.137,1990-01-30 20:45:00,1.69,0.408
1991,1990-10-02 15:45:00,0.09,0.409,1991-01-01 04:45:00,2.54,0.157
1992,1992-08-30 14:30:00,0.27,1.08,1992-08-30 14:30:00,3.81,5.773
1993,1993-09-10 19:30:00,0.16,0.727,1993-01-23 15:30:00,4.02,0.452
1994,1994-01-25 02:30:00,0.11,0.355,1994-02-01 06:45:00,2.46,0.291
1995,1994-12-08 06:15:00,0.1,0.244,1994-12-08 17:00:00,1.78,0.5
1996,1996-02-12 05:00:00,0.06,0.14,1995-10-22 19:30:00,1.12,0.19
1997,1997-02-27 13:00:00,0.16,0.32,1997-02-27 13:00:00,4.02,1.031
1998,1997-12-11 06:30:00,0.11,0.193,1997-12-11 06:30:00,3.19,0.581
1999,1998-12-17 19:00:00,0.1,0.192,1998-11-24 02:30:00,2.58,0.394
2000,2000-08-02 17:45:00,0.11,0.367,2000-09-20 04:30:00,5.28,0.311
2001,2001-07-03 22:15:00,0.12,0.4,2000-10-25 00:45:00,2.38,0.149
2002,2002-07-30 16:15:00,0.39,0.684,2002-07-30 16:30:00,20.61,1.046
2003,2003-05-30 14:30:00,0.38,1.267,2003-05-30 14:45:00,8.79,1.043
2004,2004-08-10 11:00:00,0.09,0.29,2004-08-11 13:00:00,2.35,0.294
2005,2004-10-24 18:15:00,0.12,0.286,2004-10-24 18:45:00,2.41,0.338
2006,2006-09-25 16:00:00,0.11,,2005-10-24 10:30:00,1.39,0.24
2007,2006-11-10 14:45:00,0.1,0.312,2007-02-27 19:00:00,2.36,0.189
2008,2008-05-10 17:00:00,0.17,0.425,2008-08-19 18:45:00,3.89,0.219
2009,2008-10-25 10:30:00,0.08,0.222,2008-12-19 14:00:00,2.36,0.202
2010,2010-07-21 17:45:00,0.1,0.385,2009-11-19 06:30:00,1.98,0.365
2011,2011-09-17 13:00:00,0.16,0.421,2011-09-17 13:00:00,2.96,0.974
2012,2011-10-17 14:30:00,0.1,0.164,2011-10-17 15:00:00,4.52,0.321
2013,2012-11-22 09:30:00,0.17,0.386,2012-11-22 10:00:00,3.7,0.334
2014,2013-10-02 23:00:00,0.13,,2014-03-20 10:45:00,2.03,0.508
2015,2015-02-28 18:15:00,0.17,0.447,2015-01-15 00:45:00,4.19,0.164
2016,2016-05-18 19:15:00,0.12,,2016-01-10 18:15:00,4.33,0.159
2017,2017-05-27 17:15:00,0.08,,2016-12-23 10:45:00,1.11,0.28
2018,2018-06-01 13:30:00,0.14,,2018-01-24 04:45:00,3.12,0.253
2019,2019-03-12 19:15:00,0.05,0.106,2019-08-11 19:45:00,1.05,0.118
2020,2020-08-18 13:15:00,0.11,,2020-03-01 07:00:00,1.8,0.152
2021,2021-03-09 23:00:00,0.06,0.188,2021-03-09 23:15:00,0.8,0.274
2022,2021-11-30 22:00:00,0.05,0.152,2021-10-29 11:30:00,1.07,0.123
