water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1998,1998-07-21 20:15:00,0.16,0.222,1998-07-21 21:00:00,5.7,0.254
1999,1998-11-06 18:30:00,0.03,0.058,1998-11-06 19:30:00,0.64,0.104
2000,2000-02-10 03:45:00,0.04,0.042,2000-02-10 03:45:00,1.14,0.079
2001,2000-10-03 20:45:00,0.05,0.1,2000-10-29 10:15:00,1.08,0.073
2002,2001-12-23 05:15:00,0.06,,2001-12-23 05:30:00,0.94,
2003,2003-02-05 13:00:00,0.07,,2003-02-05 13:00:00,0.78,
2004,2003-12-26 22:30:00,0.03,0.037,2003-12-26 22:30:00,0.65,0.061
2005,2005-07-07 22:45:00,0.04,,2005-09-13 17:15:00,0.55,0.121
2006,2005-10-08 16:45:00,0.02,,2005-11-09 21:45:00,0.48,0.101
2007,2007-05-09 15:15:00,0.06,,2007-08-06 22:00:00,1.36,0.073
2008,2007-10-26 08:30:00,0.02,,2007-12-04 23:45:00,0.56,0.049
2009,2009-07-13 00:15:00,0.03,,2009-07-23 23:15:00,0.56,0.062
2010,2010-03-15 14:15:00,0.06,,2010-01-16 07:45:00,1.55,0.08
2011,2010-12-03 11:00:00,0.05,,2010-10-28 23:30:00,1.06,0.159
2012,2011-10-24 01:15:00,0.06,0.103,2011-10-24 01:15:00,1.29,0.262
2013,2012-12-23 06:45:00,0.02,0.027,2012-12-23 07:15:00,0.38,0.041
2014,2013-12-05 05:00:00,0.03,0.056,2013-12-05 05:00:00,0.5,0.118
2015,2014-11-01 23:30:00,0.02,0.027,2015-01-09 01:30:00,0.5,0.074
2016,2016-03-26 00:30:00,0.03,,2015-12-09 16:00:00,0.55,0.072
2017,2016-12-23 11:00:00,0.02,,2017-01-10 23:15:00,0.21,
2018,2018-03-02 11:45:00,0.05,,2017-10-15 02:30:00,0.29,
2019,2019-02-08 16:00:00,0.02,0.03,2019-03-12 02:15:00,0.31,0.047
2020,2020-06-25 22:30:00,0.04,,2020-06-25 22:30:00,0.48,
2021,2021-02-09 15:45:00,0.06,,2021-02-09 15:45:00,0.59,
2022,2021-10-07 00:45:00,0.02,,2021-11-01 06:15:00,0.33,0.045
