water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1979,1979-09-21 21:30:00,0.15,,1979-09-25 08:00:00,20.16,
1980,1980-07-26 01:00:00,1.13,,1980-07-26 02:00:00,84.07,0.426
1981,1980-10-28 13:15:00,0.26,0.131,1980-12-29 16:30:00,43.66,0.11
1982,1982-08-21 09:15:00,0.33,,1982-03-06 09:00:00,51.4,0.373
1983,1983-04-08 21:15:00,0.63,,1983-04-08 21:15:00,51.58,
1984,1984-09-02 20:00:00,0.19,0.095,1983-12-27 09:15:00,47.86,0.109
1985,1985-08-14 23:30:00,0.2,,1985-08-27 18:45:00,34.15,0.091
1986,1985-12-01 05:30:00,0.2,,1986-01-13 11:30:00,30.53,0.154
1987,1987-07-05 23:45:00,0.19,,1986-12-28 15:00:00,30.46,0.077
1988,1988-07-25 14:00:00,0.15,0.068,1987-12-31 19:45:00,26.03,0.091
1989,1988-10-26 03:45:00,0.28,,1988-10-07 16:45:00,41.47,0.108
1990,1990-06-06 23:00:00,0.19,,1990-02-19 08:00:00,35.64,0.105
1991,1991-09-14 09:45:00,0.27,,1991-09-23 20:30:00,45.14,0.14
1992,1992-01-01 04:45:00,0.23,0.11,1992-01-01 22:15:00,42.3,0.1
1993,1993-09-09 04:45:00,0.17,,1993-01-16 13:45:00,27.64,0.066
1994,1994-04-26 16:45:00,0.14,0.052,1994-04-26 17:00:00,28.14,0.099
1995,1995-09-08 03:15:00,0.25,,1995-07-19 20:00:00,28.52,0.215
1996,1996-05-01 09:15:00,0.17,,1995-10-31 03:30:00,22.04,
1997,1997-02-03 18:45:00,0.13,,1996-11-06 07:30:00,22.65,0.057
1998,1998-03-01 06:30:00,0.39,0.207,1998-03-01 06:30:00,63.09,0.544
1999,1998-12-15 05:45:00,0.55,0.282,1998-12-15 06:00:00,119.83,0.548
2000,2000-08-03 00:15:00,0.47,,1999-11-30 04:45:00,43.2,0.116
2001,2001-03-31 08:15:00,0.4,,2001-03-31 08:15:00,32.37,
2002,2002-08-30 20:15:00,0.2,,2001-10-29 18:00:00,33.16,0.098
2003,2003-09-26 02:30:00,0.2,,2003-09-26 02:30:00,22.31,
2004,2004-08-11 12:30:00,0.31,,2004-08-11 12:30:00,33.49,
2005,2005-06-19 06:45:00,0.23,,2004-12-21 23:15:00,40.11,0.176
2006,2006-08-01 15:00:00,0.55,,2006-08-01 15:00:00,42.94,
2007,2006-10-06 02:45:00,0.32,0.184,2006-10-06 02:45:00,46.95,0.466
2008,2007-11-05 09:15:00,0.25,,2007-11-05 09:30:00,34.23,0.26
2009,2009-01-11 10:00:00,0.19,0.078,2009-01-11 10:00:00,39.71,0.183
2010,2010-07-21 01:45:00,0.36,,2009-10-03 02:30:00,42.85,
2011,2010-10-21 14:30:00,0.17,,2010-10-29 21:00:00,26.35,0.105
2012,2012-06-28 21:30:00,0.97,,2012-06-28 21:45:00,128.0,1.358
2013,2013-04-14 01:15:00,0.34,,2012-11-22 09:45:00,32.75,0.291
2014,2014-08-10 23:00:00,0.26,,2013-12-14 16:00:00,27.6,0.124
2015,2014-10-06 10:00:00,0.23,,2014-11-02 12:00:00,27.44,0.103
2016,2016-08-07 19:45:00,0.33,,2016-09-28 19:45:00,49.67,0.306
2017,2017-06-06 10:15:00,0.4,,2016-12-31 10:00:00,32.99,0.094
2018,2017-12-06 10:15:00,0.51,,2017-12-06 10:15:00,61.43,
2019,2018-11-03 08:15:00,0.23,,2019-09-14 20:15:00,30.5,0.166
2020,2020-06-16 07:30:00,0.32,,2020-09-13 03:45:00,29.9,0.081
2021,2021-07-29 07:15:00,0.25,,2021-03-10 00:30:00,28.71,0.212
2022,2021-11-12 04:00:00,0.13,,2021-11-12 04:00:00,16.52,
