water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1978,1978-08-31 03:00:00,0.06,,1978-09-09 16:45:00,1.56,
1979,1978-10-24 06:15:00,0.04,,1978-12-08 23:45:00,2.04,
1980,1979-12-27 12:45:00,0.12,0.24,1979-12-27 12:45:00,5.74,0.675
1981,1981-06-02 09:30:00,0.08,,1981-06-02 09:30:00,2.14,
1982,1982-05-02 12:00:00,0.05,,1982-05-02 18:45:00,0.98,
1983,1982-12-14 10:00:00,0.1,,1982-12-14 10:00:00,3.34,
1984,1983-10-01 13:45:00,0.06,,1983-10-01 13:45:00,2.13,
1985,1985-02-15 16:45:00,0.06,,1984-11-22 01:00:00,1.9,
1986,1986-06-10 13:00:00,0.06,,1986-08-14 02:15:00,2.44,0.216
1987,1987-08-16 04:45:00,0.08,,1987-08-16 05:00:00,3.56,0.341
1988,1987-10-07 12:15:00,0.04,,1987-10-07 12:45:00,2.07,0.17
1989,1988-11-03 12:15:00,0.03,,1988-10-26 00:00:00,0.93,
1990,1989-12-01 12:15:00,0.06,,1989-12-01 12:15:00,1.45,
1991,1991-06-14 09:45:00,0.16,,1991-06-14 09:45:00,4.14,
1992,1992-09-29 09:00:00,0.1,,1992-09-29 09:00:00,2.82,
1993,1993-06-15 14:30:00,0.07,,1992-12-18 03:15:00,1.72,
1994,1994-07-31 18:00:00,0.08,,1994-08-31 16:30:00,1.76,
1995,1995-07-14 13:30:00,0.08,,1994-12-11 04:15:00,2.48,0.034
1996,1996-06-05 10:15:00,0.08,,1996-06-05 10:15:00,2.26,
1997,1997-02-03 14:45:00,0.06,,1997-04-23 23:00:00,2.23,0.136
1998,1997-12-05 14:00:00,0.07,,1998-02-11 14:30:00,1.53,0.036
1999,1999-02-02 13:15:00,0.1,,1998-12-29 11:45:00,2.51,
2000,2000-06-08 10:00:00,0.05,,1999-12-03 05:00:00,2.53,0.087
2001,2001-06-26 23:30:00,0.1,,2000-10-29 00:45:00,1.59,0.092
2002,2002-09-08 10:45:00,0.05,,2002-02-08 20:45:00,2.34,0.175
2003,2003-06-05 07:45:00,0.1,,2003-03-03 10:15:00,1.74,
2004,2004-08-09 06:15:00,0.05,,2004-08-09 07:00:00,1.18,
2005,2005-04-06 14:45:00,0.04,0.069,2005-04-06 14:45:00,1.54,0.137
2006,2006-09-20 09:45:00,0.05,0.075,2006-09-20 09:45:00,2.78,0.179
2007,2007-01-12 09:00:00,0.04,0.047,2007-01-12 09:15:00,2.14,0.078
2008,2008-01-13 09:00:00,0.42,0.724,2008-01-13 09:00:00,21.44,1.858
2009,2009-07-03 13:30:00,0.05,,2009-09-08 06:00:00,1.73,0.112
2010,2010-09-29 10:30:00,0.04,,2010-09-22 22:00:00,1.41,0.087
2011,2011-06-21 22:15:00,0.03,,2010-10-29 18:15:00,1.28,0.076
2012,2012-08-06 14:30:00,0.04,,2012-08-27 14:00:00,1.81,0.155
2013,2012-11-19 03:15:00,0.03,0.05,2013-02-13 18:45:00,1.5,
2014,2014-08-03 12:45:00,0.06,,2014-08-03 12:45:00,1.8,
2015,2014-12-29 12:15:00,0.05,,2014-12-21 17:15:00,1.61,0.096
2016,2015-10-24 05:45:00,0.03,0.051,2015-12-30 08:30:00,1.52,0.058
2017,2017-08-23 04:15:00,0.05,,2016-11-12 03:15:00,1.51,0.107
2018,2018-07-27 23:30:00,0.04,,2018-01-29 00:00:00,1.16,0.058
2019,2019-08-29 23:45:00,0.07,,2019-08-29 23:45:00,1.69,
2020,2020-08-04 12:15:00,0.04,,2020-08-04 13:00:00,1.76,0.159
2021,2021-08-09 18:00:00,0.08,,2021-08-09 18:00:00,1.51,
2022,2021-10-27 15:45:00,0.03,0.048,2021-10-27 15:30:00,1.17,
