water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1959,1959-07-27 14:15:00,0.5,1.282,1959-07-27 14:15:00,23.5,1.871
1960,1960-09-14 15:45:00,0.28,,1960-09-14 16:00:00,12.77,
1961,1961-01-27 13:15:00,0.38,0.691,1961-01-27 13:15:00,19.35,1.012
1962,1962-08-03 18:45:00,0.36,0.537,1962-08-03 19:00:00,25.61,0.564
1963,1963-09-26 08:00:00,0.34,0.466,1963-09-26 08:00:00,20.1,0.727
1964,1964-09-15 17:00:00,0.36,0.48,1964-09-15 17:00:00,22.05,0.771
1965,1964-10-07 04:45:00,0.24,,1964-10-07 04:45:00,11.48,
1966,1965-11-01 00:30:00,0.31,0.228,1965-11-01 00:30:00,25.68,0.371
1967,1967-09-29 22:15:00,0.26,,1967-09-29 22:30:00,14.58,0.45
1968,1968-09-27 11:15:00,0.34,,1968-09-27 11:15:00,15.61,
1969,1969-08-16 22:30:00,0.43,,1969-08-16 22:45:00,22.87,0.953
1970,1970-09-08 14:15:00,0.42,0.737,1970-09-08 14:15:00,22.75,1.139
1971,1971-01-23 14:15:00,0.15,,1970-10-31 16:45:00,10.12,0.155
1972,1972-05-26 03:15:00,0.38,0.704,1972-05-26 03:15:00,19.36,1.027
1973,1972-12-11 20:45:00,0.23,0.245,1972-12-11 20:45:00,15.73,0.403
1974,1974-02-10 12:45:00,0.23,0.258,1974-02-10 12:45:00,15.17,0.423
1975,1975-09-24 23:45:00,0.19,,1975-01-19 23:30:00,9.78,0.134
1976,1976-09-22 00:15:00,0.18,,1976-09-22 00:15:00,7.09,
1977,1977-09-06 14:30:00,0.15,,1977-02-03 04:45:00,9.11,0.214
1978,1978-08-22 05:30:00,0.14,,1977-10-31 10:45:00,10.04,0.039
1979,1979-01-07 12:30:00,0.4,0.4,1979-01-07 12:30:00,29.58,0.688
1980,1980-08-15 00:15:00,0.21,0.189,1980-08-15 00:15:00,15.1,0.297
1981,1980-10-04 03:15:00,0.16,0.19,1980-10-04 03:15:00,9.42,0.282
1982,1981-10-02 00:00:00,0.14,0.101,1981-10-02 00:00:00,11.14,0.155
1983,1982-12-19 14:45:00,0.22,0.1,1982-12-19 14:45:00,23.19,0.157
1984,1983-10-16 14:45:00,0.16,0.12,1983-10-16 14:45:00,13.16,0.197
1985,1985-08-14 19:30:00,0.11,0.092,1985-09-21 08:30:00,8.95,0.065
1986,1986-05-01 09:00:00,0.2,,1986-05-01 09:00:00,9.51,
1987,1987-07-10 23:15:00,0.13,,1986-11-16 09:45:00,7.39,0.201
1988,1987-10-18 08:30:00,0.13,0.112,1987-10-18 16:30:00,10.24,0.047
1989,1989-08-20 22:30:00,0.21,,1989-08-20 22:30:00,9.14,
1990,1990-06-06 22:45:00,0.11,,1990-02-17 14:15:00,6.76,0.068
1991,1990-10-16 07:00:00,0.28,0.35,1990-10-16 07:00:00,17.09,0.544
1992,1992-08-12 09:30:00,0.16,,1991-10-31 15:15:00,7.28,0.186
1993,1993-06-09 21:45:00,0.16,,1993-06-09 21:45:00,6.5,
1994,1994-03-30 23:15:00,0.09,0.088,1994-03-30 23:30:00,6.5,0.129
1995,1995-05-28 04:15:00,0.11,,1994-12-12 04:45:00,8.51,0.022
1996,1995-10-13 01:00:00,0.13,0.144,1995-10-13 01:00:00,8.41,0.227
1997,1996-10-25 00:30:00,0.28,,1996-10-25 00:30:00,14.27,
1998,1998-08-17 05:30:00,0.14,,1998-08-17 05:45:00,8.12,0.276
1999,1999-08-01 22:00:00,0.13,,1999-05-12 19:30:00,6.3,0.149
2000,2000-08-14 05:00:00,0.29,,2000-09-11 12:30:00,15.71,0.318
2001,2000-10-25 02:30:00,0.14,0.101,2000-10-25 02:30:00,11.27,0.158
2002,2002-07-30 19:45:00,0.19,,2001-10-01 02:45:00,8.14,0.209
2003,2003-07-21 18:00:00,0.21,,2002-10-22 02:30:00,14.72,0.161
2004,2004-08-09 04:00:00,0.44,0.846,2004-08-09 04:00:00,23.07,1.287
2005,2005-09-26 23:30:00,0.3,,2005-09-26 23:30:00,12.44,
2006,2005-10-11 23:30:00,0.13,0.06,2005-10-11 23:30:00,13.84,0.096
2007,2007-03-05 23:15:00,0.1,0.084,2006-11-20 00:45:00,8.22,0.072
2008,2007-10-28 08:30:00,0.19,,2007-10-28 08:30:00,8.51,
2009,2008-12-13 01:45:00,0.19,,2008-12-13 01:45:00,9.92,
2010,2009-11-01 15:15:00,0.09,0.078,2009-11-19 20:30:00,11.75,0.042
2011,2011-05-22 03:30:00,0.12,,2011-05-23 13:00:00,7.06,
2012,2012-08-27 21:00:00,0.19,,2012-08-27 21:00:00,9.73,
2013,2013-05-27 18:45:00,0.13,,2012-11-22 14:00:00,7.43,0.142
2014,2014-08-14 22:00:00,0.13,,2013-12-30 17:15:00,10.57,0.038
2015,2015-06-01 22:30:00,0.2,0.256,2014-12-22 08:00:00,14.75,0.103
2016,2015-11-08 20:00:00,0.13,0.169,2015-12-30 13:15:00,19.75,0.057
2017,2017-08-15 03:00:00,0.19,,2017-08-15 03:00:00,10.14,
2018,2018-09-19 15:00:00,0.22,0.319,2018-09-19 15:00:00,12.99,0.569
2019,2019-02-08 12:15:00,0.12,,2018-11-29 16:30:00,9.69,0.09
2020,2020-02-08 22:45:00,0.09,0.076,2020-02-15 18:45:00,8.64,0.062
2021,2021-03-10 04:15:00,0.12,,2021-02-21 00:45:00,12.05,0.056
2022,2021-10-27 23:45:00,0.09,0.074,2021-10-28 08:00:00,12.2,0.062
