water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1953,1953-09-22 13:30:00,0.34,0.347,1953-09-22 13:30:00,93.8,0.884
1954,1953-10-27 13:30:00,0.17,,1953-11-07 20:15:00,33.68,
1955,1954-10-04 07:45:00,0.15,0.136,1954-10-04 07:45:00,37.35,0.273
1956,1956-08-13 14:15:00,0.25,0.26,1956-08-13 14:30:00,65.51,0.399
1957,1957-07-13 21:00:00,0.18,0.167,1957-07-13 21:00:00,43.3,0.323
1958,1958-06-26 19:15:00,0.28,0.329,1958-07-28 23:15:00,100.57,0.325
1959,1959-07-29 14:15:00,0.06,,1959-02-14 15:45:00,13.49,0.066
1960,1959-12-07 08:45:00,0.16,,1959-11-20 02:15:00,52.72,0.23
1961,1960-10-03 13:15:00,0.16,0.148,1960-10-03 13:15:00,39.49,0.336
1962,1962-09-30 11:15:00,0.21,0.216,1961-10-23 06:30:00,44.16,0.24
1963,1963-09-01 14:30:00,0.28,0.308,1963-09-01 14:45:00,58.57,0.384
1964,1963-11-05 11:30:00,0.12,,1964-09-10 13:45:00,29.34,0.192
1965,1965-09-18 08:45:00,0.11,0.089,1965-09-18 10:00:00,38.62,0.132
1966,1966-05-23 09:00:00,0.2,0.161,1966-06-27 19:15:00,60.81,0.263
1967,1966-10-06 10:45:00,0.33,,1966-10-06 11:00:00,58.97,0.511
1968,1968-04-19 13:45:00,0.14,0.112,1968-04-19 13:45:00,38.06,0.228
1969,1968-10-31 07:45:00,0.11,0.076,1968-10-31 07:45:00,36.87,0.166
1970,1970-06-07 03:30:00,0.18,,1970-08-17 10:30:00,62.57,0.047
1971,1971-04-24 03:00:00,0.1,,1971-04-24 03:15:00,12.55,
1972,1972-06-23 10:30:00,0.17,,1972-05-27 16:45:00,36.65,0.317
1973,1973-09-29 16:45:00,0.12,,1973-09-29 16:45:00,17.67,
1974,1974-01-05 12:30:00,0.08,,1974-01-18 12:30:00,21.53,0.069
1975,1975-09-18 07:45:00,0.21,0.174,1975-09-18 07:45:00,54.67,0.338
1976,1975-11-16 09:45:00,0.39,0.333,1975-11-16 09:45:00,106.5,0.696
1977,1976-11-28 08:15:00,0.26,0.317,1976-11-28 08:15:00,49.08,0.607
1978,1978-08-05 00:45:00,0.42,0.636,1978-08-05 00:45:00,70.95,
1979,1978-12-08 08:45:00,0.17,,1978-11-15 15:45:00,61.46,0.213
1980,1980-06-06 22:15:00,0.51,0.586,1980-06-06 22:15:00,117.99,1.223
1981,1981-09-26 23:30:00,0.15,0.14,1981-09-26 23:45:00,37.61,0.22
1982,1982-08-07 03:15:00,0.7,0.986,1982-08-07 03:15:00,151.87,2.197
1983,1982-10-04 23:30:00,0.47,0.495,1982-10-04 23:30:00,110.75,0.979
1984,1984-09-23 17:15:00,0.21,0.158,1984-09-23 17:30:00,70.63,0.287
1985,1984-10-18 18:15:00,0.24,,1984-10-18 18:15:00,43.02,
1986,1986-08-28 08:00:00,0.14,,1986-06-10 20:00:00,29.56,0.132
1987,1986-11-09 21:30:00,0.14,0.135,1986-11-09 21:30:00,28.75,0.248
1988,1988-07-05 09:00:00,0.14,,1987-10-18 14:45:00,20.53,
1989,1989-01-14 01:15:00,0.24,0.273,1989-01-14 01:15:00,47.69,0.573
1990,1989-12-24 22:15:00,0.27,,1990-06-07 09:45:00,54.46,0.327
1991,1990-10-28 22:45:00,0.18,0.114,1990-10-28 22:45:00,60.82,0.232
1992,1992-08-30 18:00:00,0.39,0.542,1992-08-30 18:00:00,71.53,1.223
1993,1992-11-27 22:15:00,0.14,0.128,1992-11-27 22:15:00,32.06,0.257
1994,1993-10-02 05:45:00,0.12,0.111,1993-10-02 05:45:00,26.59,0.211
1995,1994-10-23 14:30:00,0.37,0.481,1994-10-23 14:30:00,65.94,0.958
1996,1996-01-03 20:45:00,0.16,0.167,1996-01-03 20:45:00,31.78,
1997,1997-08-14 01:30:00,0.23,,1997-07-01 10:00:00,32.56,0.071
1998,1998-09-11 03:30:00,0.21,0.228,1998-09-11 03:30:00,39.26,
1999,1999-06-29 02:15:00,0.12,0.129,1999-06-29 02:30:00,22.23,0.195
2000,1999-11-28 08:00:00,0.12,,1999-11-29 00:30:00,22.01,0.05
2001,2000-10-29 02:15:00,0.3,0.349,2000-10-10 04:30:00,58.6,0.539
2002,2002-08-06 19:30:00,0.22,0.259,2002-08-06 19:30:00,41.8,0.445
2003,2003-01-17 10:45:00,0.17,0.193,2002-11-15 17:15:00,37.63,0.055
2004,2004-08-04 13:15:00,0.18,,2004-08-18 17:00:00,33.86,0.126
2005,2005-05-04 02:15:00,0.15,,2005-06-13 08:45:00,27.7,0.149
2006,2006-09-15 03:15:00,0.65,1.102,2006-09-15 03:15:00,100.3,2.124
2007,2007-06-22 23:30:00,0.29,,2007-06-22 23:30:00,50.35,0.638
2008,2008-08-19 17:30:00,0.23,,2008-08-19 17:30:00,31.41,
2009,2009-09-03 16:00:00,0.16,0.165,2009-09-03 16:15:00,30.67,0.217
2010,2010-05-22 02:00:00,0.27,,2009-10-21 23:45:00,41.27,
