water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1978,1978-09-10 00:00:00,0.1,0.089,1978-09-10 00:00:00,1.45,0.128
1979,1978-11-22 15:45:00,0.06,0.073,1978-11-22 17:00:00,0.8,0.072
1980,1979-10-04 17:15:00,0.11,0.104,1979-10-04 17:15:00,1.52,0.144
1981,1981-09-18 02:00:00,0.06,,1981-02-07 13:30:00,0.86,0.066
1982,1982-09-27 14:30:00,0.06,0.075,1981-10-02 05:00:00,1.49,0.067
1983,1982-10-20 02:15:00,0.04,0.052,1983-03-18 20:30:00,0.74,0.102
1984,1983-10-18 07:15:00,0.12,0.156,1983-10-18 07:15:00,2.6,0.317
1985,1985-08-14 19:00:00,0.1,0.139,1985-08-14 19:00:00,2.49,0.327
1986,1986-08-06 21:15:00,0.11,0.177,1985-12-01 01:30:00,2.76,0.294
1987,1986-12-30 11:45:00,0.12,0.12,1986-12-30 11:45:00,4.3,0.269
1988,1988-09-08 07:45:00,0.13,0.228,1988-09-08 07:45:00,2.65,0.565
1989,1989-08-19 20:15:00,0.17,,1988-11-30 01:45:00,3.08,0.266
1990,1990-08-29 10:00:00,0.08,,1990-02-11 23:15:00,1.51,0.2
1991,1991-08-09 05:45:00,0.08,,1990-10-06 16:00:00,1.94,0.049
1992,1992-08-30 17:45:00,0.06,,1992-01-08 10:45:00,1.39,0.037
1993,1993-03-17 03:45:00,0.06,0.071,1993-03-17 03:45:00,1.94,0.179
1994,1994-08-23 08:30:00,0.08,,1994-08-23 08:30:00,1.31,
1995,1994-12-10 13:30:00,0.07,0.074,1994-12-10 20:45:00,0.89,0.037
1996,1996-01-18 13:45:00,0.09,,1996-01-18 13:45:00,1.45,
1997,1997-06-19 16:15:00,0.07,,1997-02-20 22:45:00,0.92,0.055
1998,1998-08-07 22:45:00,0.06,0.083,1998-08-07 23:00:00,1.1,0.133
1999,1998-10-22 16:30:00,0.09,0.089,1998-10-22 16:30:00,1.89,0.15
2000,2000-08-02 15:45:00,0.18,0.36,2000-08-02 15:45:00,2.93,0.803
2001,2001-07-04 01:15:00,0.17,0.327,2001-07-04 01:15:00,2.94,0.764
2002,2002-07-30 16:00:00,0.22,0.278,2002-07-30 16:00:00,4.27,0.506
2003,2003-09-22 02:00:00,0.07,,2003-09-22 02:00:00,1.01,
2004,2004-08-05 23:45:00,0.13,,2004-08-09 01:15:00,1.47,
2005,2005-06-30 18:30:00,0.16,,2005-06-30 18:30:00,2.41,
2006,2005-10-24 12:00:00,0.06,0.072,2005-10-24 12:00:00,1.03,0.108
2007,2006-12-10 22:30:00,0.07,0.096,2007-01-12 09:00:00,1.36,0.127
2008,2008-08-13 13:45:00,0.08,0.116,2008-08-13 13:45:00,1.18,0.2
2009,2009-08-14 17:00:00,0.08,0.116,2009-05-09 15:00:00,1.28,0.136
2010,2010-07-14 21:30:00,0.06,,2009-11-01 13:00:00,0.95,0.084
2011,2010-12-28 06:30:00,0.24,0.3,2010-12-28 06:30:00,4.54,0.589
2012,2012-07-04 16:00:00,0.09,0.153,2012-06-22 06:15:00,1.37,0.206
2013,2013-07-04 09:00:00,0.12,,2013-04-17 13:45:00,1.51,0.132
2014,2013-10-22 01:00:00,0.1,0.099,2013-10-22 01:00:00,1.89,0.171
2015,2015-07-04 08:15:00,0.14,,2015-07-17 03:30:00,2.28,0.306
2016,2016-07-20 10:30:00,0.12,0.245,2015-11-29 11:15:00,1.69,0.121
2017,2017-05-13 15:30:00,0.15,,2017-05-13 15:30:00,1.52,
2018,2018-06-01 18:45:00,0.21,,2018-06-01 18:45:00,1.8,
2019,2019-08-30 19:00:00,0.13,0.232,2019-08-30 19:00:00,1.71,0.491
2020,2020-08-04 13:15:00,0.12,0.143,2020-08-04 13:30:00,2.29,0.23
2021,2021-08-09 14:15:00,0.16,0.229,2021-08-09 14:15:00,2.63,0.497
2022,2021-10-27 17:15:00,0.11,0.105,2021-10-27 17:00:00,2.18,0.224
