water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1992,1992-09-06 14:00:00,0.04,,1992-09-30 21:15:00,0.84,0.094
1993,1993-09-20 01:45:00,0.15,,1993-01-23 21:15:00,4.05,0.342
1994,1993-10-06 06:45:00,0.09,0.141,1993-12-13 06:00:00,1.28,0.123
1995,1994-10-23 07:45:00,0.09,,1994-12-11 14:00:00,1.26,0.067
1996,1996-03-12 00:45:00,0.13,0.224,1995-10-26 16:15:00,2.43,0.255
1997,1997-08-10 12:30:00,0.17,,1997-02-21 02:45:00,2.01,0.082
1998,1998-07-31 22:30:00,0.17,0.315,1998-04-03 12:45:00,3.6,0.239
1999,1999-07-03 11:00:00,0.12,,1998-10-16 17:30:00,1.93,0.129
2000,1999-11-28 11:45:00,0.18,0.15,1999-11-28 11:45:00,4.58,0.407
2001,2000-12-08 11:45:00,0.15,0.132,2000-12-08 11:45:00,3.52,0.359
2002,2002-08-13 07:45:00,0.13,,2002-06-15 12:00:00,2.02,0.2
2003,2003-05-28 08:15:00,0.09,,2002-10-22 10:15:00,1.09,0.093
2004,2004-04-03 19:15:00,0.09,,2004-04-03 19:30:00,0.51,
2005,2004-10-25 01:00:00,0.28,0.197,2004-10-25 01:00:00,8.57,0.506
2006,2006-08-19 01:00:00,0.13,,2006-09-24 18:30:00,0.6,
2007,2007-08-19 01:15:00,0.08,0.065,2007-08-19 03:30:00,2.05,0.11
2008,2007-10-04 02:45:00,0.2,,2007-10-04 02:45:00,1.11,
2009,2009-06-15 22:15:00,0.08,,2008-10-26 00:00:00,0.9,0.071
2010,2010-08-02 02:00:00,0.16,,2009-11-01 19:00:00,2.45,0.119
2011,2011-02-04 20:30:00,0.29,0.21,2011-02-04 20:30:00,8.93,0.568
2012,2012-05-10 23:15:00,0.14,,2012-07-18 15:15:00,3.91,0.216
2013,2013-07-24 01:15:00,0.19,,2013-07-24 01:15:00,0.96,
2014,2014-06-07 22:30:00,0.15,,2013-10-22 08:30:00,1.12,0.15
2015,2015-08-31 15:45:00,0.11,,2015-07-28 18:45:00,0.61,
2016,2016-09-08 18:15:00,0.13,,2016-07-20 13:00:00,0.72,
2017,2017-08-23 12:30:00,0.12,,2017-08-23 12:45:00,0.74,
2018,2018-06-16 13:15:00,0.07,,2018-03-23 09:30:00,0.41,0.24
2019,2019-08-04 18:45:00,0.26,,2019-08-04 18:45:00,1.28,
2020,2020-08-12 07:45:00,0.3,0.191,2020-08-12 07:45:00,5.27,0.434
2021,2021-07-27 20:45:00,0.09,,2020-12-04 21:00:00,0.82,0.119
2022,2021-10-17 03:45:00,0.06,,2021-10-28 01:30:00,0.49,0.089
