water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1991,1991-09-21 14:15:00,0.1,0.085,1991-09-21 14:15:00,10.59,0.197
1992,1992-02-12 13:45:00,0.15,0.13,1992-02-12 13:45:00,14.72,0.287
1993,1992-11-24 21:30:00,0.09,0.087,1993-01-16 18:00:00,7.81,0.045
1994,1994-08-03 21:30:00,0.14,0.146,1994-08-03 21:30:00,12.52,0.352
1995,1995-09-23 21:00:00,0.14,,1994-12-03 11:30:00,10.12,0.277
1996,1995-10-15 11:45:00,0.1,,1995-10-22 06:30:00,8.68,0.172
1997,1997-05-18 15:45:00,0.16,,1997-05-18 16:00:00,12.74,0.432
1998,1997-11-16 16:00:00,0.14,0.141,1997-11-16 16:00:00,11.3,0.289
1999,1998-10-09 11:45:00,0.14,,1999-09-08 15:45:00,11.22,0.205
2000,2000-09-06 07:15:00,0.14,,2000-09-06 07:45:00,9.8,0.285
2001,2001-06-27 04:15:00,0.14,,2001-09-30 23:00:00,9.46,0.179
2002,2002-07-30 15:30:00,0.13,0.109,2002-07-30 15:30:00,13.23,0.239
2003,2003-05-07 20:15:00,0.1,,2003-01-17 03:00:00,8.39,0.152
2004,2004-08-09 02:00:00,0.21,,2004-08-18 17:15:00,15.06,0.16
2005,2005-08-31 20:00:00,0.18,,2005-09-26 16:00:00,12.66,0.272
2006,2006-09-01 06:30:00,0.13,,2006-09-01 07:30:00,10.78,0.209
2007,2007-07-14 01:30:00,0.22,,2007-07-14 01:30:00,15.19,
2008,2008-08-01 09:15:00,0.1,0.086,2008-08-01 09:30:00,11.78,0.186
2009,2009-07-02 17:15:00,0.25,,2009-09-08 06:30:00,11.05,0.182
2010,2010-01-16 00:00:00,0.1,,2009-10-30 17:15:00,7.37,0.131
2011,2011-09-21 12:15:00,0.1,0.106,2011-09-21 12:30:00,8.77,0.213
2012,2012-08-14 14:30:00,0.14,,2012-08-27 13:30:00,9.27,0.263
2013,2013-07-24 00:00:00,0.29,,2013-07-24 00:15:00,9.68,
2014,2014-07-19 22:00:00,0.16,,2013-12-14 14:30:00,10.42,0.191
2015,2015-07-17 03:45:00,0.15,,2014-11-01 22:00:00,10.88,0.228
2016,2015-11-08 14:15:00,0.15,,2015-12-30 07:15:00,10.84,0.049
2017,2017-08-23 04:15:00,0.12,,2017-08-23 07:00:00,10.77,0.201
2018,2018-06-09 15:30:00,0.13,,2018-09-19 11:00:00,6.66,0.096
2019,2019-09-26 05:00:00,0.1,,2019-02-08 09:00:00,8.3,0.135
2020,2020-08-04 14:45:00,0.1,,2020-02-08 19:15:00,8.71,0.144
2021,2021-05-16 21:00:00,0.13,,2021-03-09 22:15:00,8.75,0.175
2022,2021-12-29 13:15:00,0.06,,2021-10-29 14:00:00,4.85,0.101
