water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1976,1976-04-13 14:30:00,0.15,0.134,1976-04-13 14:30:00,7.4,0.408
1977,1976-04-01 08:30:00,,,1976-04-01 08:30:00,,
1978,1978-03-19 17:45:00,0.07,0.067,1978-03-19 18:30:00,3.59,0.151
1979,1979-04-10 09:00:00,0.35,,1979-04-10 09:00:00,5.9,
1980,1980-07-26 03:30:00,0.72,1.532,1980-07-26 03:30:00,21.95,7.924
1981,1980-11-14 09:00:00,0.76,1.226,1980-11-14 09:00:00,26.69,4.792
1982,1982-02-12 19:00:00,0.21,0.138,1982-02-12 19:00:00,9.57,0.248
1983,1982-10-01 05:15:00,0.12,,1982-12-19 04:00:00,7.54,0.113
1984,1983-10-15 20:45:00,0.12,0.104,1983-10-15 20:45:00,5.55,0.221
1985,1985-09-21 04:30:00,0.55,0.401,1985-09-21 04:30:00,33.87,0.938
1986,1986-08-14 01:45:00,0.24,,1986-08-14 01:45:00,7.3,
1987,1986-12-02 07:45:00,0.28,0.378,1986-12-02 08:00:00,12.84,0.651
1988,1988-08-30 09:00:00,0.62,1.348,1988-08-30 09:00:00,18.87,6.01
1989,1989-02-13 09:00:00,0.25,0.333,1989-02-13 09:00:00,8.56,0.838
1990,1990-02-27 09:00:00,0.18,0.146,1990-02-27 09:00:00,9.22,0.319
1991,1990-12-22 03:15:00,0.16,,1990-12-25 06:15:00,6.3,0.148
1992,1992-01-01 09:15:00,0.14,,1991-12-23 04:30:00,6.74,0.094
1993,1993-08-02 09:30:00,0.15,,1993-05-17 12:00:00,8.07,0.095
1994,1994-03-30 19:15:00,0.17,0.179,1994-03-30 19:15:00,6.91,0.403
1995,1995-03-23 19:00:00,0.16,,1995-01-16 11:30:00,6.73,0.142
1996,1996-04-03 09:30:00,1.3,5.0,1996-04-03 09:30:00,45.58,65.114
1997,1996-10-12 04:45:00,0.08,0.071,1997-09-16 15:00:00,3.97,0.111
1998,1998-08-20 12:00:00,0.22,,1998-01-01 18:15:00,8.15,0.096
1999,1999-06-27 02:15:00,0.23,,1998-10-24 10:30:00,11.16,0.23
2000,2000-09-11 09:30:00,0.77,1.069,2000-09-11 09:30:00,32.91,3.439
2001,2001-07-08 03:45:00,0.18,0.198,2001-07-08 03:45:00,7.09,0.456
2002,2002-08-30 09:00:00,0.56,,2002-08-30 09:00:00,13.78,
2003,2002-10-11 09:00:00,0.39,,2002-10-12 09:00:00,9.17,1.0
2004,2003-12-31 21:15:00,0.15,0.146,2003-12-31 21:15:00,6.39,0.32
2005,2004-10-21 05:30:00,0.12,0.102,2004-12-14 10:30:00,4.25,0.227
2006,2006-01-18 21:30:00,0.1,0.064,2006-01-18 21:30:00,3.53,0.091
2007,2006-11-15 21:00:00,0.22,0.107,2006-11-15 21:00:00,8.47,0.148
2008,2008-01-17 09:45:00,0.11,,2008-09-02 16:30:00,3.5,
2009,2008-12-12 21:15:00,0.36,0.265,2008-12-12 21:15:00,13.04,0.418
2010,2010-03-26 09:00:00,0.27,,2010-03-26 09:00:00,8.54,0.91
2011,2010-10-29 17:45:00,0.16,0.076,2010-10-29 17:45:00,6.54,0.111
2012,2012-08-06 06:45:00,0.33,0.308,2012-08-06 06:45:00,11.46,0.542
2013,2013-05-27 17:45:00,0.29,0.42,2013-05-27 17:45:00,9.33,1.034
2014,2013-11-02 15:30:00,0.15,,2014-01-26 11:00:00,5.67,0.094
2015,2014-11-07 03:30:00,0.18,0.112,2014-11-07 03:30:00,6.9,0.174
2016,2016-02-16 21:45:00,0.12,0.085,2016-02-16 22:00:00,4.7,0.125
2017,2016-11-14 11:45:00,0.36,0.429,2016-11-14 11:45:00,11.8,0.859
2018,2017-10-21 17:15:00,0.15,0.125,2017-10-21 17:15:00,5.34,0.209
2019,2018-11-09 05:15:00,0.12,0.086,2018-11-09 05:15:00,4.44,0.138
2020,2019-12-07 22:30:00,0.11,0.075,2019-11-12 04:30:00,3.95,0.089
2021,2021-03-10 04:30:00,0.17,0.185,2021-02-18 08:15:00,5.44,0.175
2022,2021-11-30 21:00:00,0.11,0.124,2021-11-30 21:00:00,3.96,0.273
