water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1957,1957-08-24 20:15:00,0.14,0.093,1957-08-24 20:30:00,16.69,0.141
1958,1958-08-10 23:45:00,0.45,0.474,1958-08-11 00:15:00,47.66,0.386
1959,1958-11-01 22:00:00,0.36,,1958-12-12 14:30:00,39.31,0.356
1960,1960-09-14 10:00:00,0.41,,1960-09-14 10:00:00,35.18,1.105
1961,1961-03-30 08:45:00,0.31,0.29,1961-08-08 15:45:00,32.65,0.251
1962,1962-08-03 17:30:00,0.48,0.286,1962-08-03 17:30:00,70.61,0.64
1963,1963-09-26 04:45:00,0.57,0.722,1963-09-26 04:45:00,51.28,1.59
1964,1963-10-21 18:15:00,0.41,0.353,1963-10-21 18:15:00,43.04,0.618
1965,1964-12-12 03:00:00,0.36,0.2,1964-12-12 03:00:00,49.95,0.356
1966,1966-08-10 01:30:00,0.35,,1966-08-13 22:00:00,40.4,0.354
1967,1967-02-27 14:15:00,0.84,0.477,1967-02-27 14:15:00,110.78,0.783
1968,1968-03-23 11:30:00,0.38,0.309,1968-03-23 11:30:00,41.01,0.516
1969,1969-07-23 00:45:00,0.49,,1968-10-10 08:45:00,35.65,1.097
1970,1970-02-02 00:00:00,0.35,0.164,1970-02-02 00:00:00,46.54,0.263
1971,1970-10-30 11:15:00,0.65,0.551,1970-10-30 11:15:00,69.9,1.014
1972,1971-12-19 10:45:00,0.28,0.219,1972-01-10 22:45:00,29.35,0.376
1973,1972-12-11 18:45:00,0.71,0.657,1972-12-11 18:45:00,74.62,1.254
1974,1974-01-08 19:00:00,0.38,0.255,1974-01-08 19:00:00,42.29,0.42
1975,1975-01-19 22:45:00,0.34,0.195,1975-01-19 22:45:00,39.29,0.301
1976,1975-11-27 10:00:00,0.35,0.179,1976-01-02 18:15:00,46.44,0.257
1977,1976-11-06 12:30:00,0.39,0.247,1976-11-06 12:30:00,48.24,0.447
1978,1978-01-22 03:15:00,0.21,,1977-10-31 04:30:00,27.11,0.052
1979,1978-12-08 02:30:00,0.22,0.157,1978-12-08 02:30:00,25.61,0.282
1980,1979-11-25 12:45:00,0.45,0.216,1979-11-25 12:45:00,60.45,0.356
1981,1981-09-18 07:30:00,0.59,0.678,1981-09-18 07:30:00,61.39,1.588
1982,1982-09-24 19:45:00,0.32,0.152,1982-09-24 19:45:00,41.75,0.242
1983,1982-12-19 10:00:00,0.4,0.186,1982-12-19 10:00:00,53.57,0.299
1984,1983-10-15 12:45:00,0.29,0.158,1983-10-15 12:45:00,40.16,0.298
1985,1984-10-18 11:00:00,0.26,,1985-09-21 06:45:00,35.96,0.169
1986,1985-12-01 04:30:00,0.27,,1985-12-01 06:30:00,31.65,0.207
1987,1987-09-05 12:45:00,0.59,,1987-09-05 12:45:00,42.28,
1988,1988-07-22 07:00:00,0.41,,1988-07-22 07:00:00,34.49,
1989,1988-12-18 20:30:00,0.67,0.971,1988-12-18 20:30:00,56.22,2.874
1990,1990-06-06 18:45:00,0.35,0.38,1990-02-17 13:15:00,38.67,0.243
1991,1990-10-02 19:00:00,0.37,,1990-12-25 08:30:00,39.37,0.23
1992,1991-10-31 11:00:00,0.28,0.139,1991-10-31 11:00:00,42.01,0.282
1993,1993-09-19 23:15:00,0.35,,1992-12-18 06:30:00,33.7,0.338
1994,1993-11-09 15:00:00,0.37,0.356,1993-11-09 15:00:00,33.72,0.787
1995,1995-01-31 07:00:00,0.31,0.168,1995-01-31 07:15:00,43.27,0.253
1996,1996-01-01 09:00:00,0.37,,1995-10-06 11:30:00,23.84,0.33
1997,1996-11-29 02:00:00,0.35,0.294,1996-11-29 02:00:00,39.05,0.681
1998,1997-11-18 03:45:00,0.31,0.158,1997-11-18 03:45:00,38.92,0.273
1999,1999-01-13 11:45:00,0.91,1.182,1999-01-13 11:45:00,86.33,3.367
2000,2000-02-10 11:00:00,1.22,1.119,2000-02-10 11:00:00,137.76,2.765
2001,2001-05-14 14:30:00,0.91,2.116,2001-05-14 14:30:00,65.21,11.813
2002,2001-11-21 19:00:00,0.27,0.218,2001-11-21 19:00:00,30.18,0.501
2003,2003-01-17 07:30:00,0.35,0.194,2003-01-17 07:45:00,42.52,0.255
2004,2004-08-09 00:00:00,0.42,0.462,2004-08-09 00:00:00,34.98,
2005,2005-09-26 21:00:00,0.32,,2004-10-24 21:15:00,24.65,0.132
2006,2005-11-08 01:00:00,0.24,0.121,2005-11-08 01:00:00,32.84,0.236
2007,2007-07-14 02:45:00,0.34,,2007-03-04 19:45:00,28.88,0.163
2008,2007-10-28 06:15:00,0.29,,2008-02-25 20:00:00,24.75,0.268
