water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
2000,2000-09-11 09:15:00,0.7,1.014,2000-09-21 19:15:00,52.42,3.918
2001,2001-07-03 06:00:00,0.69,0.873,2000-12-02 02:45:00,97.91,1.295
2002,2002-02-21 15:00:00,0.91,1.096,2001-12-03 16:30:00,212.97,0.186
2003,2003-05-07 18:30:00,0.84,1.355,2003-01-26 05:15:00,97.65,0.923
2004,2004-08-10 12:45:00,0.86,1.194,2004-09-12 21:15:00,138.27,1.8
2005,2005-06-19 02:15:00,0.73,,2005-01-11 14:00:00,197.01,1.469
2006,2005-11-20 13:45:00,1.15,3.286,2005-11-11 22:15:00,272.57,1.031
2007,2000-05-17 17:00:00,,,2000-05-17 17:00:00,,
2008,2008-06-17 04:45:00,0.25,,2008-07-02 00:15:00,33.72,0.897
2009,2008-11-08 19:30:00,0.45,0.381,2008-11-08 19:30:00,11.49,2.931
2010,2010-07-16 08:00:00,0.6,0.612,2010-07-16 08:00:00,12.96,12.583
2011,2011-03-31 07:45:00,0.52,0.525,2011-09-10 13:30:00,11.7,1.581
2012,2012-08-27 09:30:00,0.67,0.705,2012-08-27 09:30:00,14.34,18.152
2013,2013-07-29 17:15:00,0.84,0.913,2013-07-29 17:15:00,17.93,28.919
2014,2014-08-29 03:00:00,0.54,0.635,2014-02-25 13:45:00,10.47,1.434
2015,2015-08-10 14:30:00,0.98,0.951,2015-08-10 14:30:00,23.38,15.182
2016,2015-11-08 12:30:00,0.7,0.556,2015-11-08 12:30:00,17.74,3.027
2017,2017-08-23 05:00:00,0.47,0.318,2017-08-23 05:00:00,11.79,1.02
2018,2018-07-29 01:15:00,0.41,0.299,2018-07-29 01:15:00,10.56,1.211
2019,2019-09-10 19:15:00,0.61,0.649,2019-09-10 19:15:00,12.71,17.653
2020,2020-01-13 15:15:00,0.58,0.487,2020-01-13 15:15:00,14.67,3.526
2021,2021-05-23 17:30:00,0.58,0.716,2020-10-31 05:45:00,13.06,2.704
2022,2021-10-06 21:45:00,0.49,0.48,2021-10-06 21:45:00,10.99,7.632
