water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1987,1987-07-02 06:15:00,0.01,,1987-07-02 07:00:00,0.01,
1988,1987-10-01 00:00:00,0.0,,1987-10-01 00:00:00,0.0,
1989,1988-10-01 00:00:00,0.0,,1988-10-01 00:00:00,0.0,
1990,1989-10-01 00:00:00,0.0,,1989-10-01 00:00:00,0.0,
1991,1990-10-01 00:00:00,0.0,,1990-10-01 00:00:00,0.0,
1992,1992-07-23 11:45:00,0.13,,1992-07-23 12:00:00,0.66,2.538
1993,1993-07-16 11:30:00,0.1,0.25,1993-07-16 11:30:00,0.96,0.542
1994,1994-07-31 19:30:00,0.12,0.545,1993-10-07 17:00:00,1.1,0.197
1995,1994-10-22 23:45:00,0.1,,1995-09-03 01:30:00,0.53,0.223
1996,1996-08-24 08:30:00,0.09,0.692,1995-11-15 15:00:00,0.37,0.14
1997,1997-07-12 16:00:00,0.09,0.333,1997-07-12 16:00:00,0.62,0.795
1998,1998-09-12 21:30:00,0.1,0.455,1998-04-05 07:00:00,1.17,0.344
1999,1999-09-20 07:15:00,0.14,0.933,1999-01-19 12:15:00,0.95,0.76
2000,2000-07-27 15:00:00,0.23,2.556,2000-04-26 03:45:00,1.46,0.273
2001,2001-07-07 07:00:00,0.31,1.192,2001-07-07 07:00:00,2.86,4.028
2002,2002-09-07 13:45:00,0.24,2.0,2002-08-09 06:30:00,2.76,0.939
2003,2003-09-22 00:15:00,0.16,1.6,2002-10-22 19:30:00,0.89,0.086
2004,2004-07-04 13:30:00,0.24,1.333,2004-07-04 13:30:00,1.66,5.724
2005,2005-05-01 12:00:00,0.09,0.409,2005-05-01 12:00:00,0.56,1.143
2006,2005-10-11 19:45:00,0.08,0.25,2005-10-11 20:30:00,0.84,0.301
2007,2007-07-01 16:15:00,0.24,0.96,2007-07-01 16:15:00,1.99,3.015
2008,2008-07-29 21:00:00,0.37,2.176,2008-07-29 21:00:00,2.86,10.593
2009,2009-07-21 20:00:00,0.25,0.962,2008-10-20 06:00:00,2.9,1.343
2010,2010-07-04 14:30:00,0.23,1.643,2010-07-21 03:00:00,1.31,1.598
2011,2011-07-08 13:45:00,0.57,8.143,2011-07-08 13:45:00,4.39,73.167
2012,2012-08-29 14:00:00,0.39,1.857,2012-08-29 14:00:00,3.64,13.481
2013,2013-07-27 16:45:00,0.31,3.875,2013-09-07 03:45:00,2.47,3.338
2014,2014-05-25 12:30:00,0.35,1.167,2014-05-25 12:30:00,4.06,8.826
2015,2015-07-04 07:00:00,0.13,,2015-07-04 09:15:00,0.28,0.622
2016,2016-06-10 04:45:00,0.27,3.375,2016-06-25 00:15:00,3.01,0.76
2017,2017-07-22 15:15:00,0.26,1.444,2017-06-06 13:45:00,0.94,0.318
2018,2018-07-28 10:00:00,0.39,5.571,2018-07-28 10:00:00,0.87,8.7
2019,2019-08-10 17:30:00,0.33,1.571,2019-08-10 17:30:00,2.0,7.143
2020,2020-08-11 22:00:00,0.42,2.0,2020-08-11 22:00:00,4.04,14.963
2021,2021-07-04 17:00:00,0.5,1.389,2021-07-04 17:00:00,7.23,11.476
2022,2021-10-28 04:15:00,0.1,0.256,2021-10-06 14:15:00,0.31,1.824
