water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1992,1992-09-13 06:00:00,0.06,0.098,1992-09-30 16:30:00,2.01,0.091
1993,1993-07-16 16:45:00,0.11,,1993-01-23 20:00:00,4.78,0.108
1994,1993-10-06 04:45:00,0.12,0.125,1993-10-07 17:00:00,8.35,0.123
1995,1995-01-31 11:15:00,0.07,0.072,1995-01-31 11:15:00,2.79,0.137
1996,1996-07-23 21:45:00,0.07,,1995-11-15 17:00:00,1.94,0.108
1997,1997-01-20 15:00:00,0.1,,1996-12-18 16:30:00,2.6,0.076
1998,1998-07-12 12:00:00,0.14,,1998-01-09 07:00:00,2.1,0.135
1999,1998-10-09 17:30:00,0.1,,1998-11-03 06:00:00,5.09,0.068
2000,2000-06-22 15:00:00,0.12,,2000-04-26 22:15:00,8.73,0.063
2001,2001-07-07 10:45:00,0.17,,2001-02-06 18:45:00,7.14,0.38
2002,2002-08-07 00:00:00,0.11,,2002-01-24 05:00:00,3.52,0.143
2003,2003-05-01 08:30:00,0.08,,2003-01-22 17:00:00,4.2,0.091
2004,2004-08-09 22:00:00,0.23,0.371,2004-08-09 22:00:00,9.75,1.054
2005,2005-01-08 00:45:00,0.08,0.063,2005-01-08 01:00:00,5.03,0.107
2006,2006-07-02 16:00:00,0.14,,2006-07-02 16:00:00,4.0,
2007,2007-06-20 08:00:00,0.09,,2007-07-06 19:00:00,4.45,0.16
2008,2008-07-29 22:15:00,0.15,,2008-01-08 22:00:00,4.93,0.187
2009,2009-07-06 19:00:00,0.09,,2009-07-24 20:00:00,4.14,0.168
2010,2010-09-23 07:00:00,0.2,,2010-09-23 07:00:00,6.2,1.455
2011,2011-07-16 20:45:00,0.15,0.25,2011-07-16 20:45:00,5.49,0.611
2012,2012-08-29 17:45:00,0.26,0.347,2012-08-29 17:45:00,13.51,1.012
2013,2013-07-23 22:00:00,0.17,,2013-05-18 22:45:00,4.86,0.326
2014,2014-06-04 17:15:00,0.11,0.139,2014-06-04 17:15:00,6.28,0.413
2015,2015-07-04 09:45:00,0.09,,2014-12-22 04:00:00,3.77,0.086
2016,2016-06-07 16:30:00,0.15,,2016-06-07 16:30:00,3.59,
2017,2017-09-21 15:45:00,0.11,,2017-08-15 05:00:00,4.31,0.42
2018,2018-06-01 16:00:00,0.13,,2018-06-01 16:00:00,3.03,
2019,2018-10-23 15:15:00,0.21,,2018-10-23 15:15:00,4.59,
2020,2019-10-02 14:15:00,0.14,,2020-08-12 02:15:00,5.5,0.591
2021,2021-08-09 12:30:00,0.11,,2020-12-04 19:30:00,6.2,0.11
2022,2021-11-17 15:45:00,0.08,,2021-10-28 05:45:00,4.87,0.096
