water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1996,1996-01-01 18:15:00,0.14,,1995-11-18 14:45:00,2.05,0.213
1997,1997-04-28 20:00:00,0.2,,1997-07-01 09:30:00,3.18,0.39
1998,1998-06-10 00:15:00,0.13,,1997-11-08 23:30:00,1.94,0.163
1999,1999-04-21 04:00:00,0.1,0.083,1998-10-20 21:30:00,1.99,0.163
2000,2000-08-16 00:15:00,0.09,,2000-04-27 04:30:00,1.54,0.105
2001,2001-06-28 19:15:00,0.21,,2001-06-28 19:15:00,1.53,
2002,2002-04-29 01:00:00,0.14,,2001-10-08 07:15:00,1.7,0.215
2003,2002-10-12 11:30:00,0.19,,2002-10-12 11:30:00,1.93,
2004,2003-10-23 07:30:00,0.13,,2004-06-27 17:00:00,1.53,
2005,2005-08-18 14:30:00,0.08,,2004-10-14 12:00:00,1.34,0.089
2006,2005-10-24 22:15:00,0.1,,2005-10-24 22:30:00,1.18,
2007,2007-05-30 04:45:00,0.29,,2006-10-12 01:45:00,3.66,0.747
2008,2008-06-22 17:00:00,0.21,,2008-06-22 17:00:00,1.89,
2009,2009-05-16 14:45:00,0.1,,2009-07-24 13:00:00,1.68,0.115
2010,2010-08-05 23:30:00,0.31,,2010-08-05 23:30:00,3.04,
2011,2010-12-28 06:45:00,0.16,0.133,2010-12-28 06:45:00,2.71,0.359
2012,2012-07-08 12:15:00,0.21,,2012-07-08 12:15:00,2.05,
2013,2012-10-20 04:30:00,0.13,0.088,2012-10-20 04:30:00,2.73,0.216
2014,2013-10-19 08:15:00,0.13,,2013-10-19 08:15:00,1.74,
2015,2014-10-07 12:15:00,0.12,,2014-10-07 14:30:00,1.88,0.13
2016,2016-06-24 15:45:00,0.22,,2016-06-24 15:45:00,2.73,
2017,2017-08-18 21:00:00,0.08,,2017-03-04 21:00:00,1.56,0.095
2018,2018-01-22 12:30:00,0.08,,2017-12-31 13:15:00,1.24,0.082
2019,2019-08-05 12:00:00,0.1,,2019-08-05 12:00:00,0.89,
2020,2020-02-29 08:00:00,0.07,0.056,2020-02-29 09:00:00,1.69,0.126
2021,2021-02-15 07:45:00,0.1,,2021-02-15 07:45:00,1.47,
2022,2021-12-13 02:30:00,0.05,,2021-12-13 02:30:00,0.76,
