water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1992,1992-09-20 14:30:00,0.1,0.182,1992-09-20 15:15:00,1.28,0.322
1993,1992-11-01 03:45:00,0.38,0.826,1993-01-23 20:45:00,3.86,0.265
1994,1994-06-26 18:00:00,0.16,,1994-03-05 03:00:00,1.19,0.104
1995,1995-01-31 06:00:00,0.14,0.144,1994-11-14 07:00:00,1.82,0.337
1996,1996-07-23 20:45:00,0.08,,1995-11-24 04:00:00,0.81,0.087
1997,1997-09-16 13:00:00,0.3,0.517,1997-09-16 13:00:00,2.4,1.655
1998,1998-07-06 22:15:00,0.37,0.474,1998-07-06 22:15:00,4.2,1.561
1999,1999-09-20 14:30:00,0.19,0.317,1998-11-22 02:15:00,2.19,0.398
2000,2000-09-06 09:45:00,0.19,0.396,2000-09-22 10:00:00,2.39,0.542
2001,2000-10-29 03:00:00,0.14,0.126,2000-10-29 03:15:00,2.16,0.258
2002,2002-09-10 01:30:00,0.22,0.186,2002-09-10 01:30:00,3.56,0.486
2003,2003-05-24 17:00:00,0.23,0.511,2003-03-11 08:45:00,1.44,0.539
2004,2004-08-09 20:45:00,0.12,0.141,2004-08-09 21:00:00,1.34,0.294
2005,2005-03-15 22:15:00,0.16,0.188,2004-10-21 07:15:00,1.92,0.229
2006,2005-11-11 06:45:00,0.14,0.152,2005-11-11 06:45:00,1.62,0.397
2007,2007-06-23 17:45:00,0.26,0.684,2006-12-13 15:15:00,1.79,0.095
2008,2008-04-28 10:15:00,0.29,0.367,2008-04-28 10:15:00,1.64,0.678
2009,2009-07-29 00:30:00,0.15,0.294,2009-07-29 00:30:00,0.77,0.837
2010,2010-07-14 23:00:00,0.14,0.233,2009-11-19 07:15:00,0.85,0.206
2011,2011-05-23 10:15:00,0.2,0.385,2011-05-23 10:15:00,1.07,1.092
2012,2012-02-22 10:00:00,0.16,0.254,2012-09-26 01:15:00,0.86,0.345
2013,2013-07-23 22:00:00,0.21,,2012-11-02 12:45:00,1.0,0.752
2014,2014-06-10 17:45:00,0.16,0.225,2014-06-10 17:45:00,0.91,0.467
2015,2015-07-17 06:00:00,0.24,0.444,2015-07-17 06:00:00,1.28,1.208
2016,2015-11-08 17:30:00,0.19,0.352,2015-11-08 17:30:00,1.01,0.962
2017,2017-07-26 13:45:00,0.13,,2017-08-23 10:30:00,0.67,0.568
2018,2018-01-24 04:45:00,0.11,0.091,2018-01-24 04:45:00,0.65,0.136
2019,2019-08-04 17:30:00,0.17,0.354,2019-08-04 17:30:00,0.88,1.114
2020,2020-08-12 01:45:00,0.19,0.271,2020-08-12 01:45:00,1.03,0.539
2021,2021-09-30 10:15:00,0.18,,2021-09-30 10:15:00,0.84,
2022,2021-12-29 14:00:00,0.18,0.269,2021-12-29 14:00:00,1.0,0.575
