water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1991,1991-01-01 18:00:00,0.12,0.071,1991-01-01 18:00:00,4.73,0.148
1992,1991-11-10 16:15:00,0.11,0.234,1991-11-10 16:45:00,1.59,0.326
1993,1992-11-02 03:00:00,0.13,0.283,1993-03-29 22:00:00,2.92,0.231
1994,1993-10-07 11:00:00,0.18,0.22,1993-10-07 11:00:00,3.55,0.428
1995,1994-10-23 04:45:00,0.21,0.778,1995-01-31 03:00:00,2.28,0.535
1996,1996-04-18 08:15:00,0.14,0.241,1996-04-18 08:15:00,2.18,0.477
1997,1997-09-03 18:15:00,0.11,,1997-02-19 14:15:00,2.59,0.193
1998,1997-12-23 22:00:00,0.13,0.245,1997-12-23 22:00:00,2.09,0.54
1999,1999-09-20 12:15:00,0.29,0.518,1999-09-20 12:15:00,4.86,1.182
2000,2000-08-20 18:15:00,0.28,0.509,2000-08-20 18:30:00,5.04,0.589
2001,2001-09-30 23:45:00,0.47,1.119,2001-09-30 23:45:00,7.25,3.112
2002,2001-10-01 17:00:00,0.4,0.625,2002-09-10 00:15:00,9.12,0.642
2003,2002-11-02 23:15:00,0.24,0.348,2002-11-02 23:15:00,4.31,0.709
2004,2004-09-16 19:30:00,0.13,0.351,2004-08-09 18:00:00,2.2,0.24
2005,2004-10-29 09:00:00,0.13,0.167,2004-10-21 06:45:00,3.23,0.188
2006,2005-10-30 13:15:00,0.31,0.508,2005-10-30 13:15:00,5.45,1.177
2007,2007-06-22 19:15:00,0.19,0.528,2007-01-11 02:30:00,3.57,0.251
2008,2008-08-09 22:00:00,0.39,0.65,2008-08-09 22:00:00,7.28,1.501
2009,2009-07-28 23:30:00,0.32,0.914,2009-08-27 21:30:00,4.53,1.002
2010,2009-11-19 06:30:00,0.2,0.241,2009-11-19 06:30:00,4.73,0.531
2011,2011-05-23 09:30:00,0.2,0.385,2011-05-23 09:30:00,3.12,0.902
2012,2012-06-29 13:15:00,0.15,0.375,2012-07-18 10:15:00,3.87,0.202
2013,2012-11-19 05:30:00,0.22,0.373,2012-11-19 05:30:00,3.8,0.846
2014,2013-12-14 15:30:00,0.26,0.542,2013-12-14 15:30:00,3.85,1.238
2015,2015-07-17 05:15:00,0.36,0.735,2015-07-17 05:15:00,5.99,1.615
2016,2016-09-09 20:45:00,0.25,,2016-01-26 11:15:00,6.9,0.136
2017,2017-08-04 16:45:00,0.16,,2017-02-26 15:15:00,3.71,0.205
2018,2018-01-24 03:45:00,0.2,0.256,2018-01-24 03:45:00,3.87,0.419
2019,2019-02-08 09:30:00,0.17,0.425,2019-08-09 13:30:00,4.06,0.2
2020,2020-08-12 03:45:00,0.2,0.121,2020-08-12 03:45:00,8.19,0.243
2021,2021-03-10 20:15:00,0.12,0.231,2021-03-10 20:15:00,2.0,0.426
2022,2021-10-29 13:30:00,0.08,0.114,2021-10-29 13:15:00,1.5,0.202
