water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1982,1982-02-28 22:15:00,0.15,0.395,1982-02-28 22:15:00,1.91,0.985
1983,1982-10-29 19:00:00,0.13,0.464,1982-11-12 02:00:00,2.08,0.342
1984,1983-12-27 12:15:00,0.17,0.309,1983-12-27 12:15:00,3.07,0.729
1985,1984-10-29 09:45:00,0.1,0.263,1985-08-20 15:30:00,1.21,0.151
1986,1985-10-04 03:45:00,0.3,0.833,1985-10-04 03:45:00,4.36,2.55
1987,1987-09-22 16:00:00,0.2,0.645,1987-09-21 03:00:00,2.37,0.94
1988,1987-10-25 19:45:00,0.13,0.26,1987-10-25 19:45:00,2.11,0.613
1989,1989-09-20 05:30:00,0.17,0.27,1989-09-20 05:30:00,3.49,0.619
1990,1990-09-28 17:30:00,0.12,0.48,1990-03-05 09:15:00,1.71,0.331
1991,1991-04-06 23:15:00,0.1,0.294,1990-10-09 13:45:00,2.01,0.332
1992,1992-02-26 03:30:00,0.12,0.3,1992-02-26 03:30:00,1.6,0.734
1993,1993-04-05 17:15:00,0.12,0.324,1993-04-05 17:15:00,1.52,0.849
1994,1993-11-09 06:45:00,0.16,,1994-03-14 01:30:00,1.57,0.328
1995,1994-12-17 11:15:00,0.17,0.895,1994-12-28 17:30:00,2.19,0.894
1996,1981-08-01 07:30:00,,,1982-02-01 07:15:00,,
1997,1981-08-01 07:30:00,,,1982-02-01 07:15:00,,
1998,1998-06-27 15:15:00,0.22,1.1,1998-06-27 15:15:00,1.88,3.917
1999,1999-09-11 10:30:00,0.19,0.826,1999-09-24 01:15:00,1.94,1.169
2000,2000-09-11 05:15:00,0.2,0.488,2000-09-11 05:15:00,3.75,1.289
2001,2000-10-03 15:15:00,0.11,0.407,2000-10-29 03:15:00,1.53,0.285
2002,2002-08-14 20:15:00,0.27,0.818,2002-08-15 02:00:00,5.2,0.611
2003,2003-07-19 13:00:00,0.29,2.636,2003-07-19 13:00:00,2.62,17.467
2004,2003-12-13 05:15:00,0.23,0.958,2004-08-09 08:30:00,4.69,0.998
2005,2005-08-31 17:30:00,0.22,0.629,2005-08-31 17:30:00,3.84,1.892
2006,2006-05-04 21:30:00,0.17,0.81,2006-05-04 22:45:00,3.16,0.652
2007,2006-10-11 14:15:00,0.16,0.34,2006-10-11 14:15:00,3.05,0.857
2008,2008-07-31 01:30:00,0.2,0.571,2008-07-31 01:30:00,3.08,1.579
2009,2009-08-19 06:45:00,0.19,0.442,2009-08-20 05:45:00,3.8,0.95
2010,2009-10-24 12:45:00,0.16,0.696,2009-11-20 01:15:00,2.99,0.442
2011,2010-12-09 18:30:00,0.18,1.125,2011-09-10 12:30:00,2.34,0.812
2012,2012-06-26 16:15:00,0.39,1.857,2012-06-26 16:15:00,5.24,8.188
2013,2013-08-15 13:45:00,0.13,0.394,2013-08-15 13:45:00,1.67,0.944
2014,2014-08-03 15:00:00,0.24,1.5,2014-01-05 21:00:00,2.52,0.672
2015,2015-08-10 13:45:00,0.31,0.608,1982-02-01 07:15:00,,
2016,2016-06-24 19:15:00,0.24,0.923,2015-12-08 04:45:00,1.74,1.328
2017,2017-08-23 04:45:00,0.2,0.435,2017-08-23 04:45:00,1.97,1.313
2018,2018-06-03 17:30:00,0.35,3.5,2018-06-04 19:45:00,3.03,1.217
2019,2018-11-12 15:15:00,0.18,0.514,2018-10-12 07:45:00,1.64,0.667
2020,2020-06-27 17:30:00,0.21,0.568,2020-06-27 17:30:00,1.65,1.854
2021,2021-08-08 14:45:00,0.21,1.235,2021-08-09 19:00:00,1.54,0.828
2022,2021-12-30 06:45:00,0.12,0.273,2021-10-27 11:15:00,1.4,0.354
