water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1982,1982-09-12 06:15:00,0.13,0.133,1982-09-12 06:15:00,9.55,0.361
1983,1983-07-01 20:30:00,0.16,,1983-01-05 13:45:00,7.5,0.189
1984,1984-06-12 14:15:00,0.27,,1983-12-31 04:15:00,8.49,0.224
1985,1985-08-02 07:00:00,0.11,,1984-10-29 12:15:00,7.18,0.191
1986,1986-01-09 17:15:00,0.22,0.324,1985-12-03 07:00:00,14.66,0.588
1987,1986-12-02 12:15:00,0.15,0.2,1986-12-03 05:45:00,10.85,0.336
1988,1988-09-25 18:00:00,0.18,0.257,1988-09-25 18:00:00,9.56,0.958
1989,1989-06-13 04:00:00,0.19,,1989-01-13 15:15:00,14.67,0.398
1990,1989-10-31 06:45:00,0.2,0.294,1989-10-31 06:45:00,10.48,1.127
1991,1991-09-21 11:45:00,0.14,0.113,1991-09-21 11:45:00,13.25,0.288
1992,1991-10-16 01:45:00,0.21,,1991-10-02 23:15:00,8.85,0.21
1993,1993-03-29 06:00:00,0.18,0.2,1993-03-29 06:00:00,12.61,0.598
1994,1993-11-08 22:30:00,0.2,,1994-03-14 00:45:00,12.08,0.377
1995,1995-03-23 09:00:00,0.42,0.712,1995-03-23 09:00:00,22.87,4.055
1996,1996-07-03 10:15:00,0.37,0.617,1996-07-03 10:15:00,19.38,3.209
1997,1997-07-01 09:30:00,0.22,,1997-02-19 14:00:00,11.26,0.146
1998,1998-06-21 03:15:00,0.43,,1998-06-21 03:30:00,8.6,1.246
1999,1999-05-21 07:00:00,0.33,0.825,1999-09-11 12:00:00,11.16,1.592
2000,2000-09-06 05:30:00,0.16,0.222,2000-09-06 05:30:00,8.28,0.735
2001,2001-07-06 17:30:00,0.59,1.595,2001-07-06 17:30:00,24.27,27.58
2002,2002-01-05 07:45:00,0.19,,2002-01-21 04:30:00,9.55,0.281
2003,2002-10-02 21:00:00,0.41,,2002-10-02 21:00:00,7.73,
2004,2004-05-10 17:15:00,0.4,0.93,2004-05-10 17:15:00,15.95,14.241
2005,2005-07-03 01:30:00,0.2,,2005-09-26 14:30:00,9.04,0.231
2006,2006-01-09 19:00:00,0.14,,2006-09-27 21:45:00,7.27,0.601
2007,2007-05-06 02:15:00,0.32,,2007-07-18 21:30:00,12.13,3.721
2008,2007-10-26 13:30:00,0.27,,2008-06-25 14:30:00,10.01,1.013
2009,2009-06-15 13:00:00,0.32,,2008-12-19 16:15:00,9.41,0.207
2010,2010-01-16 00:15:00,0.17,0.283,2010-09-13 14:30:00,10.12,0.133
2011,2011-07-06 10:15:00,0.2,,2011-01-04 01:45:00,12.12,0.959
2012,2012-04-30 09:00:00,0.26,,2012-06-28 18:15:00,11.46,0.677
2013,2013-09-15 05:15:00,0.22,,2012-11-19 07:30:00,9.48,0.212
2014,2013-10-03 02:00:00,0.37,,2013-10-03 02:30:00,10.08,1.128
2015,2015-08-10 14:15:00,0.23,0.338,2015-08-10 14:15:00,14.95,1.577
2016,2015-10-20 23:45:00,0.21,,2016-09-28 17:15:00,9.03,0.336
2017,2017-07-26 11:00:00,0.19,,2017-08-17 15:15:00,7.88,0.447
2018,2018-06-04 15:00:00,0.45,,2017-10-13 07:30:00,10.16,0.121
2019,2019-06-24 17:15:00,0.2,,2019-09-10 23:00:00,9.0,0.247
2020,2020-09-22 16:00:00,0.18,,2019-10-10 17:45:00,12.1,0.325
2021,2021-01-09 19:15:00,0.13,,2021-03-28 22:45:00,6.29,0.082
2022,2021-12-29 12:00:00,0.14,,2021-10-19 18:30:00,8.73,0.39
