water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1967,1967-09-29 13:45:00,0.01,,1967-09-30 02:45:00,0.12,
1968,1968-08-18 02:30:00,0.18,,1968-08-18 02:30:00,2.84,4.581
1969,1969-06-24 04:15:00,0.15,,1969-06-24 04:30:00,2.79,0.644
1970,1970-07-28 19:45:00,0.1,,1970-07-28 19:45:00,1.86,1.358
1971,1971-08-04 09:30:00,0.15,,1971-08-04 09:30:00,2.75,2.2
1972,1972-02-03 22:00:00,0.08,0.133,1972-02-03 22:00:00,2.29,0.239
1973,1973-05-30 21:30:00,0.11,,1973-05-30 21:30:00,1.98,1.445
1974,1974-02-15 06:00:00,0.06,0.1,1974-02-15 06:00:00,1.45,0.148
1975,1974-11-22 06:00:00,0.17,0.266,1974-11-22 06:15:00,5.34,0.384
1976,1976-01-03 15:45:00,0.07,,1976-01-03 15:45:00,1.24,0.689
1977,1977-06-11 08:00:00,0.12,0.353,1977-06-11 09:00:00,2.67,0.258
1978,1978-04-27 19:15:00,0.08,,1978-01-29 10:30:00,1.84,0.084
1979,1979-05-21 10:00:00,0.13,,1979-05-21 10:00:00,2.26,1.477
1980,1979-11-11 19:45:00,0.12,,1980-03-27 15:30:00,2.95,0.114
1981,1980-11-18 16:00:00,0.1,0.097,1980-11-18 16:00:00,3.0,0.153
1982,1981-11-23 14:15:00,0.15,0.5,1981-10-02 18:15:00,5.19,0.077
1983,1983-05-27 19:00:00,0.13,0.271,1982-12-10 02:45:00,4.08,0.381
1984,1984-01-13 06:30:00,0.14,0.259,1984-03-26 11:45:00,3.29,0.093
1985,1984-11-03 10:00:00,0.28,0.467,1984-11-03 13:15:00,13.21,0.227
1986,1986-06-17 14:15:00,0.65,3.25,1986-06-17 14:15:00,10.54,23.955
1987,1987-08-17 17:30:00,0.56,1.0,1987-08-17 17:30:00,14.49,3.22
1988,1988-04-18 20:45:00,0.29,0.853,1988-04-18 20:45:00,4.41,3.106
1989,1989-08-06 02:30:00,0.12,,1988-10-19 09:15:00,2.04,0.315
1990,1989-12-16 17:45:00,0.14,0.4,1989-12-16 19:45:00,2.4,0.376
1991,1990-12-07 10:30:00,0.11,0.324,1990-10-28 19:00:00,2.47,0.125
1992,1991-10-31 19:15:00,0.1,0.217,1991-10-31 19:15:00,1.7,0.578
1993,1993-04-25 16:45:00,0.09,0.243,1993-05-14 18:00:00,1.84,0.056
1994,1993-10-06 04:00:00,0.09,0.196,1993-12-12 20:00:00,1.45,0.16
1995,1995-04-23 03:15:00,0.13,0.361,1995-04-23 03:15:00,1.45,0.853
1996,1995-11-15 15:30:00,0.15,0.349,1995-11-15 15:45:00,2.09,0.493
1997,1997-07-01 03:15:00,0.12,0.121,1997-07-01 03:15:00,3.15,0.252
1998,1998-07-27 16:30:00,0.14,0.412,1997-12-11 15:45:00,2.4,0.079
1999,1999-01-25 00:45:00,0.19,0.257,1999-01-25 00:45:00,4.06,0.55
2000,2000-08-28 10:30:00,0.77,2.655,2000-08-28 10:30:00,13.71,13.311
2001,2000-12-05 14:30:00,0.26,0.542,2000-12-05 14:30:00,4.34,1.409
2002,2002-01-24 04:15:00,0.2,0.217,2002-01-24 04:45:00,6.32,0.3
2003,2002-10-22 04:00:00,0.14,0.069,2002-10-22 04:00:00,6.97,0.137
2004,2004-05-09 02:30:00,0.1,,2004-01-31 14:15:00,1.5,0.106
2005,2004-10-15 00:30:00,0.21,0.553,2004-10-15 00:30:00,3.26,1.509
2006,2005-10-12 02:15:00,0.1,0.27,2005-10-24 11:00:00,2.19,0.137
2007,2007-08-19 14:15:00,0.12,0.122,2007-08-19 14:15:00,3.35,0.243
2008,2008-07-10 09:15:00,0.21,0.568,2008-07-10 09:15:00,3.12,1.545
2009,2009-07-17 18:00:00,0.1,0.27,2009-09-03 15:00:00,2.63,0.131
2010,2010-03-29 23:15:00,0.15,0.405,2010-03-30 20:45:00,3.1,0.04
2011,2011-08-02 08:30:00,0.1,,2011-02-04 22:45:00,1.87,0.311
2012,2012-07-07 05:15:00,0.24,0.324,2012-07-07 05:15:00,5.29,0.61
2013,2012-10-12 05:30:00,0.12,0.235,2012-10-12 05:30:00,2.57,0.758
2014,2013-12-21 20:45:00,0.1,0.143,2013-12-21 20:45:00,2.71,0.404
2015,2014-11-04 13:00:00,0.19,0.576,2014-11-04 13:00:00,2.73,3.174
2016,2015-11-18 15:15:00,0.09,0.155,2015-12-26 07:00:00,3.21,0.095
2017,2017-06-29 10:00:00,0.15,0.385,2017-02-23 11:15:00,2.68,0.37
2018,2018-03-06 10:00:00,0.11,0.074,2018-03-06 10:15:00,5.65,0.154
2019,2019-07-11 17:00:00,0.32,0.97,2019-07-11 17:00:00,5.11,6.636
2020,2019-10-19 13:15:00,0.09,0.097,2019-10-19 13:15:00,2.2,0.179
2021,2020-12-04 04:15:00,0.15,0.195,2020-12-04 04:15:00,3.37,0.398
2022,2021-12-01 01:00:00,0.14,0.169,2021-12-04 22:00:00,7.91,0.14
