water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1992,1992-09-30 16:15:00,0.06,0.087,1992-09-30 16:30:00,1.35,0.341
1993,1993-07-16 17:45:00,0.06,,1993-01-23 18:45:00,1.2,0.112
1994,1993-10-06 03:45:00,0.13,0.123,1993-10-06 06:30:00,5.87,0.097
1995,1994-12-08 09:00:00,0.07,0.082,1994-12-08 09:00:00,1.79,0.29
1996,1995-11-15 17:15:00,0.05,0.07,1995-11-15 17:30:00,1.04,0.249
1997,1997-06-28 02:00:00,0.08,0.098,1997-07-01 05:30:00,2.91,0.109
1998,1998-04-06 21:45:00,0.12,0.16,1998-04-06 22:00:00,3.37,0.501
1999,1999-01-25 00:15:00,0.11,0.139,1999-01-25 00:15:00,2.69,0.564
2000,2000-08-28 10:15:00,0.28,0.5,2000-08-28 10:15:00,4.99,5.736
2001,2000-10-09 18:15:00,0.1,0.141,2000-11-07 03:00:00,3.03,0.048
2002,2002-05-21 12:30:00,0.12,,2002-01-24 05:30:00,1.85,0.171
2003,2002-10-22 06:15:00,0.07,0.043,2002-10-22 06:15:00,3.77,0.112
2004,2004-03-19 12:15:00,0.05,,2004-01-16 07:00:00,1.04,0.111
2005,2005-06-30 17:15:00,0.08,,2005-01-08 01:15:00,2.17,0.133
2006,2005-10-30 14:30:00,0.13,0.191,2005-10-30 14:30:00,2.58,0.959
2007,2007-08-19 05:15:00,0.09,0.106,2007-08-19 08:00:00,2.67,0.09
2008,2008-04-27 20:30:00,0.38,0.644,2008-04-27 20:30:00,8.25,6.445
2009,2009-09-03 09:15:00,0.11,0.137,2009-09-03 11:00:00,2.75,0.132
2010,2010-09-23 12:15:00,0.12,,2010-03-30 18:15:00,2.05,0.092
2011,2010-11-06 21:30:00,0.07,0.085,2011-08-11 01:00:00,2.81,0.102
2012,2012-06-27 20:30:00,0.11,0.133,2012-09-26 10:30:00,5.23,0.168
2013,2012-10-31 16:00:00,0.09,0.102,2012-11-22 17:45:00,2.29,0.292
2014,2014-06-04 15:30:00,0.11,0.122,2014-06-04 15:30:00,3.28,0.441
2015,2014-11-14 14:30:00,0.09,0.111,2014-11-14 14:30:00,2.22,0.42
2016,2015-12-26 05:00:00,0.07,0.072,2015-12-26 05:15:00,1.99,0.173
2017,2016-11-22 01:45:00,0.07,0.085,2016-11-22 06:45:00,2.99,0.08
2018,2017-11-22 14:45:00,0.06,0.082,2017-11-22 15:30:00,1.47,0.206
2019,2019-08-10 20:00:00,0.09,0.089,2019-08-10 20:00:00,2.49,0.23
2020,2020-08-11 22:15:00,0.46,0.719,2020-08-11 22:15:00,11.45,5.725
2021,2021-07-11 18:15:00,0.11,0.155,2020-12-04 19:00:00,2.92,0.098
2022,2021-12-01 00:45:00,0.09,0.114,2021-12-01 00:45:00,2.02,0.417
