water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1987,1987-07-16 02:45:00,0.09,,1987-07-16 03:00:00,2.42,
1988,1988-07-25 13:45:00,0.14,0.192,1988-07-25 14:00:00,7.39,0.417
1989,1989-09-20 07:45:00,0.26,0.464,1989-09-20 07:45:00,9.97,1.888
1990,1989-11-02 08:45:00,0.15,0.179,1990-02-04 21:00:00,9.13,0.061
1991,1991-09-21 17:00:00,0.27,0.5,1991-09-21 17:00:00,10.21,1.82
1992,1992-05-12 00:30:00,0.22,0.431,1992-05-12 00:30:00,7.08,1.386
1993,1993-05-17 15:00:00,0.12,0.15,1993-01-16 17:15:00,8.71,0.118
1994,1993-10-01 06:45:00,0.18,,1994-03-04 23:15:00,6.92,0.223
1995,1994-12-03 14:30:00,0.18,0.333,1994-12-03 14:30:00,6.09,0.904
1996,1996-01-08 23:00:00,0.18,0.281,1996-01-08 23:00:00,7.44,0.769
1997,1997-09-03 19:15:00,0.14,,1997-02-19 18:15:00,6.35,0.166
1998,1998-04-23 03:15:00,0.17,,1997-11-18 02:45:00,9.76,0.331
1999,1999-09-21 01:45:00,0.24,0.421,1998-10-16 15:45:00,14.1,0.651
2000,2000-08-02 20:00:00,0.34,0.829,2000-08-02 20:00:00,10.52,3.032
2001,2001-01-22 20:30:00,0.28,0.622,2001-01-22 20:30:00,8.92,2.129
2002,2001-10-01 01:45:00,0.28,0.491,2001-10-01 01:45:00,11.31,1.569
2003,2003-01-17 05:30:00,0.15,0.214,2003-01-17 05:30:00,7.81,0.622
2004,2004-08-11 10:45:00,0.2,0.294,2004-08-11 10:45:00,9.74,0.809
2005,2004-10-19 16:30:00,0.27,0.551,2005-08-31 22:45:00,10.53,0.693
2006,2006-01-12 21:30:00,0.2,0.37,2005-11-07 23:00:00,8.46,0.428
2007,2006-10-26 03:15:00,0.14,,2006-12-03 07:00:00,6.97,0.111
2008,2007-11-21 21:30:00,0.2,0.4,2008-03-08 11:45:00,6.94,0.189
2009,2009-07-26 17:45:00,0.24,,2009-07-02 19:30:00,12.52,0.375
2010,2010-09-29 13:15:00,0.17,0.279,2010-07-21 14:45:00,7.21,0.477
2011,2011-03-31 10:45:00,0.21,0.404,2011-01-14 08:15:00,9.4,0.451
2012,2011-10-29 18:15:00,0.21,0.276,2011-10-29 18:15:00,10.85,0.743
2013,2012-11-20 15:45:00,0.18,0.254,2012-11-20 15:45:00,8.67,0.709
2014,2013-10-03 13:30:00,0.2,,2014-01-19 09:30:00,7.38,0.685
2015,2015-06-01 20:30:00,0.22,0.431,2014-11-14 16:15:00,8.24,0.179
2016,2015-11-08 17:00:00,0.2,0.328,2015-12-30 09:45:00,8.92,0.071
2017,2016-12-23 13:15:00,0.1,0.102,2016-12-23 13:15:00,6.33,0.245
2018,2017-11-07 07:30:00,0.17,0.274,2017-11-07 07:30:00,6.64,0.736
2019,2018-11-28 17:30:00,0.15,,2018-11-10 01:30:00,8.18,0.173
2020,2020-01-07 17:30:00,0.16,0.216,2020-01-07 17:30:00,7.52,0.551
2021,2020-10-24 09:30:00,0.16,0.262,2020-10-24 09:30:00,5.99,0.679
2022,2021-11-09 13:15:00,0.27,0.329,2021-11-09 13:15:00,15.64,0.895
