water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1987,1986-10-04 22:45:00,0.3,,1986-10-04 22:45:00,8.49,
1988,1988-06-09 14:15:00,0.09,,1988-02-01 17:00:00,7.47,0.137
1989,1989-08-09 23:45:00,0.09,,1988-10-26 02:15:00,3.15,0.19
1990,1990-06-30 22:30:00,0.12,,1990-02-04 16:15:00,10.46,0.17
1991,1990-10-16 07:15:00,0.1,,1991-01-01 18:30:00,5.21,0.123
1992,1992-08-13 01:30:00,0.09,0.153,1992-01-08 12:15:00,5.45,0.084
1993,1993-05-30 17:30:00,0.09,,1993-01-15 07:45:00,5.4,0.111
1994,1993-10-02 20:30:00,0.13,0.183,1993-10-02 20:30:00,7.8,0.492
1995,1995-09-08 14:45:00,0.13,,1994-12-11 22:15:00,11.13,0.137
1996,1996-09-05 00:30:00,0.09,,1995-11-15 17:30:00,2.43,0.147
1997,1997-06-13 16:15:00,0.19,0.365,1997-02-19 19:45:00,12.44,0.125
1998,1998-07-31 20:30:00,0.18,0.281,1998-07-31 20:30:00,10.07,0.81
1999,1999-07-10 18:00:00,0.15,,1999-05-12 19:00:00,6.78,0.127
2000,2000-09-11 09:00:00,0.18,0.231,2000-09-11 09:45:00,14.56,0.286
2001,2000-10-09 17:00:00,0.09,0.115,2000-12-05 15:00:00,7.67,0.112
2002,2002-08-06 21:00:00,0.12,,2002-02-01 19:30:00,11.3,0.129
2003,2003-05-30 15:45:00,0.71,1.868,2003-05-30 15:45:00,40.59,13.621
2004,2004-08-09 17:15:00,0.23,0.311,2004-08-09 17:15:00,15.9,0.954
2005,2005-01-08 06:45:00,0.1,0.048,2005-01-08 06:45:00,22.38,0.111
2006,2006-07-05 22:15:00,0.18,,2005-11-07 23:45:00,10.22,0.493
2007,2007-06-22 18:00:00,0.17,0.315,2007-06-22 18:15:00,9.96,0.626
2008,2008-05-10 17:30:00,0.68,1.943,2008-05-10 17:30:00,36.28,14.117
2009,2009-07-29 03:45:00,0.08,,2008-10-26 01:45:00,8.32,0.114
2010,2009-11-19 20:45:00,0.09,0.042,2009-11-19 20:45:00,20.58,0.095
2011,2011-07-20 01:45:00,0.12,0.188,2011-01-16 05:45:00,7.07,0.085
2012,2012-08-29 14:00:00,0.15,0.195,2011-12-01 05:30:00,18.89,0.196
2013,2013-05-20 21:15:00,0.11,0.186,2013-04-14 10:00:00,8.57,0.14
2014,2013-12-24 01:30:00,0.09,0.073,2013-12-24 01:30:00,10.26,0.173
2015,2015-09-02 19:00:00,0.12,,2015-01-15 01:45:00,4.42,0.129
2016,2016-06-06 20:45:00,0.34,,2015-12-30 12:00:00,21.16,0.128
2017,2016-12-23 14:15:00,0.11,0.172,2016-12-23 14:30:00,7.44,0.339
2018,2018-06-01 19:30:00,0.22,,2018-01-24 07:45:00,8.73,0.061
2019,2019-02-23 15:30:00,0.07,,2018-11-28 18:45:00,5.33,0.214
2020,2020-05-27 13:15:00,0.22,,2020-02-15 19:45:00,13.7,0.103
2021,2021-08-22 02:45:00,0.11,,2021-02-20 22:15:00,12.68,0.098
2022,2021-12-15 15:15:00,0.06,,2021-10-29 15:15:00,7.4,0.094
