water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1988,1988-02-01 09:00:00,0.31,0.298,1988-02-01 09:00:00,11.42,0.571
1989,1988-12-18 16:45:00,0.35,0.432,1988-12-18 16:45:00,11.13,0.872
1990,1990-08-29 10:00:00,0.18,,1990-08-29 10:15:00,5.56,0.32
1991,1991-01-05 05:45:00,0.18,0.148,1991-01-05 05:45:00,7.33,0.278
1992,1992-07-24 00:30:00,0.12,,1991-11-12 15:15:00,4.62,0.132
1993,1993-03-18 14:30:00,0.99,0.99,1993-03-31 13:30:00,48.4,2.609
1994,1994-03-30 17:45:00,0.14,0.146,1994-03-30 17:45:00,4.68,0.272
1995,1994-12-06 22:30:00,0.14,0.132,1995-01-31 02:30:00,5.19,0.154
1996,1996-08-20 18:00:00,0.17,,1995-10-06 07:00:00,4.0,0.239
1997,1996-11-05 22:15:00,0.08,0.07,1997-02-24 00:45:00,2.78,0.097
1998,1998-05-29 14:15:00,0.14,,1997-11-18 01:00:00,4.93,0.17
1999,1998-10-24 10:30:00,0.16,0.136,1998-10-24 10:45:00,6.65,0.226
2000,2000-09-20 02:15:00,0.21,,2000-09-20 02:15:00,6.29,
2001,2000-10-09 14:15:00,0.16,0.162,2000-10-09 14:30:00,5.34,0.236
2002,2001-11-21 14:45:00,0.14,,2001-10-07 22:15:00,3.99,0.117
2003,2003-09-22 04:45:00,0.13,,2003-09-22 05:00:00,3.25,
2004,2004-08-09 06:00:00,0.15,,2004-08-09 06:00:00,4.12,
2005,2005-04-06 04:00:00,0.11,,2004-10-24 19:45:00,2.94,0.138
2006,2005-11-07 20:45:00,0.18,0.214,2005-11-07 21:00:00,5.73,0.312
2007,2007-06-12 19:00:00,0.17,,2007-03-05 19:45:00,4.13,0.152
2008,2008-08-14 17:15:00,0.13,,2008-03-29 19:00:00,3.96,0.154
2009,2009-04-08 02:30:00,0.12,,2009-04-10 03:30:00,3.78,0.188
2010,2010-01-15 22:00:00,0.12,0.095,2010-01-15 22:00:00,4.09,0.177
2011,2011-04-06 09:15:00,0.09,0.076,2011-04-06 09:15:00,3.18,0.153
2012,2011-10-17 15:00:00,0.12,0.097,2011-10-17 15:00:00,4.29,0.192
2013,2012-11-22 09:45:00,0.1,0.068,2012-11-22 09:45:00,3.8,0.124
2014,2013-12-30 09:30:00,0.17,0.062,2013-12-30 11:00:00,17.81,0.101
2015,2015-06-01 18:45:00,0.22,0.214,2015-06-01 18:45:00,6.3,0.37
2016,2016-03-01 03:45:00,0.11,,2015-12-30 12:00:00,9.38,0.089
2017,2017-08-22 23:45:00,0.12,0.119,2017-08-22 23:30:00,3.27,
2018,2018-06-20 03:15:00,0.12,,2018-06-20 03:15:00,2.61,
2019,2019-07-31 16:00:00,0.13,,2019-02-08 08:30:00,3.22,0.166
2020,2020-01-13 16:30:00,0.11,0.109,2020-02-15 17:30:00,3.1,0.053
2021,2021-02-13 12:00:00,0.19,,2021-02-20 18:45:00,2.96,0.057
2022,2021-10-24 07:30:00,0.06,,2021-10-24 08:00:00,1.35,
