water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1986,1986-01-10 07:15:00,0.12,0.135,1986-01-10 07:30:00,6.11,0.236
1987,1987-07-10 15:30:00,0.13,,1987-07-10 22:30:00,5.84,0.262
1988,1988-08-18 09:30:00,0.15,,1987-10-18 14:45:00,15.31,0.099
1989,1989-09-18 19:30:00,0.19,,1989-08-20 21:15:00,7.76,
1990,1990-06-06 21:30:00,0.13,,1990-06-06 21:30:00,4.88,
1991,1990-10-02 21:15:00,0.17,,1990-10-02 21:15:00,7.28,
1992,1992-08-03 08:00:00,0.17,,1992-08-12 08:30:00,6.94,0.431
1993,1993-06-09 20:30:00,0.15,,1993-06-09 20:30:00,5.73,
1994,1994-07-26 16:15:00,0.14,,1994-03-30 22:30:00,5.28,0.164
1995,1995-05-28 02:45:00,0.14,,1995-01-17 20:30:00,5.72,0.139
1996,1996-07-03 15:00:00,0.18,,1995-10-13 00:00:00,5.76,0.297
1997,1996-10-24 23:30:00,0.27,0.38,1996-10-24 23:45:00,13.11,0.538
1998,1998-08-17 04:30:00,0.16,0.203,1998-08-17 04:45:00,9.75,0.455
1999,1999-08-01 20:30:00,0.21,,1999-08-01 20:30:00,6.5,
2000,2000-08-14 04:00:00,0.3,,2000-09-11 11:45:00,16.44,0.75
2001,2000-10-25 01:45:00,0.14,0.104,2000-10-25 01:45:00,10.4,0.215
2002,2002-08-07 12:30:00,0.21,,2002-08-07 12:30:00,9.17,
2003,2003-07-21 18:00:00,0.2,,2002-11-06 05:45:00,7.37,0.243
2004,2004-08-09 02:45:00,0.61,1.271,2004-08-09 02:45:00,24.16,5.023
2005,2005-09-26 22:15:00,0.4,,2005-01-08 05:15:00,13.3,0.081
2006,2006-08-18 18:45:00,0.13,,2006-02-15 03:30:00,6.02,0.197
2007,2007-09-24 09:15:00,0.11,,2006-11-20 04:00:00,9.22,0.068
2008,2007-10-28 07:30:00,0.19,,2007-10-28 07:30:00,8.13,
2009,2008-12-13 00:45:00,0.17,,2008-12-13 00:45:00,7.45,
2010,2010-09-13 22:15:00,0.1,,2009-11-19 19:15:00,5.6,0.031
2011,2011-05-07 06:30:00,0.13,,2011-02-07 13:45:00,7.64,0.077
2012,2012-08-27 20:00:00,0.22,,2012-08-27 20:00:00,7.77,
2013,2013-05-27 17:30:00,0.11,,2012-11-22 13:30:00,5.88,0.151
2014,2014-08-14 22:00:00,0.13,,2013-12-30 16:15:00,8.13,0.042
2015,2015-06-01 21:45:00,0.25,0.342,2015-06-01 21:45:00,12.17,1.009
2016,2015-12-30 10:30:00,0.13,0.05,2015-12-30 10:30:00,13.53,0.093
2017,2017-08-15 02:15:00,0.14,0.159,2017-08-15 02:30:00,7.36,0.302
2018,2018-09-19 14:00:00,0.32,0.444,2018-09-19 14:00:00,13.68,1.106
2019,2019-08-09 14:15:00,0.16,,2019-08-09 14:15:00,5.61,
2020,2020-02-08 21:45:00,0.09,0.079,2020-02-15 20:15:00,8.96,0.054
2021,2021-02-20 23:00:00,0.14,0.052,2021-02-20 23:00:00,13.79,0.088
2022,2021-12-01 02:00:00,0.1,0.095,2021-10-28 06:45:00,8.26,0.055
