water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1993,1993-06-09 19:15:00,0.1,,1993-06-09 19:30:00,1.66,1.006
1994,1993-10-07 15:45:00,0.1,0.12,1993-10-07 16:30:00,4.65,0.161
1995,1995-05-29 17:45:00,0.11,,1995-05-29 18:00:00,1.71,1.315
1996,1995-11-15 08:45:00,0.07,,1995-11-15 15:00:00,2.38,0.096
1997,1997-01-11 22:15:00,0.11,,1997-01-11 22:30:00,2.32,0.879
1998,1998-07-31 19:30:00,0.12,,1997-12-11 07:30:00,2.14,0.209
1999,1999-07-03 16:15:00,0.09,,1998-11-02 22:30:00,2.14,0.112
2000,2000-08-02 17:00:00,0.28,1.647,2000-08-02 17:15:00,6.44,1.47
2001,2001-03-14 22:00:00,0.1,0.286,2000-12-08 05:45:00,2.53,0.284
2002,2002-08-05 14:15:00,0.17,,2002-08-18 17:30:00,2.93,0.704
2003,2003-06-22 00:30:00,0.09,,2002-11-14 22:30:00,3.48,0.146
2004,2004-08-11 21:00:00,0.37,0.902,2004-08-11 21:00:00,10.68,3.169
2005,2005-03-30 13:45:00,0.18,0.692,2005-03-30 13:45:00,2.99,2.875
2006,2006-07-02 14:00:00,0.09,,2005-10-24 11:00:00,1.54,0.166
2007,2007-07-01 12:15:00,0.25,0.806,2007-07-01 12:15:00,5.32,3.111
2008,2008-02-16 16:30:00,0.22,,2008-02-29 16:15:00,3.41,0.846
2009,2009-03-07 23:00:00,0.14,0.538,2008-12-19 15:00:00,2.98,0.437
2010,2010-09-23 04:45:00,0.1,0.312,2010-01-16 07:00:00,3.12,0.106
2011,2011-07-16 18:15:00,0.46,1.122,2011-07-16 18:15:00,14.33,4.303
2012,2011-12-08 08:00:00,0.12,0.226,2012-07-04 18:45:00,4.09,0.219
2013,2013-05-03 23:15:00,0.09,,2012-11-22 13:45:00,1.92,0.221
2014,2014-03-20 13:15:00,0.1,0.227,2014-03-20 13:15:00,2.58,0.653
2015,2015-02-28 19:30:00,0.1,0.256,2015-02-28 19:45:00,2.52,0.465
2016,2015-11-08 17:45:00,0.08,,2015-12-24 07:00:00,1.98,0.254
2017,2017-09-13 15:45:00,0.07,,2017-08-17 03:15:00,1.14,0.518
2018,2018-07-28 03:45:00,0.06,,2018-01-24 06:00:00,1.53,0.092
2019,2019-06-24 14:30:00,0.32,0.627,2019-06-24 14:30:00,10.18,1.764
2020,2020-08-12 00:00:00,0.12,0.4,2020-02-09 00:15:00,2.97,0.16
2021,2021-07-04 16:45:00,0.15,0.484,2020-12-04 18:15:00,5.17,0.151
2022,2021-10-10 15:15:00,0.15,,2021-10-10 15:15:00,1.57,
