water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1978,1978-09-12 22:45:00,0.17,0.347,1978-09-12 23:00:00,4.89,0.579
1979,1979-08-05 14:30:00,0.26,,1979-08-05 14:30:00,4.38,
1980,1980-06-20 23:30:00,0.25,0.714,1979-11-25 08:45:00,5.43,0.212
1981,1981-09-18 04:30:00,0.33,0.702,1981-03-07 19:45:00,9.76,0.4
1982,1982-01-16 23:30:00,0.28,0.438,1981-11-23 07:45:00,9.57,0.731
1983,1982-12-15 09:15:00,0.2,0.25,1982-12-15 09:15:00,7.52,0.594
1984,1984-09-14 00:00:00,0.15,,1984-01-13 07:00:00,9.12,0.113
1985,1985-06-23 20:15:00,0.25,,1985-09-21 03:15:00,8.82,0.422
1986,1986-06-12 17:45:00,0.21,0.344,1986-06-12 18:00:00,7.54,0.531
1987,1987-08-16 07:15:00,0.32,0.516,1987-08-16 07:15:00,10.58,1.297
1988,1988-08-18 06:00:00,0.48,1.455,1988-08-18 06:00:00,12.61,5.811
1989,1989-09-22 20:30:00,0.29,0.558,1988-12-18 17:00:00,9.27,0.971
1990,1990-08-29 13:00:00,0.3,,1990-08-29 13:15:00,6.67,0.95
1991,1990-10-29 14:00:00,0.19,,1990-12-11 18:00:00,8.03,0.525
1992,1992-07-24 03:15:00,0.34,,1992-07-24 03:15:00,5.83,
1993,1992-11-12 10:45:00,0.49,3.267,1993-07-08 19:00:00,9.43,6.204
1994,1994-08-24 18:30:00,0.44,1.692,1994-08-24 18:30:00,9.62,7.4
1995,1995-04-24 12:30:00,0.19,0.463,1994-12-08 07:00:00,6.28,0.305
1996,1996-02-10 02:00:00,0.28,0.528,1996-02-10 02:00:00,9.01,1.489
1997,1996-10-14 22:15:00,0.15,,1997-02-19 16:30:00,5.61,0.08
1998,1998-07-12 14:45:00,0.27,0.519,1998-07-12 14:45:00,8.33,1.441
1999,1999-09-23 06:00:00,0.23,0.622,1999-05-12 17:15:00,11.92,0.6
2000,2000-08-09 15:30:00,0.41,1.708,2000-08-09 15:30:00,8.47,9.207
2001,2001-04-22 06:15:00,0.18,0.409,2000-10-25 01:00:00,6.61,0.201
2002,2002-07-30 18:30:00,0.23,0.511,2002-08-07 05:15:00,7.21,1.027
2003,2003-01-12 20:15:00,0.11,0.22,2003-01-17 07:15:00,3.27,0.158
2004,2004-08-08 23:00:00,0.34,0.723,2004-08-08 23:15:00,10.42,0.696
2005,2005-09-26 21:00:00,0.25,,2005-01-07 23:30:00,5.29,0.127
2006,2006-05-05 02:30:00,0.33,1.065,2006-07-05 19:00:00,8.2,2.562
2007,2007-06-22 17:30:00,0.34,0.654,2007-06-22 17:45:00,14.1,0.86
2008,2007-10-04 02:00:00,0.3,0.938,2008-08-14 18:00:00,7.4,0.463
2009,2009-07-06 19:00:00,0.13,,2009-01-22 06:15:00,3.85,0.181
2010,2010-01-15 19:30:00,0.35,0.636,2010-01-15 19:30:00,12.13,2.028
2011,2010-12-28 13:00:00,0.3,0.429,2010-12-28 13:00:00,12.91,1.151
2012,2012-08-21 08:30:00,0.2,0.465,2012-08-21 08:30:00,5.64,1.545
2013,2013-07-27 00:30:00,0.17,,2013-01-28 16:30:00,4.02,0.302
2014,2014-08-11 02:45:00,0.21,,2013-12-30 11:45:00,6.4,0.078
2015,2015-06-28 12:00:00,0.23,0.622,2015-06-01 19:15:00,7.42,0.949
2016,2016-09-08 15:45:00,0.17,,2016-03-01 04:30:00,4.67,0.451
2017,2017-06-06 09:00:00,0.12,0.25,2017-06-08 16:00:00,3.34,0.189
2018,2018-08-24 15:45:00,0.27,0.711,2018-06-20 05:30:00,9.11,1.382
2019,2019-07-22 04:30:00,0.19,,2018-11-29 12:00:00,4.71,0.194
2020,2020-06-17 22:00:00,0.42,2.333,2020-06-17 22:00:00,7.15,14.896
2021,2021-05-13 18:00:00,0.29,0.468,2021-05-13 18:00:00,10.62,1.272
2022,2021-10-28 07:00:00,0.07,0.031,2021-10-28 07:00:00,4.09,0.046
