water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1977,1977-05-11 15:30:00,0.04,,1977-05-11 15:30:00,1.4,
1978,1977-10-03 09:45:00,0.07,,1977-10-03 09:45:00,2.27,
1979,1978-10-05 11:15:00,0.05,0.034,1978-10-05 11:15:00,2.39,0.063
1980,1980-08-14 23:45:00,0.03,,1980-09-08 23:45:00,0.77,0.046
1981,1981-09-20 17:30:00,0.08,0.082,1981-09-20 17:45:00,3.15,0.156
1982,1981-11-20 04:45:00,0.04,0.04,1981-11-20 05:00:00,1.6,0.078
1983,1982-12-19 07:15:00,0.03,,1983-03-05 16:45:00,1.31,0.037
1984,1983-10-05 18:45:00,0.06,,1983-10-05 18:45:00,2.25,
1985,1984-10-29 12:15:00,0.03,0.032,1984-12-17 14:45:00,0.83,
1986,1986-05-30 09:45:00,0.06,,1986-05-30 09:45:00,2.2,
1987,1987-09-10 19:15:00,0.06,,1987-09-10 19:30:00,2.15,
1988,1987-12-19 16:00:00,0.02,,1988-08-18 19:30:00,0.95,
1989,1988-10-27 17:45:00,0.03,,1989-02-06 01:30:00,1.16,0.034
1990,1989-10-30 15:45:00,0.04,,1990-09-18 17:30:00,1.4,0.07
1991,1990-10-22 10:00:00,0.03,,1990-10-28 22:30:00,1.16,
1992,1991-10-18 12:30:00,0.05,0.05,1991-10-18 12:30:00,1.96,0.105
1993,1992-11-23 01:45:00,0.03,,1992-11-27 12:15:00,1.13,0.055
1994,1994-06-21 11:30:00,0.04,,1994-09-30 10:15:00,1.14,0.022
1995,1994-11-01 03:30:00,0.04,,1994-11-01 03:30:00,1.54,
1996,1995-10-18 19:30:00,0.04,0.042,1995-10-18 19:15:00,1.71,0.109
1997,1996-11-02 23:45:00,0.03,0.026,1996-11-03 00:15:00,1.25,0.047
1998,1998-05-14 19:00:00,0.04,,1998-07-08 17:15:00,1.06,
1999,1999-05-26 06:00:00,0.03,,1998-12-24 20:45:00,0.75,0.038
2000,1999-11-04 07:30:00,0.02,,2000-03-08 23:15:00,0.93,0.027
2001,2000-10-29 08:15:00,0.03,,2000-10-29 08:15:00,0.99,
2002,2002-05-28 15:15:00,0.19,,2002-05-28 15:15:00,4.07,
2003,2002-11-10 13:30:00,0.05,,2002-11-10 13:45:00,1.4,
2004,2004-04-14 15:00:00,0.06,,2004-01-19 12:30:00,2.54,0.049
2005,2005-05-26 13:30:00,0.04,,2004-11-21 15:15:00,1.25,0.074
2006,2005-10-02 14:00:00,0.03,,2005-11-14 15:15:00,1.11,0.032
2007,2007-08-31 16:15:00,0.05,0.042,2007-08-31 16:30:00,2.16,0.076
2008,2007-11-09 22:00:00,0.03,0.028,2008-01-27 01:00:00,1.35,0.049
2009,2008-10-29 12:30:00,0.2,0.222,2008-10-29 12:30:00,7.86,0.545
2010,2010-05-28 22:15:00,0.03,,2009-10-03 01:30:00,0.75,0.032
2011,2010-12-10 11:30:00,0.03,0.028,2011-09-13 00:15:00,1.07,
2012,2011-10-18 13:30:00,0.07,0.071,2011-10-18 13:15:00,2.65,0.176
2013,2012-10-26 18:00:00,0.02,,2012-11-06 08:15:00,0.75,0.047
2014,2014-08-11 04:30:00,0.04,,2014-08-11 05:30:00,1.55,0.086
2015,2015-01-09 02:30:00,0.03,0.029,2015-01-09 03:15:00,1.09,0.052
2016,2015-12-09 14:15:00,0.05,0.044,2015-12-09 14:15:00,2.01,0.085
2017,2017-01-17 10:30:00,0.04,0.032,2017-01-17 10:30:00,1.54,0.054
2018,2017-12-05 15:00:00,0.04,0.032,2017-12-05 15:00:00,1.45,0.051
2019,2018-10-23 03:15:00,0.03,0.032,2018-10-23 03:45:00,0.93,0.055
2020,2019-12-10 13:30:00,0.03,0.025,2019-12-10 13:45:00,1.33,0.049
2021,2021-09-07 13:30:00,0.03,,2021-01-11 05:00:00,0.66,0.026
2022,2021-10-19 18:30:00,0.03,,2021-10-26 12:30:00,0.94,0.043
