water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1991,1991-01-01 20:45:00,0.02,0.031,1991-01-01 22:45:00,0.12,0.06
1992,1992-03-31 16:15:00,0.05,0.07,1992-04-01 04:15:00,0.51,0.053
1993,1993-01-15 17:00:00,0.05,0.03,1993-01-15 17:00:00,0.53,0.057
1994,1993-10-07 12:30:00,0.1,0.094,1993-10-07 12:30:00,0.69,0.189
1995,1995-02-11 18:00:00,0.03,0.047,1995-02-11 19:00:00,0.12,0.072
1996,1995-11-12 03:30:00,0.03,0.048,1995-11-12 02:45:00,0.09,
1997,1996-12-18 20:15:00,0.03,0.043,1996-12-18 20:15:00,0.11,0.07
1998,1998-04-03 11:45:00,0.06,0.08,1998-04-03 12:00:00,0.31,0.147
1999,1998-10-16 17:30:00,0.03,0.052,1998-11-13 19:30:00,0.16,0.037
2000,1999-12-25 01:45:00,0.04,0.053,1999-12-25 01:30:00,0.17,0.103
2001,2000-10-09 23:30:00,0.03,0.041,2001-02-07 02:45:00,0.26,0.034
2002,2002-01-23 15:15:00,0.03,0.045,2002-01-24 11:00:00,0.13,0.032
2003,2002-12-01 11:15:00,0.05,0.066,2002-12-01 11:15:00,0.23,0.125
2004,2004-08-11 12:15:00,0.04,0.042,2004-08-11 12:30:00,0.27,0.085
2005,2004-10-21 08:30:00,0.04,0.043,2004-10-21 08:30:00,0.27,0.096
2006,2005-10-24 17:00:00,0.04,0.061,2005-10-24 18:15:00,0.17,0.081
2007,2006-10-26 03:00:00,0.03,0.043,2006-10-26 04:15:00,0.17,0.078
2008,2008-08-13 16:30:00,0.04,0.026,2008-08-13 19:00:00,0.43,0.041
2009,2009-09-03 15:00:00,0.04,,2009-09-03 15:30:00,0.14,
2010,2009-11-01 17:45:00,0.05,0.067,2009-11-01 18:00:00,0.27,0.134
2011,2011-02-07 10:45:00,0.04,0.053,2011-08-11 16:15:00,0.17,0.022
2012,2011-10-17 19:15:00,0.03,,2012-07-18 15:45:00,0.19,0.075
2013,2012-10-12 01:30:00,0.04,0.055,2012-12-21 04:15:00,0.37,0.044
2014,2014-02-14 21:00:00,0.03,0.042,2014-02-14 22:30:00,0.17,0.068
2015,2014-11-14 18:15:00,0.03,0.036,2014-11-14 18:15:00,0.11,0.044
2016,2015-11-09 14:00:00,0.04,0.062,2015-12-27 05:30:00,0.22,0.026
2017,2017-02-07 07:45:00,0.02,,2017-02-07 11:30:00,0.11,0.05
2018,2018-03-06 20:15:00,0.03,0.023,2018-03-06 20:30:00,0.25,0.042
2019,2018-12-15 23:30:00,0.03,0.048,2018-12-15 23:30:00,0.11,0.08
2020,2020-08-27 23:30:00,0.04,0.049,2019-11-04 23:15:00,0.21,0.04
2021,2020-12-04 11:00:00,0.04,0.056,2020-10-04 12:15:00,0.26,0.029
2022,2021-10-31 17:15:00,0.02,0.026,2021-10-31 21:30:00,0.09,0.034
