water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1955,1955-09-30 17:00:00,0.01,,1955-09-30 17:45:00,0.23,
1956,1956-03-01 21:45:00,0.09,0.06,1956-03-01 21:45:00,16.38,0.088
1957,1957-01-26 00:00:00,0.08,0.083,1957-01-25 23:45:00,11.85,
1958,1958-01-24 03:30:00,0.22,,1958-01-24 03:30:00,30.23,
1959,1958-11-01 21:45:00,0.09,,1958-12-12 14:15:00,13.22,
1960,1959-10-18 08:45:00,0.08,,1959-10-18 16:00:00,7.66,
1961,1961-08-04 02:30:00,0.18,,1961-08-09 03:45:00,21.75,0.055
1962,1962-09-09 15:30:00,0.11,0.092,1962-09-09 15:30:00,17.6,0.135
1963,1963-07-03 17:45:00,0.25,,1963-07-03 17:45:00,25.12,
1964,1964-05-08 07:15:00,0.11,0.116,1964-05-08 07:30:00,16.91,0.157
1965,1965-04-17 05:15:00,0.14,,1965-04-17 05:15:00,18.77,
1966,1966-08-13 21:45:00,0.12,,1966-08-14 03:00:00,19.22,0.053
1967,1967-09-03 10:00:00,0.13,,1966-12-18 03:15:00,13.75,0.082
1968,1968-09-12 18:45:00,0.1,,1968-09-12 19:15:00,15.23,0.158
1969,1968-10-31 21:00:00,0.06,,1968-11-28 00:30:00,11.11,0.078
1970,1970-02-21 23:15:00,0.14,0.088,1970-02-21 23:15:00,27.5,0.136
1971,1971-07-31 03:45:00,0.16,,1970-12-02 23:00:00,23.41,0.252
1972,1972-05-26 12:00:00,0.08,,1972-04-02 18:15:00,12.65,0.079
1973,1972-12-12 21:00:00,0.14,0.1,1972-12-12 21:00:00,25.71,0.154
1974,1973-12-11 11:45:00,0.23,0.204,1973-12-11 11:45:00,41.06,0.345
1975,1974-11-09 10:15:00,0.06,,1974-11-10 00:30:00,10.33,0.057
1976,1955-09-30 16:00:00,,,1955-09-30 16:00:00,,
1977,1955-09-30 16:00:00,,,1955-09-30 16:00:00,,
1978,1978-09-11 07:30:00,0.06,0.048,1978-09-10 04:15:00,9.62,0.036
1979,1979-08-06 17:00:00,0.07,,1979-08-06 16:45:00,9.74,
1980,1980-08-30 02:15:00,0.1,,1979-11-25 12:45:00,16.59,0.062
1981,1981-09-20 05:30:00,0.17,0.125,1981-09-20 05:30:00,29.92,0.178
1982,1982-09-27 16:00:00,0.11,0.072,1982-09-27 16:00:00,20.17,0.101
1983,1982-12-19 07:45:00,0.18,0.084,1982-12-19 07:45:00,38.58,0.12
1984,1984-02-04 13:30:00,0.11,0.062,1984-02-04 13:30:00,22.28,0.091
1985,1985-09-21 04:00:00,0.3,0.217,1985-09-21 04:00:00,57.18,0.336
1986,1985-10-01 00:15:00,0.08,0.083,1985-10-01 02:00:00,13.96,0.086
1987,1987-08-20 21:30:00,0.24,0.296,1987-08-20 21:30:00,36.08,0.511
1988,1987-11-18 18:00:00,0.13,0.133,1987-10-22 06:15:00,22.32,0.112
1989,1989-08-13 09:15:00,0.16,,1989-03-19 15:15:00,24.57,0.201
1990,1990-07-01 06:15:00,0.12,,1990-02-17 09:45:00,19.83,0.149
1991,1991-03-19 08:15:00,0.2,,1991-03-19 08:15:00,30.03,
1992,1991-10-31 11:30:00,0.18,,1991-12-22 08:15:00,31.46,0.084
1993,1992-11-01 03:15:00,0.14,0.13,1992-11-01 03:15:00,24.02,0.217
1994,1994-01-13 23:00:00,0.08,0.058,1994-01-13 23:15:00,14.77,0.083
1995,1994-12-10 13:30:00,0.16,0.122,1994-12-10 15:30:00,31.1,0.104
1996,1995-10-22 11:15:00,0.17,0.172,1995-10-22 11:15:00,26.25,0.269
1997,1997-09-16 13:30:00,0.09,,1997-09-16 13:30:00,12.9,
1998,1998-02-11 18:30:00,0.1,0.05,1998-02-11 18:30:00,21.75,0.075
1999,1998-10-16 13:00:00,0.08,0.063,1998-10-16 13:15:00,14.33,0.093
2000,2000-09-11 13:15:00,0.09,,1999-11-05 11:45:00,16.53,0.058
2001,2001-07-04 02:30:00,0.14,0.144,2001-07-04 02:30:00,22.03,0.235
2002,2002-08-07 03:00:00,0.2,,2002-08-07 03:00:00,26.46,
2003,2003-05-30 15:45:00,0.16,0.145,2003-05-30 15:45:00,27.56,0.24
2004,2004-02-05 18:00:00,0.06,0.051,2004-02-05 18:00:00,9.65,0.076
2005,2004-10-24 20:30:00,0.08,0.056,2004-10-24 20:45:00,16.32,0.088
2006,2005-10-24 13:15:00,0.07,0.072,2005-10-24 13:30:00,10.56,0.1
2007,2007-09-16 15:00:00,0.11,,2007-09-16 15:00:00,14.15,
2008,2008-08-19 19:45:00,0.09,0.08,2008-08-19 20:15:00,15.62,0.105
2009,2009-05-06 23:45:00,0.19,0.207,2009-05-06 23:45:00,29.68,0.34
2010,2010-01-15 22:30:00,0.08,,2010-01-15 22:30:00,10.8,
2011,2010-12-10 23:15:00,0.16,0.133,2010-12-10 23:15:00,29.57,0.226
2012,2012-08-04 18:30:00,0.11,,2011-10-17 16:30:00,17.15,0.114
2013,2012-11-22 12:30:00,0.09,0.064,2012-11-22 12:30:00,16.61,0.099
2014,2013-12-05 08:45:00,0.08,0.082,2014-03-20 14:00:00,12.44,0.121
2015,2015-01-23 17:15:00,0.1,,2015-01-15 01:30:00,15.09,0.064
2016,2016-03-01 06:15:00,0.11,0.104,2016-03-01 06:15:00,18.13,0.167
2017,2016-11-12 07:45:00,0.06,,2017-08-26 02:30:00,9.5,
2018,2017-12-17 14:45:00,0.07,,2018-06-20 06:30:00,9.63,
2019,2019-08-16 20:00:00,0.07,,2019-08-11 21:45:00,8.99,0.031
2020,2020-08-04 17:45:00,0.1,0.095,2020-02-09 02:15:00,17.46,0.085
2021,2020-12-04 18:15:00,0.07,0.061,2020-12-04 19:15:00,13.4,0.079
2022,2021-12-01 00:45:00,0.07,0.062,2021-12-01 01:30:00,12.49,0.081
