water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1978,1978-04-17 17:30:00,0.17,,1978-09-01 20:00:00,8.11,
1979,1978-10-03 13:15:00,0.11,0.05,1978-10-03 13:30:00,7.36,
1980,1980-05-30 14:45:00,0.06,,1980-04-18 15:30:00,2.19,
1981,1981-09-18 08:00:00,0.15,0.073,1981-09-18 08:00:00,8.65,
1982,1982-09-06 06:45:00,0.07,,1982-07-01 00:00:00,49.5,
1983,1983-09-23 13:00:00,0.1,,1983-09-23 13:00:00,5.75,
1984,1984-04-05 07:45:00,0.08,,1984-04-19 14:15:00,3.9,
1985,1984-10-18 15:15:00,0.14,,1984-10-18 15:30:00,8.4,
1986,1986-05-01 13:15:00,0.08,,1986-05-01 13:15:00,5.14,
1987,1987-08-28 06:00:00,0.09,,1987-08-28 06:00:00,4.38,
1988,1987-10-06 16:30:00,0.05,,1987-10-08 08:15:00,3.3,
1989,1989-06-23 07:00:00,0.09,,1988-12-02 10:45:00,2.89,
1990,1990-07-17 05:45:00,1.0,0.901,1990-07-17 05:45:00,72.34,1.645
1991,1991-09-23 22:00:00,0.15,,1991-09-23 22:00:00,8.02,
1992,1992-03-18 16:00:00,1.72,,1992-03-18 16:00:00,96.04,28.247
1993,1993-02-26 11:30:00,0.08,,1993-01-15 18:45:00,4.39,0.039
1994,1993-12-01 12:45:00,0.17,,1993-12-01 12:45:00,8.38,
1995,1994-10-21 10:30:00,0.09,,1994-10-21 10:30:00,4.59,
1996,1996-07-04 13:15:00,0.2,,1996-07-04 13:15:00,8.6,
1997,1997-02-04 09:45:00,0.1,,1997-02-04 09:45:00,4.86,
1998,1997-10-07 09:30:00,0.11,,1997-10-07 09:30:00,5.51,
1999,1999-07-20 08:15:00,0.09,,1999-09-09 14:15:00,4.1,
2000,2000-09-07 14:45:00,0.1,,2000-09-07 14:45:00,5.68,
2001,2001-09-28 10:00:00,0.14,,2001-09-28 10:00:00,6.86,
2002,2002-01-18 18:00:00,0.11,,2002-01-18 18:00:00,6.54,
2003,2003-07-25 08:45:00,0.18,,2003-07-25 08:45:00,9.98,
2004,2004-03-19 04:15:00,0.44,,2004-03-19 04:15:00,24.46,
2005,2005-05-26 07:00:00,0.31,,2005-05-26 07:00:00,17.49,
2006,2006-05-18 09:00:00,0.27,,2006-05-18 09:00:00,13.69,
2007,2007-08-07 10:15:00,0.25,,2007-08-07 10:15:00,14.15,
2008,2008-07-31 13:00:00,0.42,,2008-07-31 13:00:00,22.62,
2009,2009-07-21 12:15:00,0.49,,2009-07-21 12:15:00,24.69,
2010,2010-08-24 07:15:00,0.41,,2010-08-24 07:15:00,22.0,
2011,2011-06-22 06:45:00,0.41,,2011-07-07 08:30:00,21.2,
2012,2012-05-14 06:45:00,0.42,,2012-05-14 06:45:00,22.36,
2013,2013-08-02 09:45:00,0.38,,2013-08-02 09:45:00,20.27,
2014,2014-09-01 07:45:00,0.36,,2014-09-01 07:45:00,17.98,
2015,2014-10-01 06:45:00,0.36,,2014-10-01 06:45:00,17.86,
2016,2016-08-08 07:15:00,0.35,,2016-08-08 07:15:00,17.59,
2017,2017-07-03 09:15:00,0.36,,2017-07-03 09:15:00,19.27,
2018,2018-08-07 09:00:00,0.33,,2018-08-07 09:00:00,16.69,
2019,2019-07-23 07:30:00,0.3,,2019-07-23 07:45:00,16.21,
2020,2020-09-01 11:30:00,0.09,,2020-09-01 11:30:00,4.47,
2021,2021-07-09 08:45:00,0.05,,2020-12-26 23:30:00,2.21,
2022,2021-10-05 11:15:00,0.04,,2021-10-05 11:15:00,2.16,
