water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1992,1992-09-06 17:45:00,0.06,0.058,1992-09-06 18:00:00,2.29,0.128
1993,1993-07-16 17:00:00,0.22,0.268,1993-07-16 17:00:00,6.99,0.809
1994,1993-10-06 06:00:00,0.1,0.108,1994-03-14 05:30:00,4.35,0.166
1995,1994-10-23 07:00:00,0.08,,1994-12-11 19:30:00,9.61,0.062
1996,1995-10-22 10:15:00,0.1,,1995-10-27 11:30:00,5.06,0.156
1997,1997-08-13 19:00:00,0.39,0.476,1997-08-13 19:00:00,13.07,2.045
1998,1998-07-19 18:30:00,0.12,0.126,1997-12-11 08:30:00,5.85,0.206
1999,1999-08-01 18:30:00,0.21,,1999-01-24 23:30:00,5.51,0.218
2000,2000-04-24 16:15:00,0.19,,1999-12-03 07:15:00,11.95,0.152
2001,2000-10-29 03:45:00,0.11,0.079,2000-10-29 05:30:00,12.75,0.141
2002,2002-09-08 06:00:00,0.21,,2002-07-30 21:00:00,5.84,0.164
2003,2003-01-17 06:30:00,0.11,0.092,2002-10-22 19:15:00,8.2,0.088
2004,2004-08-09 05:30:00,0.15,,2004-08-09 18:30:00,10.65,0.213
2005,2005-06-30 21:30:00,0.3,,2004-10-24 21:30:00,10.79,0.156
2006,2006-06-21 09:30:00,0.1,,2005-10-11 22:30:00,4.69,0.096
2007,2007-07-01 19:15:00,0.21,0.187,2007-07-01 19:15:00,10.48,0.675
2008,2008-08-01 10:00:00,0.31,0.352,2008-08-01 10:00:00,11.08,1.458
2009,2009-08-14 20:15:00,0.19,,2008-10-10 08:00:00,5.32,0.174
2010,2010-08-01 16:30:00,0.08,,2009-11-01 15:30:00,5.65,0.117
2011,2011-09-26 00:00:00,0.14,,2011-02-04 19:00:00,6.93,0.08
2012,2012-06-09 22:00:00,0.24,,2012-07-04 17:30:00,7.71,0.552
2013,2013-07-26 15:30:00,0.19,,2012-11-22 12:15:00,7.57,0.265
2014,2013-10-03 04:30:00,0.16,,2014-03-20 13:15:00,5.06,0.428
2015,2015-07-17 07:15:00,0.17,0.155,2015-07-17 07:15:00,8.15,0.555
2016,2016-05-02 11:45:00,0.13,,2016-01-10 19:30:00,7.62,0.143
2017,2017-07-26 14:00:00,0.1,,2017-02-25 05:30:00,4.18,0.08
2018,2018-06-20 04:30:00,0.09,,2018-01-24 05:15:00,4.17,0.074
2019,2019-08-04 17:15:00,0.48,0.889,2019-08-04 17:15:00,9.65,5.744
2020,2020-08-12 05:00:00,0.42,0.262,2020-08-12 05:00:00,38.28,0.861
2021,2021-03-10 01:45:00,0.16,0.168,2021-03-10 01:45:00,5.81,0.648
2022,2021-12-01 00:30:00,0.17,0.165,2021-10-27 19:15:00,7.77,0.159
