water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1999,1999-06-28 18:30:00,0.06,0.207,1999-06-28 18:30:00,0.87,0.596
2000,1999-11-28 19:45:00,0.04,0.182,2000-04-26 23:15:00,0.65,0.062
2001,2000-11-08 14:15:00,0.03,0.057,2000-11-08 14:15:00,0.6,0.108
2002,2001-10-30 23:30:00,0.02,0.054,2002-01-29 19:15:00,0.3,0.17
2003,2002-11-16 13:00:00,0.07,0.072,2002-11-16 13:00:00,2.33,0.134
2004,2004-06-27 17:30:00,0.04,0.174,2004-08-19 04:30:00,0.69,0.216
2005,2004-10-17 13:30:00,0.15,0.208,2004-10-17 13:30:00,4.26,0.421
2006,2006-08-19 15:30:00,0.03,0.103,2005-11-25 20:15:00,0.42,0.144
2007,2006-10-21 05:30:00,0.02,0.077,2007-05-30 18:45:00,0.36,0.082
2008,2008-08-21 14:15:00,0.05,0.192,2008-08-21 14:15:00,0.57,0.518
2009,2009-09-04 06:00:00,0.06,0.071,2009-09-04 06:00:00,2.07,0.151
2010,2010-07-20 22:00:00,0.04,0.111,2010-07-20 22:00:00,0.65,0.263
2011,2011-07-10 20:15:00,0.03,,2011-08-10 22:00:00,0.29,0.094
2012,2011-12-08 17:30:00,0.02,0.067,2012-04-26 16:45:00,0.41,0.076
2013,2013-06-23 21:30:00,0.02,0.063,2013-06-23 22:15:00,0.28,0.116
2014,2014-08-11 05:30:00,0.12,0.136,2014-08-11 05:30:00,3.89,0.266
2015,2015-07-28 13:00:00,0.03,0.12,2014-10-08 05:00:00,0.38,0.121
2016,2016-07-24 23:30:00,0.03,0.136,2016-01-10 06:30:00,0.34,0.272
2017,2017-06-06 22:30:00,0.05,0.072,2017-06-07 00:30:00,1.33,0.098
2018,2018-01-29 01:00:00,0.02,0.08,2018-01-29 01:00:00,0.21,0.21
2019,2019-08-07 02:15:00,0.07,0.28,2019-08-07 07:45:00,1.06,0.146
2020,2019-11-28 04:15:00,0.03,0.059,2019-12-13 13:45:00,0.56,0.202
2021,2020-12-08 04:15:00,0.06,0.083,2020-12-08 04:15:00,1.66,0.164
2022,2021-10-09 04:15:00,0.02,,2021-11-01 04:45:00,0.23,0.105
