water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
2016,2011-07-13 12:00:00,0.11,,2011-02-04 19:30:00,2.46,0.281
2017,2011-12-19 15:15:00,0.18,0.2,2011-12-19 15:15:00,3.7,1.548
2018,2013-07-29 19:00:00,0.12,0.098,2013-07-29 19:00:00,4.52,0.415
2019,2014-04-16 21:00:00,0.22,,2014-08-11 12:45:00,3.5,0.103
2020,2014-12-27 08:30:00,0.19,,2014-12-27 08:30:00,2.76,
2021,2016-08-03 15:15:00,0.2,0.222,2016-08-03 15:15:00,4.31,1.745
2022,2016-11-28 15:45:00,0.11,,2017-04-11 18:15:00,1.37,0.155
2011,2017-10-03 13:45:00,0.13,,2017-10-03 13:45:00,1.77,
2012,2019-09-18 13:45:00,0.15,,2018-10-09 01:00:00,2.03,0.119
2013,2020-06-26 12:00:00,0.11,,2020-09-13 12:00:00,2.79,0.191
2014,2021-01-03 00:00:00,0.1,,2021-03-30 18:30:00,1.96,0.058
2015,2021-11-04 15:15:00,0.09,0.088,2021-11-06 11:45:00,2.48,0.073
