water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1991,1991-06-09 09:00:00,0.15,,1991-03-04 22:45:00,21.13,0.242
1992,1992-08-22 23:45:00,0.44,1.222,1991-10-31 14:45:00,48.41,0.782
1993,1993-09-13 16:45:00,0.18,,1993-09-13 17:00:00,18.42,0.675
1994,1994-01-10 02:45:00,0.21,0.175,1994-01-10 02:45:00,29.33,0.306
1995,1995-09-07 22:15:00,0.25,0.253,1995-09-07 22:15:00,35.72,0.542
1996,1995-10-06 13:00:00,0.19,0.297,1995-10-06 13:00:00,18.48,0.682
1997,1997-08-27 21:30:00,0.26,,1997-07-01 08:15:00,21.87,0.447
1998,1997-11-18 08:45:00,0.58,1.055,1997-11-18 08:45:00,65.97,3.535
1999,1999-07-10 21:15:00,0.25,,1998-10-24 15:45:00,29.15,0.135
2000,2000-09-20 03:30:00,0.37,0.381,2000-09-20 03:30:00,52.94,0.837
2001,2000-12-20 03:30:00,0.23,0.28,2000-10-09 22:30:00,35.35,0.437
2002,2002-05-24 12:45:00,0.25,0.439,2002-05-22 06:45:00,35.64,0.571
2003,2002-11-27 23:30:00,0.19,0.113,2002-11-03 05:30:00,38.85,0.067
2004,2004-01-08 16:45:00,0.35,0.31,2004-01-08 16:45:00,44.3,0.514
2005,2005-04-18 06:45:00,0.22,0.297,2005-04-18 06:45:00,26.8,0.772
2006,2005-10-29 23:45:00,0.24,0.358,2005-10-30 00:00:00,30.5,0.56
2007,2007-03-04 22:00:00,0.38,0.339,2007-03-04 22:00:00,49.1,0.582
2008,2008-09-09 21:45:00,0.33,0.623,2008-09-09 21:45:00,32.11,1.971
2009,2009-04-08 08:15:00,0.41,0.759,2009-07-22 00:30:00,45.53,1.202
2010,2010-09-07 18:30:00,0.42,0.808,2009-10-24 17:15:00,45.93,0.252
2011,2010-10-01 17:00:00,0.42,0.424,2010-10-01 17:00:00,58.5,0.901
2012,2012-08-27 16:15:00,0.41,0.788,2011-10-25 13:00:00,50.44,0.939
2013,2013-05-18 22:00:00,0.25,0.291,2013-05-18 22:00:00,30.37,0.62
2014,2013-12-19 03:00:00,0.3,0.492,2013-10-25 16:30:00,38.15,0.396
2015,2015-07-17 09:15:00,0.61,0.735,2015-07-17 09:15:00,79.44,1.724
2016,2016-09-10 00:15:00,0.31,0.646,2015-12-30 11:15:00,46.28,0.08
2017,2017-09-28 06:30:00,0.38,0.551,2017-09-28 07:00:00,44.76,0.448
2018,2018-09-19 18:00:00,0.29,0.453,2018-09-19 18:00:00,27.27,1.183
2019,2018-11-10 04:45:00,0.46,0.411,2018-11-10 04:45:00,64.31,0.894
2020,2020-02-09 01:30:00,0.43,0.672,2020-02-09 01:30:00,42.4,1.821
2021,2021-08-06 12:00:00,0.44,1.023,2021-08-06 12:00:00,35.3,4.105
2022,2021-10-31 16:45:00,0.2,0.139,2021-10-31 16:45:00,30.34,0.262
