water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1992,1991-10-16 06:15:00,0.14,,1991-12-22 08:00:00,3.29,0.071
1993,1992-10-28 10:00:00,0.15,0.158,1992-10-28 10:00:00,3.68,0.405
1994,1994-08-24 15:00:00,0.15,,1994-01-14 01:00:00,6.12,0.17
1995,1994-12-08 07:15:00,0.17,0.177,1994-12-08 07:15:00,5.16,0.667
1996,1995-11-15 17:00:00,0.1,0.116,1995-11-15 17:15:00,2.44,0.314
1997,1996-10-24 23:30:00,0.12,,1996-10-24 23:30:00,2.21,
1998,1998-07-13 10:00:00,0.17,0.258,1998-07-13 10:00:00,3.33,1.22
1999,1999-05-12 12:45:00,0.17,0.274,1999-05-12 12:45:00,3.23,1.448
2000,2000-09-11 07:45:00,0.25,0.41,2000-09-20 05:30:00,5.53,0.183
2001,2001-07-03 23:15:00,0.25,0.373,2000-10-25 02:15:00,10.51,0.376
2002,2002-07-30 18:30:00,0.16,0.182,2002-02-22 00:45:00,3.21,0.092
2003,2003-09-22 04:30:00,0.09,,2003-09-22 04:45:00,1.66,
2004,2004-08-08 23:15:00,0.16,,2004-08-08 23:30:00,2.29,0.603
2005,2004-10-24 19:30:00,0.14,0.156,2004-10-24 19:45:00,2.81,0.283
2006,2005-11-07 22:00:00,0.16,0.17,2005-11-07 22:00:00,3.4,0.425
2007,2006-10-11 15:30:00,0.13,0.162,2006-10-11 15:15:00,2.51,0.792
2008,2008-07-10 06:00:00,0.13,0.197,2008-07-10 06:00:00,2.66,0.947
2009,2008-10-25 13:00:00,0.09,0.103,2008-10-10 08:45:00,2.82,0.11
2010,2010-01-16 08:30:00,0.21,0.115,2010-01-16 08:30:00,11.14,0.301
2011,1991-10-09 14:30:00,,,1991-10-09 14:30:00,,
2012,1991-10-09 14:30:00,,,1991-10-09 14:30:00,,
2013,1991-10-09 14:30:00,,,1991-10-09 14:30:00,,
2014,1991-10-09 14:30:00,,,1991-10-09 14:30:00,,
2015,1991-10-09 14:30:00,,,1991-10-09 14:30:00,,
2016,1991-10-09 14:30:00,,,1991-10-09 14:30:00,,
2017,2017-09-07 16:30:00,0.07,0.086,2017-08-17 01:00:00,1.07,0.223
2018,2017-10-04 09:45:00,0.2,0.26,2017-10-04 09:45:00,3.52,0.876
2019,2018-11-09 22:00:00,0.1,0.104,2018-11-09 22:30:00,2.45,0.26
2020,2020-06-17 19:15:00,0.18,,2020-08-25 14:00:00,2.42,0.684
2021,2020-12-04 17:30:00,0.16,0.184,2020-12-04 17:30:00,3.09,0.542
2022,2021-12-08 12:45:00,0.23,0.28,2021-12-08 12:45:00,4.49,0.947
