water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1959,1959-07-28 03:45:00,0.07,,1959-07-28 03:45:00,7.0,
1960,1959-10-27 12:15:00,0.56,,1959-10-27 12:15:00,88.11,
1961,1961-08-09 01:15:00,0.29,,1960-12-26 11:45:00,73.16,0.152
1962,1962-08-04 06:30:00,0.51,,1962-08-04 06:45:00,87.56,0.585
1963,1962-12-08 16:30:00,0.41,,1962-12-08 16:30:00,69.17,
1964,1963-11-11 00:15:00,0.22,0.102,1963-11-11 00:15:00,49.94,0.142
1965,1964-10-07 12:15:00,0.36,,1964-10-07 12:15:00,61.06,
1966,1966-08-14 02:30:00,0.2,0.106,1966-02-25 17:45:00,46.46,0.114
1967,1967-08-01 18:45:00,0.36,,1967-08-01 18:45:00,50.26,
1968,1968-09-13 02:30:00,0.32,,1968-09-13 02:30:00,44.61,
1969,1968-12-20 15:30:00,0.18,,1968-12-21 00:00:00,32.85,0.043
1970,1970-01-10 15:45:00,0.31,,1970-01-10 15:45:00,54.59,
1971,1970-11-01 00:30:00,0.31,,1970-11-01 00:30:00,59.29,0.274
1972,1971-12-19 20:15:00,0.21,,1971-12-19 20:30:00,37.56,
1973,1973-05-04 23:30:00,0.43,,1973-05-04 23:30:00,51.76,
1974,1973-11-13 05:45:00,0.16,,1974-01-10 21:45:00,20.14,0.092
1975,1975-08-30 19:00:00,0.33,,1975-01-25 16:45:00,37.18,0.129
1976,1976-01-03 06:45:00,0.27,,1976-01-03 06:45:00,49.48,
1977,1977-09-28 16:15:00,0.17,,1976-11-28 13:30:00,29.93,
1978,1977-12-23 09:45:00,0.18,,1977-10-08 09:00:00,51.68,0.155
1979,1978-12-08 10:15:00,0.1,,1979-02-28 09:00:00,44.75,0.133
1980,1980-09-12 12:15:00,0.21,,1979-10-14 09:30:00,49.65,0.309
1981,1981-09-24 09:15:00,0.27,,1981-09-24 09:30:00,44.99,
1982,1982-01-11 11:30:00,0.71,,1982-01-11 11:30:00,164.37,1.232
1983,1982-12-19 17:45:00,0.3,0.149,1982-12-19 17:30:00,68.82,0.227
1984,1984-01-13 13:45:00,0.23,0.108,1984-01-13 13:45:00,51.34,0.13
1985,1985-07-27 02:15:00,0.44,,1985-07-27 02:30:00,77.04,0.477
1986,1985-12-21 09:30:00,0.82,0.36,1985-12-21 09:30:00,196.91,0.458
1987,1987-08-21 09:00:00,0.14,,1986-12-05 12:00:00,29.59,0.119
1988,1988-07-22 13:00:00,0.3,,1988-07-22 13:00:00,59.79,0.501
1989,1989-09-01 09:00:00,0.99,,1989-01-12 04:15:00,27.06,
1990,1990-02-17 20:00:00,0.15,0.059,1990-02-17 20:15:00,37.38,0.127
1991,1990-10-03 08:45:00,0.21,,1991-01-02 00:00:00,35.83,0.117
1992,1991-11-01 00:15:00,0.19,,1991-11-01 00:15:00,31.01,
1993,1993-01-09 13:00:00,0.17,0.09,1993-01-09 13:15:00,29.84,0.191
1994,1993-12-29 16:00:00,0.16,0.083,1993-12-29 16:00:00,27.93,
1995,1995-01-31 13:30:00,0.12,0.049,1994-12-08 15:30:00,23.73,0.051
1996,1995-10-03 17:45:00,0.13,,1996-02-12 11:45:00,20.54,0.051
1997,1996-10-12 21:00:00,0.19,,1997-02-19 22:15:00,25.84,0.068
1998,1998-07-13 03:45:00,0.13,,1997-11-18 19:45:00,21.25,
1999,1998-12-27 01:30:00,0.27,0.121,1998-12-27 02:30:00,52.07,0.226
2000,2000-09-11 16:45:00,0.25,0.118,2000-09-11 16:45:00,46.41,0.292
2001,2001-03-07 12:45:00,0.3,0.161,2001-03-07 12:45:00,50.59,
2002,2002-03-10 19:30:00,0.16,0.072,2002-03-10 19:45:00,29.02,0.141
2003,2003-05-31 02:15:00,0.13,,2002-10-22 14:45:00,30.76,0.024
2004,2004-08-04 17:30:00,0.28,,2004-08-04 17:45:00,32.65,
2005,2005-04-06 17:15:00,0.15,,2005-01-08 10:45:00,35.04,0.035
2006,2005-10-24 19:30:00,0.16,0.052,2005-10-24 19:30:00,36.34,0.102
2007,2006-10-26 08:45:00,0.13,0.062,2006-11-20 05:15:00,26.3,0.12
2008,2008-08-01 18:00:00,0.19,0.097,2008-08-01 18:00:00,34.35,
2009,2008-10-26 01:30:00,0.11,0.037,2008-10-26 01:30:00,24.67,0.074
2010,2009-11-01 20:00:00,0.15,0.065,2009-11-01 20:00:00,30.78,0.162
2011,2010-12-29 09:15:00,0.27,0.109,2010-12-29 09:15:00,57.4,0.251
2012,2011-10-18 01:30:00,0.3,0.151,2011-10-18 01:30:00,54.25,0.404
2013,2012-11-22 22:45:00,0.2,0.082,2012-11-22 22:45:00,40.3,0.184
2014,2013-12-05 23:15:00,0.13,,2013-12-21 05:45:00,20.93,0.099
2015,2015-05-03 22:30:00,0.22,,2014-12-10 00:30:00,34.47,
2016,2016-03-27 05:30:00,0.19,,2015-11-09 01:30:00,32.39,
2017,2016-12-23 22:15:00,0.23,0.122,2016-12-23 22:15:00,48.75,
2018,2018-06-20 17:45:00,0.16,,2017-11-22 22:15:00,22.98,0.098
2019,2018-10-13 04:45:00,0.14,,2018-11-29 03:00:00,24.61,0.098
2020,2020-08-05 11:30:00,0.18,,2020-08-25 23:15:00,33.38,
2021,2020-10-04 01:45:00,0.22,0.115,2020-10-04 01:45:00,43.77,
2022,2021-12-01 10:00:00,0.11,0.045,2021-12-01 10:00:00,20.72,0.092
