water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1978,1978-09-26 02:45:00,0.11,0.056,1978-09-28 23:30:00,4.37,0.064
1979,1978-10-24 10:00:00,0.13,0.053,1979-09-17 20:00:00,5.73,0.188
1980,1979-12-26 23:45:00,0.39,0.147,1979-12-26 23:45:00,19.67,0.42
1981,1981-09-20 04:30:00,0.62,0.245,1981-09-20 04:30:00,30.85,0.748
1982,1982-09-27 15:30:00,0.16,,1981-10-01 09:00:00,28.31,3.486
1983,1982-11-18 08:45:00,0.31,0.208,1983-01-01 04:45:00,12.76,0.331
1984,1984-01-01 07:15:00,0.38,0.17,1984-01-01 07:15:00,19.01,0.292
1985,1985-09-30 23:45:00,0.55,0.369,1985-09-30 23:45:00,22.56,0.669
1986,1985-12-01 00:45:00,0.34,0.225,1985-12-01 01:00:00,13.81,0.287
1987,1986-11-05 07:30:00,0.37,0.209,1986-11-05 07:30:00,16.18,0.361
1988,1987-12-26 11:30:00,0.3,0.164,1987-12-26 11:30:00,13.12,0.277
1989,1989-03-19 13:30:00,0.4,0.226,1989-03-19 13:30:00,17.34,0.387
1990,1990-02-06 09:45:00,0.27,0.262,1990-02-24 14:30:00,10.11,0.15
1991,1990-10-30 11:00:00,0.15,0.111,1991-03-18 22:45:00,5.87,0.094
1992,1992-01-01 07:45:00,0.14,0.095,1992-02-22 07:45:00,5.88,0.162
1993,1993-02-14 13:45:00,0.3,,1993-01-23 18:00:00,6.51,0.132
1994,1994-03-23 08:45:00,0.15,0.075,1994-03-23 09:00:00,7.13,0.116
1995,1994-12-28 14:00:00,1.05,1.105,1994-12-28 14:00:00,38.98,2.483
1996,1995-10-22 09:30:00,0.13,0.096,1995-10-22 09:45:00,4.66,0.142
1997,1997-01-12 00:15:00,0.18,,1997-02-27 15:30:00,5.4,0.16
1998,1997-10-10 02:30:00,0.17,0.125,1997-10-10 02:45:00,6.11,0.176
1999,1998-11-22 04:30:00,0.18,0.109,1998-11-22 04:45:00,8.19,0.174
2000,1999-12-03 05:30:00,0.17,0.079,1999-12-03 05:45:00,8.11,0.116
2001,2000-10-25 01:30:00,0.14,0.09,2000-10-25 02:15:00,6.16,0.122
2002,2002-07-03 22:00:00,0.19,,2002-02-25 13:45:00,5.93,0.129
2003,2003-09-22 02:30:00,0.31,,2003-09-22 02:30:00,7.91,0.862
2004,2004-07-04 20:15:00,0.43,,2004-07-04 20:30:00,8.97,0.841
2005,2004-12-22 01:30:00,0.16,,2005-01-09 19:15:00,6.43,0.099
2006,2006-05-05 00:15:00,0.16,0.136,2006-02-15 02:30:00,5.32,0.154
2007,2007-06-22 20:30:00,0.17,,2007-01-12 10:45:00,4.44,0.077
2008,2008-08-14 16:00:00,0.18,,2008-01-25 22:15:00,4.32,0.085
2009,2009-05-09 15:00:00,0.13,0.076,2009-05-09 15:15:00,5.32,0.118
2010,2010-07-21 19:00:00,0.14,,2009-11-19 08:30:00,4.25,0.083
2011,2011-02-07 09:00:00,0.13,0.082,2011-02-07 09:00:00,4.8,0.131
2012,2012-09-30 06:15:00,0.14,0.106,2011-11-29 00:45:00,5.07,0.093
2013,2013-01-27 00:15:00,0.18,0.129,2013-01-27 00:15:00,6.92,0.235
2014,2014-08-14 17:30:00,0.18,,2014-01-26 12:30:00,4.6,0.094
2015,2015-01-23 15:30:00,0.16,,2015-01-14 23:45:00,4.85,0.094
2016,2016-03-01 04:45:00,0.15,0.099,2015-12-30 09:30:00,6.03,0.095
2017,2016-11-16 09:45:00,0.13,0.102,2016-12-23 15:30:00,4.92,0.125
2018,2018-06-20 03:30:00,0.15,,2018-03-10 21:15:00,3.27,0.096
2019,2019-08-03 20:30:00,0.12,,2019-02-08 09:45:00,4.4,0.141
2020,2020-08-04 16:45:00,0.13,0.082,2020-08-04 17:30:00,4.91,0.102
2021,2020-12-26 19:15:00,0.09,0.071,2020-11-18 14:30:00,2.87,0.085
2022,2021-10-02 16:45:00,0.08,,2021-10-27 18:30:00,3.22,0.078
