water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1983,1983-06-08 18:15:00,0.04,,1983-06-08 21:30:00,1.06,0.06
1984,1983-12-24 18:30:00,0.03,0.021,1984-01-29 06:30:00,1.11,0.021
1985,1985-08-30 09:45:00,0.07,0.05,1984-11-04 01:30:00,2.23,0.044
1986,1985-12-01 01:15:00,0.05,0.031,1985-12-01 10:00:00,2.53,0.037
1987,1986-12-30 19:30:00,0.04,,1986-12-30 22:15:00,1.27,0.052
1988,1987-10-21 08:15:00,0.06,0.043,1987-10-21 08:30:00,1.72,0.101
1989,1988-10-19 14:15:00,0.04,,1988-10-20 02:00:00,1.89,0.035
1990,1989-12-16 22:45:00,0.02,,1989-12-17 04:15:00,0.31,
1991,1991-03-05 00:00:00,0.06,0.042,1991-03-05 00:30:00,1.82,0.091
1992,1991-11-04 08:30:00,0.06,,1991-11-04 09:00:00,1.39,0.088
1993,1992-10-01 00:00:00,0.05,0.034,1992-10-01 00:00:00,1.2,0.068
1994,1994-01-04 07:00:00,0.03,0.014,1994-03-01 07:15:00,1.8,0.028
1995,1995-09-12 00:00:00,0.03,0.014,1995-09-12 05:45:00,1.89,0.026
1996,1996-08-26 16:15:00,0.1,,1996-02-10 09:00:00,8.56,0.187
1997,1996-12-04 03:30:00,0.05,0.034,1996-12-04 03:30:00,1.5,0.069
1998,1998-07-29 17:30:00,0.05,0.032,1998-07-29 17:45:00,1.76,0.064
1999,1998-10-24 14:45:00,0.05,0.034,1998-10-24 15:15:00,1.77,0.068
2000,1999-12-25 00:30:00,0.08,0.052,1999-12-25 00:45:00,2.67,0.097
2001,2000-12-08 10:45:00,0.06,0.041,2000-12-08 11:30:00,1.92,0.074
2002,2001-10-21 04:00:00,0.03,,2002-07-20 09:45:00,0.85,0.03
2003,2002-10-22 06:00:00,0.04,0.024,2002-10-23 00:45:00,1.64,0.018
2004,2004-06-27 18:45:00,0.06,,2004-06-27 18:45:00,1.34,
2005,2004-10-25 04:00:00,0.03,0.02,2004-10-28 13:00:00,1.0,0.046
2006,2005-11-25 15:30:00,0.05,0.035,2005-11-25 16:00:00,1.5,0.068
2007,2007-08-06 06:30:00,0.08,,2007-08-06 07:00:00,2.26,0.151
2008,2008-04-08 15:45:00,0.12,,2008-04-08 15:45:00,3.3,0.26
2009,2009-09-03 19:15:00,0.06,0.037,2009-09-03 19:00:00,2.05,0.09
2010,2009-11-01 20:15:00,0.07,0.029,2009-11-01 20:15:00,3.45,0.06
2011,2011-01-13 11:00:00,0.06,0.041,2011-01-13 11:30:00,2.1,0.088
2012,2012-08-14 09:00:00,0.05,0.037,2012-08-14 09:45:00,1.5,0.081
2013,2012-10-12 15:30:00,0.06,0.043,2012-10-12 16:00:00,2.25,0.109
2014,2013-11-03 09:30:00,0.05,0.035,2014-01-26 14:00:00,1.7,0.066
2015,2014-11-16 02:15:00,0.04,0.027,2014-11-16 04:00:00,1.43,0.049
2016,2016-01-08 00:30:00,0.1,0.026,2016-01-08 00:30:00,11.83,0.066
2017,2017-08-18 18:00:00,0.07,0.053,2017-08-18 19:00:00,1.85,0.09
2018,2017-10-22 07:45:00,0.05,0.033,2018-03-06 20:45:00,2.36,0.039
2019,2018-12-16 00:00:00,0.05,,2019-09-28 16:45:00,1.56,0.067
2020,2019-10-18 19:00:00,0.04,,2019-10-18 20:15:00,1.11,0.061
2021,2020-10-22 02:45:00,0.09,0.055,2020-10-22 06:15:00,4.72,0.08
2022,2021-10-31 20:00:00,0.05,0.034,2021-10-31 20:00:00,1.39,0.073
