water_year,date_level,ror_level,ror_rel_level,date_flow,ror_flow,ror_rel_flow
1995,1995-09-23 17:15:00,0.02,,1995-09-25 05:45:00,0.73,
1996,1996-03-20 06:15:00,0.04,,1996-03-20 06:30:00,1.41,
1997,1997-02-20 01:15:00,0.02,0.015,1997-02-20 01:30:00,1.11,0.017
1998,1997-11-16 15:00:00,0.02,,1998-02-12 12:45:00,1.11,0.011
1999,1999-01-15 13:15:00,0.02,,1999-01-15 13:15:00,1.02,
2000,1999-11-30 03:00:00,0.02,0.017,1999-12-06 00:15:00,1.05,0.018
2001,2000-10-04 12:45:00,0.02,,2000-10-29 07:15:00,1.37,0.024
2002,2002-01-28 05:30:00,0.03,0.026,2002-01-28 05:30:00,2.67,0.055
2003,2002-12-04 05:00:00,0.02,,2003-01-25 03:45:00,1.32,
2004,2003-12-24 09:45:00,0.02,,2004-01-19 18:00:00,1.22,0.015
2005,2004-10-22 04:45:00,0.02,,2005-01-06 19:15:00,1.25,0.021
2006,2005-11-07 23:45:00,0.02,,2005-11-11 21:15:00,1.78,0.033
2007,2006-12-31 22:15:00,0.03,,2006-12-03 22:30:00,1.84,0.023
2008,2007-12-05 14:15:00,0.02,,2008-01-31 02:45:00,1.42,0.027
2009,2009-09-21 19:30:00,0.04,,2009-09-21 19:30:00,1.72,
2010,2010-07-20 13:30:00,0.03,,2010-07-20 13:30:00,1.55,
2011,2010-11-08 07:00:00,0.02,0.018,2011-02-04 02:45:00,1.21,
2012,2011-12-08 10:15:00,0.03,,2011-12-08 15:15:00,2.56,0.061
2013,2013-02-04 00:00:00,0.03,,2013-02-04 00:00:00,1.26,
2014,2013-12-05 06:30:00,0.04,,2013-12-05 06:30:00,2.12,
2015,2015-01-09 01:30:00,0.03,0.027,2015-01-09 00:15:00,1.99,0.045
2016,2016-01-29 07:15:00,0.03,0.025,2016-01-29 07:15:00,1.96,0.041
2017,2016-12-26 06:15:00,0.03,,2016-12-26 06:15:00,2.07,
2018,2017-11-16 06:45:00,0.02,,2018-01-28 23:30:00,0.94,0.02
2019,2018-10-07 16:15:00,0.02,,2019-02-08 20:15:00,1.3,
2020,2019-10-11 13:30:00,0.02,0.017,2020-02-11 02:15:00,1.49,0.034
2021,2020-10-15 14:45:00,0.08,,2020-10-15 14:45:00,3.65,
2022,2021-11-06 06:30:00,0.04,,2021-11-06 06:30:00,2.01,
